configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,replicates,mean_delta_corrected,sd_delta_corrected,mean_standard_error,rms_standard_error,sd_to_rms_se_ratio,mean_influence_variance_p,mean_influence_variance_q,mean_variance_influence_variance_p,mean_variance_influence_variance_q,any_zero_cell_rate_p,any_zero_cell_rate_q,empty_margin_rate_p,empty_margin_rate_q,mean_zero_cell_fraction_p,mean_zero_cell_fraction_q,zero_estimated_variance_rate_p,zero_estimated_variance_rate_q,mean_welch_degrees_of_freedom,median_welch_degrees_of_freedom,mean_expanded_welch_degrees_of_freedom,median_expanded_welch_degrees_of_freedom,mean_expanded_component_degrees_of_freedom_p,median_expanded_component_degrees_of_freedom_p,mean_expanded_component_degrees_of_freedom_q,median_expanded_component_degrees_of_freedom_q
C1_N1_n30,C1,N1,"Same margins, opposite association",,,30,30,1.0,0.5,0.5,0.5,0.5,1,-1,0.10989731308070487,-0.109897313080705,0.09999999999999987,0.10000000000000031,-4.440892098500626e-16,0.0,0.14010268691929512,0.140102686919295,4.203080607578854,4.20308060757885,4.20308060757885,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.140102686919295, 0.359897313080705], [0.359897313080705, 0.140102686919295]]","[[10.796919392421147, 4.203080607578854], [4.203080607578854, 10.796919392421147]]","[[4.20308060757885, 10.79691939242115], [10.79691939242115, 4.20308060757885]]",0.179521513612991,0.17952151361299135,10000,-0.001164108164655618,0.1190976649241228,0.10885593180591031,0.11131159514153809,1.0699484161796833,0.18529744599283612,0.18641069039577438,0.3274609046081675,0.3284173110859035,0.0205,0.0216,0.0,0.0,0.005125,0.00545,0.0025,0.0022,49.96897845818131,52.98578326950947,15.784966005048071,11.19785607227962,15.521276653904865,4.8598265929252396,14.530746762556838,4.728963322138765
C1_N1_n50,C1,N1,"Same margins, opposite association",,,50,50,1.0,0.5,0.5,0.5,0.5,1,-1,0.10989731308070487,-0.109897313080705,0.09999999999999987,0.10000000000000031,-4.440892098500626e-16,0.0,0.14010268691929512,0.140102686919295,7.0051343459647555,7.00513434596475,7.00513434596475,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.140102686919295, 0.359897313080705], [0.359897313080705, 0.140102686919295]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]","[[7.00513434596475, 17.994865654035248], [17.994865654035248, 7.00513434596475]]",0.179521513612991,0.17952151361299135,10000,-0.0005664283066067762,0.08873951881928327,0.08491333458080048,0.08621049741017252,1.0293354230062979,0.1854484828737347,0.18616401031173344,0.37192358573834056,0.3709500131666775,0.0007,0.0008,0.0,0.0,0.000175,0.0002,0.0001,0.0003,88.10442019487908,92.37718667070027,20.767935176600343,16.942015734463713,13.824854818639919,7.285166567776542,12.536246945079029,7.285166567776545
C1_N1_n100,C1,N1,"Same margins, opposite association",,,100,100,1.0,0.5,0.5,0.5,0.5,1,-1,0.10989731308070487,-0.109897313080705,0.09999999999999987,0.10000000000000031,-4.440892098500626e-16,0.0,0.14010268691929512,0.140102686919295,14.010268691929511,14.0102686919295,14.0102686919295,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.140102686919295, 0.359897313080705], [0.359897313080705, 0.140102686919295]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[14.0102686919295, 35.989731308070496], [35.989731308070496, 14.0102686919295]]",0.179521513612991,0.17952151361299135,10000,0.00028708993855931347,0.06132092340530075,0.060012309160888455,0.06051060128346382,1.0133914075327222,0.1832897592522682,0.1828635275163651,0.4099536414072113,0.4095705543928387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.41731966978753,192.0912632184823,34.10464393743576,31.098672560816162,17.964572976149142,14.414152674219489,17.812594571167992,14.461491460645732
C1_N1_n200,C1,N1,"Same margins, opposite association",,,200,200,1.0,0.5,0.5,0.5,0.5,1,-1,0.10989731308070487,-0.109897313080705,0.09999999999999987,0.10000000000000031,-4.440892098500626e-16,0.0,0.14010268691929512,0.140102686919295,28.020537383859022,28.020537383859,28.020537383859,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.140102686919295, 0.359897313080705], [0.359897313080705, 0.140102686919295]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[28.020537383859, 71.97946261614099], [71.97946261614099, 28.020537383859]]",0.179521513612991,0.17952151361299135,10000,-0.0002616735843337618,0.04282096986759571,0.04235885276218107,0.04253974766369598,1.0066108103443154,0.18074086815064697,0.18118515810753857,0.429597870082373,0.43021842608466543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.28015055888847,391.64243071158324,61.978967338200704,59.293187046094474,31.487807457196258,28.696614767816666,31.55447246582791,28.696614767816666
C1_N1_n500,C1,N1,"Same margins, opposite association",,,500,500,1.0,0.5,0.5,0.5,0.5,1,-1,0.10989731308070487,-0.109897313080705,0.09999999999999987,0.10000000000000031,-4.440892098500626e-16,0.0,0.14010268691929512,0.140102686919295,70.05134345964755,70.0513434596475,70.0513434596475,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.140102686919295, 0.359897313080705], [0.359897313080705, 0.140102686919295]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]","[[70.0513434596475, 179.9486565403525], [179.9486565403525, 70.0513434596475]]",0.179521513612991,0.17952151361299135,10000,5.916098439323172e-05,0.027013426784440787,0.026815422717185653,0.02686158602725696,1.0056527100458532,0.18043430270030159,0.1803380992495616,0.44292221646342606,0.44279258833325386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.4776559004415,991.6669810993353,147.8003879164619,145.40286781275984,74.36680949363974,71.82441840264318,74.30342686237782,71.69744017855515
C1_N1_n1000,C1,N1,"Same margins, opposite association",,,1000,1000,1.0,0.5,0.5,0.5,0.5,1,-1,0.10989731308070487,-0.109897313080705,0.09999999999999987,0.10000000000000031,-4.440892098500626e-16,0.0,0.14010268691929512,0.140102686919295,140.1026869192951,140.102686919295,140.102686919295,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.140102686919295, 0.359897313080705], [0.359897313080705, 0.140102686919295]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[140.102686919295, 359.897313080705], [359.897313080705, 140.102686919295]]",0.179521513612991,0.17952151361299135,10000,3.4410439263579006e-05,0.01905315101738741,0.01895090146029222,0.018967157237409302,1.004533825438453,0.17991080432277967,0.17984224934582835,0.4470674659177299,0.4468589722198196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.2247351038743,1991.7514097996086,290.3600293167881,287.60789936970934,145.5947490394596,142.959015392949,145.5776795389207,143.12991091972688
C1_N2_n10,C1,N2,Mild margin mismatch,,,10,10,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,1.4010268691929513,0.8000197651845703,0.8000197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]","[[5.199980234815429, 1.8000197651845702], [0.8000197651845703, 2.1999802348154294]]",0.179521513612991,0.1822875754189648,10000,0.0015270306331209244,0.22169536191491931,0.16297553931571898,0.16999155513292677,1.3041551490105623,0.14591270008294158,0.14305858808216726,0.19582645741586746,0.18242861000142713,0.4231,0.5774,0.005,0.0338,0.1158,0.1648,0.0555,0.061,14.13161411210883,15.05690335304028,8.241491011235745,4.425917330963456,11.53837765689801,2.0672389901268327,8.237907701637793,2.448177618455709
C1_N2_n20,C1,N2,Mild margin mismatch,,,20,20,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,2.8020537383859025,1.6000395303691406,1.6000395303691406,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]","[[10.399960469630859, 3.6000395303691404], [1.6000395303691406, 4.399960469630859]]",0.179521513612991,0.1822875754189648,10000,-0.0028385490648668247,0.15291100930407184,0.12944690242600163,0.13319874477295074,1.1479913685727476,0.17973525471225912,0.17510285746953433,0.28305455406803914,0.2835514309183215,0.0976,0.2182,0.0,0.001,0.024875,0.055475,0.0086,0.0087,31.670434411408518,33.9422654331683,12.346555490851413,8.284226200128892,13.227909896566901,3.3484640906839274,9.641146146184907,3.57571080815136
C1_N2_n30,C1,N2,Mild margin mismatch,,,30,30,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,4.203080607578854,2.400059295553711,2.400059295553711,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[10.796919392421147, 4.203080607578854], [4.203080607578854, 10.796919392421147]]","[[15.599940704446286, 5.40005929555371], [2.400059295553711, 6.599940704446289]]",0.179521513612991,0.1822875754189648,10000,-0.0017706325419955087,0.11903091515492313,0.10824176956887135,0.11069116960600194,1.0753424647928644,0.18558681082637118,0.18198924003596945,0.32886836602898795,0.32570570300778584,0.0213,0.0868,0.0,0.0001,0.005325,0.021725,0.0021,0.002,50.06890519597696,53.07757310446286,15.348680695541644,11.477980367753972,13.216415593856361,4.728963322138765,13.048341935503856,4.771151084189729
C1_N2_n50,C1,N2,Mild margin mismatch,,,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,7.0051343459647555,4.000098825922851,4.000098825922851,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]","[[25.999901174077145, 9.00009882592285], [4.000098825922851, 10.999901174077149]]",0.179521513612991,0.1822875754189648,10000,-0.0003490548468599301,0.08899127626606884,0.08479546047783758,0.08606790667666028,1.0339658497840671,0.18531885975258505,0.18506536823253023,0.37223621159036685,0.3712147332924883,0.0009,0.0153,0.0,0.0,0.000225,0.003825,0.0003,0.0001,88.17231813571001,92.51259208660649,20.700038402066312,16.90768060580899,18.066215169271526,7.341360331241864,12.76628369647378,7.527167253308606
C1_N2_n100,C1,N2,Mild margin mismatch,,,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,14.010268691929511,8.000197651845703,8.000197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[51.99980234815429, 18.0001976518457], [8.000197651845703, 21.999802348154297]]",0.179521513612991,0.1822875754189648,10000,0.0007818714930389984,0.060559982000483265,0.06012422754562215,0.06062520156921154,0.9989242168761481,0.1835651870751471,0.1839763194556059,0.4106833601701053,0.41132393645859155,0.0,0.0001,0.0,0.0,0.0,2.5e-05,0.0,0.0,186.60926831807117,192.06607339598912,34.45663080679613,31.180619204329787,17.91996258365522,14.434524531169851,18.448169781116604,14.764169802170807
C1_N2_n200,C1,N2,Mild margin mismatch,,,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,28.020537383859022,16.000395303691406,16.000395303691406,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[103.99960469630858, 36.0003953036914], [16.000395303691406, 43.999604696308594]]",0.179521513612991,0.1822875754189648,10000,0.00040223418551459946,0.043548543948624556,0.04248129344288718,0.04266247661463737,1.0207692427701955,0.1811159408233663,0.1829014413555298,0.4293399188395231,0.43550979043051646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.9848457705986,391.6274554819602,62.5671920226915,59.30437893814985,31.67074023716224,28.641632492248608,32.24761891344343,29.103009795929232
C1_N2_n500,C1,N2,Mild margin mismatch,,,500,500,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,70.05134345964755,40.000988259228514,40.000988259228514,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]","[[259.99901174077144, 90.0009882592285], [40.000988259228514, 109.99901174077148]]",0.179521513612991,0.1822875754189648,10000,0.00011105756852001112,0.027277480273360594,0.026883417616311855,0.02692926803546354,1.0129306239381808,0.18008024806588765,0.1825124903970316,0.442542382732906,0.4503449850784658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.208977367466,991.5147307272371,148.27865021315634,145.7702175566023,74.13654882627783,71.71405300232331,75.21732145882686,72.0633584837368
C1_N2_n1000,C1,N2,Mild margin mismatch,,,1000,1000,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,140.1026869192951,80.00197651845703,80.00197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[519.9980234815429, 180.001976518457], [80.00197651845703, 219.99802348154296]]",0.179521513612991,0.1822875754189648,10000,0.0003891258890393756,0.019095615061228862,0.019015632817707198,0.019032039056064386,1.0033404726092245,0.18006271086474032,0.18215579976681984,0.4471086005799794,0.45546912631794556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.1942846635957,1991.679055850223,291.7108806179255,288.7544753243272,145.85236413336412,143.01255917794785,146.85844872362438,144.33555685135832
C1_N3_n10,C1,N3,One skewed population,,,10,10,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,10000,0.02226308366653795,0.15247865686526907,0.11869335641067515,0.1320875126794782,1.1543760176275843,0.09773646982421777,0.07673464023429533,0.15545871714573783,0.0899403337150249,0.4439,0.8822,0.035,0.3636,0.1233,0.322825,0.0894,0.3723,11.816753107766871,9.941784190836842,6.173494241151373,3.0009230539134286,7.519422060030279,1.2013445972259509,6.934096817974336,1.9780589031065356
C1_N3_n20,C1,N3,One skewed population,,,20,20,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,10000,0.0012606850811723194,0.09527507638735982,0.0845958435142569,0.09164979424409023,1.0395558132254439,0.09145233550765326,0.07654136019202822,0.20576131488920454,0.1532913971137044,0.1008,0.6381,0.0007,0.1222,0.025425,0.190575,0.0316,0.1284,27.29837003192432,26.222501136870992,4.477465868956576,2.725330320802299,4.355985603134191,0.9475898531308673,3.085461199331691,1.8672895985442473
C1_N3_n30,C1,N3,One skewed population,,,30,30,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,3.7415670050455354,1.037875105926622,1.037875105926622,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[14.258432994954463, 6.7415670050455345], [3.7415670050455354, 5.258432994954465]]","[[19.962124894073376, 7.037875105926623], [1.037875105926622, 1.962124894073378]]",0.05919008954132586,0.0626368161702698,10000,-0.002281588077204784,0.07254692295701465,0.06696925675586601,0.07175579011643334,1.0110253519513561,0.08277363921581386,0.0716931632411951,0.21677341184966473,0.17294343847733956,0.0203,0.4361,0.0001,0.0429,0.0051,0.119775,0.0169,0.0515,43.05241339279041,42.68103271161996,4.484407249099341,3.128950067504775,3.1377735896398344,1.0199545252552984,2.8267399904161943,1.6742774534487168
C1_N3_n50,C1,N3,One skewed population,,,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,10000,-0.000965528680158072,0.05487992531092365,0.05117873558807267,0.053919460869306594,1.0178129459407075,0.07544059113464939,0.06992482188718487,0.22138753680118997,0.1972694350657046,0.0016,0.1984,0.0,0.0048,0.0004,0.0508,0.003,0.006,76.21190042798393,78.72604801285007,5.579024090945321,4.252228741883852,3.0889963223994794,1.684181860998533,3.2485148402655275,1.8779479018503245
C1_N3_n100,C1,N3,One skewed population,,,100,100,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,10000,-0.00010692832592044356,0.03714244101219801,0.03587744805990438,0.03705666607957779,1.00231469642833,0.0683704310455614,0.06894921904777171,0.22316910614925328,0.22314585243624246,0.0,0.0307,0.0,0.0001,0.0,0.0077,0.0003,0.0011,165.51369735929725,174.51470842798824,8.831611810794874,7.6090510119298305,4.317791893774616,3.310935263711602,4.844860972389281,3.280336539428746
C1_N3_n200,C1,N3,One skewed population,,,200,200,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698,10000,-0.0005686649931702336,0.025456324616736154,0.02497250743133072,0.02542635926795864,1.0011785151173913,0.06282233972940228,0.066477609395259,0.2184265419247321,0.23561392301868964,0.0,0.0003,0.0,0.0,0.0,7.5e-05,0.0,0.0,354.6696660096724,370.8745871535641,15.000694108422802,13.739440171888592,7.299162015627898,6.374273299895958,7.925803474637123,6.402917432551751
C1_N3_n500,C1,N3,One skewed population,,,500,500,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,62.35945008409226,17.297918432110368,17.297918432110368,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[237.6405499159077, 112.35945008409224], [62.35945008409226, 87.64054991590774]]","[[332.7020815678896, 117.29791843211038], [17.297918432110368, 32.702081567889635]]",0.05919008954132586,0.0626368161702698,10000,-0.00023297837416209685,0.015768243259431373,0.015673871199531828,0.015795107586353795,0.9982991994973411,0.06056002500195591,0.06418268683028971,0.21747480345091444,0.24363645668732703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.8836331694284,969.150076739415,33.92639819076068,32.81134367526016,16.917943315093428,16.054620020604663,17.180392095476343,15.884141544361118
C1_N3_n1000,C1,N3,One skewed population,,,1000,1000,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,124.71890016818452,34.595836864220736,34.595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[475.2810998318154, 224.7189001681845], [124.71890016818452, 175.28109983181548]]","[[665.4041631357792, 234.59583686422076], [34.595836864220736, 65.40416313577927]]",0.05919008954132586,0.0626368161702698,10000,-7.228986011821851e-05,0.011101067852826848,0.011054771192493056,0.011097883919266272,1.0002868955544804,0.05985237719997533,0.06331065028553357,0.21739075971164604,0.24615463168039295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.6954939718537,1968.5854831895986,65.5958601154875,64.4886785437725,33.00504093137321,32.16532896102334,32.794167455330715,31.417585518181944
C1_N4_n10,C1,N4,"Two sparse, differently shaped populations",,,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,0.24455728986972097,0.2366241784946865,0.2366241784946865,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.7366241784946865, 1.7633758215053135], [0.2633758215053136, 0.2366241784946865]]",0.02434798744293218,0.023280590840405208,10000,0.008944843837948531,0.12065339548050888,0.0647223427938186,0.09854209104313352,1.2243843641160088,0.05504439657135361,0.04206104050017853,0.05841239292291397,0.046465694258106205,0.9457,0.9664,0.5466,0.6361,0.421525,0.426,0.547,0.6368,9.932339295825258,9.0,16.05093965980066,3.116424063528117,15.49010206388119,0.8002422578435121,9.956109926861272,1.3325524964204205
C1_N4_n20,C1,N4,"Two sparse, differently shaped populations",,,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,0.48911457973944195,0.473248356989373,0.473248356989373,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.473248356989373, 3.526751643010627], [0.5267516430106272, 0.473248356989373]]",0.02434798744293218,0.023280590840405208,10000,0.0035233182209063385,0.07487785134372993,0.057776764845747494,0.07388327304728218,1.0134614812721041,0.062357222243373804,0.04681753848021125,0.1835111849375291,0.10938255276559507,0.7597,0.8593,0.2217,0.3686,0.2544,0.309575,0.2245,0.3698,22.653048619433385,19.114557046010635,4.317100584292851,2.3225746173485935,3.4330310730978213,0.8873416114300879,2.6036252353280314,1.3144647367538025
C1_N4_n30,C1,N4,"Two sparse, differently shaped populations",,,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,0.7336718696091629,0.7098725354840595,0.7098725354840595,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.20987253548406, 5.29012746451594], [0.7901274645159408, 0.7098725354840595]]",0.02434798744293218,0.023280590840405208,10000,0.0019235250147418132,0.05496435710493805,0.049274655223735205,0.05877404402904793,0.9351807930346427,0.059309881626794535,0.0443217659190594,0.2500736134339203,0.13724856752514886,0.5769,0.7197,0.0824,0.2097,0.166525,0.2326,0.0854,0.2123,36.79486934719322,30.6130581766248,3.015209339401423,2.1923707762240063,2.263495345080968,0.9857478293524933,2.0284780876897077,1.3044810093015922
