scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
random_2x2_d3,0,3,2,2,800,800,0.03,1.0,0.5,0.2841055235301109,0.4227045071170974,3,0.030000000000046212,0.030000000000000082,4.6129766673175254e-14,1.2654326939047986,0.060487893922483105,0.06991867640860254,0.0023142452594488994,0.004649148576355108,0.13208422662301392,0.053194792710446845,105.66738129841113,42.55583416835748,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,4,200.0,200.0,1.0,42.55583416835748,0.0,0.0,0.0,0.0,221.0108213491929,93.00521046177242,265.56495448351063,137.71016484625454,0.723736473313509,0.6680438068956118,0.8837434869227845,0.8278622939421819,"[[0.14417930006347723, 0.13208422662301392], [0.18777689304091105, 0.5359595802725979]]","[[0.11894291334737134, 0.7648005735754132], [0.053194792710446845, 0.06306172036676869]]",2198623536,300,300,1.0,-0.0003335642658338263,0.0137529921361771,0.012836451821336612,0.0,0.0,0.0,0.0,0.0,0.0,73.71047083333333,16.092370833333334,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9466666666666667,1560.730332104629,1330.4108879406624,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
random_2x2_d3,0,3,2,2,800,800,0.03,1.0,0.5,0.2841055235301109,0.4227045071170974,3,0.030000000000046212,0.030000000000000082,4.6129766673175254e-14,1.2654326939047986,0.060487893922483105,0.06991867640860254,0.0023142452594488994,0.004649148576355108,0.13208422662301392,0.053194792710446845,105.66738129841113,42.55583416835748,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,4,200.0,200.0,1.0,42.55583416835748,0.0,0.0,0.0,0.0,221.0108213491929,93.00521046177242,265.56495448351063,137.71016484625454,0.723736473313509,0.6680438068956118,0.8837434869227845,0.8278622939421819,"[[0.14417930006347723, 0.13208422662301392], [0.18777689304091105, 0.5359595802725979]]","[[0.11894291334737134, 0.7648005735754132], [0.053194792710446845, 0.06306172036676869]]",2198623536,300,300,1.0,-0.0003335642658338263,0.0137529921361771,0.012836451821336612,0.0,0.0,0.0,0.0,0.0,0.0,73.71047083333333,16.092370833333334,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.95,44.79238388964613,30.581806046839304,0.1,0.07094791459501534,0.1391664623846215,0.0,0.05,0.030531640629347285,0.08084703347274416,0.0,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_2x2_d4,0,4,2,2,120,240,0.07,10.0,0.8,0.4718183958344995,1.2960843945765426,1,0.06999999999999695,0.06999999999999995,-2.9976021664879227e-15,0.750450257087963,0.11641429204151521,0.09905603958635242,0.00019704605061088287,0.00039767635614201585,0.042767600968354795,0.0009437839712759577,5.132112116202576,0.22650815310622985,0.0,0.0,0.0,0.25,False,moderate,Moderate,variant_2,4,30.0,60.0,2.0,0.22650815310622985,0.0,0.25,0.0,0.25,42.15846768734015,14.254087768626608,42.32517160366918,72.18587072906695,0.648679435938832,0.6472902366360901,0.9406079676307225,0.6992255386288877,"[[0.30994216239555505, 0.338737273543277], [0.042767600968354795, 0.3085529630928131]]","[[0.24232621297311072, 0.6982817546576118], [0.05844824839800158, 0.0009437839712759577]]",2768931447,300,300,1.0,-0.002613600718421926,0.03637724226536401,0.0361768683565731,0.0,0.19583333333333333,0.0,0.0,0.0,0.17416666666666666,14.643055555555554,4.416527777777778,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9433333333333334,,,0.11,0.07940528531126051,0.1504562322438854,0.009999999999999995,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_2x2_d4,0,4,2,2,120,240,0.07,10.0,0.8,0.4718183958344995,1.2960843945765426,1,0.06999999999999695,0.06999999999999995,-2.9976021664879227e-15,0.750450257087963,0.11641429204151521,0.09905603958635242,0.00019704605061088287,0.00039767635614201585,0.042767600968354795,0.0009437839712759577,5.132112116202576,0.22650815310622985,0.0,0.0,0.0,0.25,False,moderate,Moderate,variant_2,4,30.0,60.0,2.0,0.22650815310622985,0.0,0.25,0.0,0.25,42.15846768734015,14.254087768626608,42.32517160366918,72.18587072906695,0.648679435938832,0.6472902366360901,0.9406079676307225,0.6992255386288877,"[[0.30994216239555505, 0.338737273543277], [0.042767600968354795, 0.3085529630928131]]","[[0.24232621297311072, 0.6982817546576118], [0.05844824839800158, 0.0009437839712759577]]",2768931447,300,300,1.0,-0.002613600718421926,0.03637724226536401,0.0361768683565731,0.0,0.19583333333333333,0.0,0.0,0.0,0.17416666666666666,14.643055555555554,4.416527777777778,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9466666666666667,216.2157988896713,168.49344698635224,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.006666666666666668,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_2x2_d4,0,4,2,2,120,240,0.07,10.0,0.8,0.4718183958344995,1.2960843945765426,1,0.06999999999999695,0.06999999999999995,-2.9976021664879227e-15,0.750450257087963,0.11641429204151521,0.09905603958635242,0.00019704605061088287,0.00039767635614201585,0.042767600968354795,0.0009437839712759577,5.132112116202576,0.22650815310622985,0.0,0.0,0.0,0.25,False,moderate,Moderate,variant_2,4,30.0,60.0,2.0,0.22650815310622985,0.0,0.25,0.0,0.25,42.15846768734015,14.254087768626608,42.32517160366918,72.18587072906695,0.648679435938832,0.6472902366360901,0.9406079676307225,0.6992255386288877,"[[0.30994216239555505, 0.338737273543277], [0.042767600968354795, 0.3085529630928131]]","[[0.24232621297311072, 0.6982817546576118], [0.05844824839800158, 0.0009437839712759577]]",2768931447,300,300,1.0,-0.002613600718421926,0.03637724226536401,0.0361768683565731,0.0,0.19583333333333333,0.0,0.0,0.0,0.17416666666666666,14.643055555555554,4.416527777777778,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9533333333333334,26.850171415976344,13.20472263346327,0.1,0.07094791459501534,0.1391664623846215,0.0,0.04666666666666667,0.027998933682334016,0.07679736022792107,0.003333333333333334,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x2_d5,0,5,2,2,120,480,0.15,2.0,20.0,0.6118247043750241,0.6151420508345405,1,0.14999999999996594,0.1500000000000008,-3.4861002973229915e-14,0.33567490887183127,0.2573024267355912,0.24759891234105771,0.15215559218315822,0.2521371551822227,0.10479508741509884,0.0720055581091215,12.57541048981186,34.56266789237832,0.0,0.0,0.0,0.0,False,sparse_imbalanced,Sparse and imbalanced,variant_2,4,30.0,120.0,4.0,12.57541048981186,0.0,0.0,0.0,0.0,48.6260491903336,204.93382510942615,47.195240148280604,228.14871863879995,0.5947829234138867,0.6067063320976618,0.573054531022029,0.5246901695025002,"[[0.10479508741509884, 0.4899878359987879], [0.28849858048723953, 0.1167184960988738]]","[[0.0720055581091215, 0.35493991086884963], [0.40330427238837835, 0.16975025863365065]]",880372142,300,300,1.0,-0.00031896306643047935,0.0527881870567405,0.051489765578888194,0.0,0.0,0.0,0.0,0.0,0.0,19.14225,96.57108333333332,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9333333333333333,,,0.12666666666666668,0.09369224846506605,0.16908117004926168,0.026666666666666672,0.06666666666666667,0.04356751554515827,0.10072305951611497,0.016666666666666663,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
random_2x2_d5,0,5,2,2,120,480,0.15,2.0,20.0,0.6118247043750241,0.6151420508345405,1,0.14999999999996594,0.1500000000000008,-3.4861002973229915e-14,0.33567490887183127,0.2573024267355912,0.24759891234105771,0.15215559218315822,0.2521371551822227,0.10479508741509884,0.0720055581091215,12.57541048981186,34.56266789237832,0.0,0.0,0.0,0.0,False,sparse_imbalanced,Sparse and imbalanced,variant_2,4,30.0,120.0,4.0,12.57541048981186,0.0,0.0,0.0,0.0,48.6260491903336,204.93382510942615,47.195240148280604,228.14871863879995,0.5947829234138867,0.6067063320976618,0.573054531022029,0.5246901695025002,"[[0.10479508741509884, 0.4899878359987879], [0.28849858048723953, 0.1167184960988738]]","[[0.0720055581091215, 0.35493991086884963], [0.40330427238837835, 0.16975025863365065]]",880372142,300,300,1.0,-0.00031896306643047935,0.0527881870567405,0.051489765578888194,0.0,0.0,0.0,0.0,0.0,0.0,19.14225,96.57108333333332,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9333333333333333,180.33039783918065,158.98615964673553,0.12666666666666668,0.09369224846506605,0.16908117004926168,0.026666666666666672,0.06666666666666667,0.04356751554515827,0.10072305951611497,0.016666666666666663,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
random_2x2_d5,0,5,2,2,120,480,0.15,2.0,20.0,0.6118247043750241,0.6151420508345405,1,0.14999999999996594,0.1500000000000008,-3.4861002973229915e-14,0.33567490887183127,0.2573024267355912,0.24759891234105771,0.15215559218315822,0.2521371551822227,0.10479508741509884,0.0720055581091215,12.57541048981186,34.56266789237832,0.0,0.0,0.0,0.0,False,sparse_imbalanced,Sparse and imbalanced,variant_2,4,30.0,120.0,4.0,12.57541048981186,0.0,0.0,0.0,0.0,48.6260491903336,204.93382510942615,47.195240148280604,228.14871863879995,0.5947829234138867,0.6067063320976618,0.573054531022029,0.5246901695025002,"[[0.10479508741509884, 0.4899878359987879], [0.28849858048723953, 0.1167184960988738]]","[[0.0720055581091215, 0.35493991086884963], [0.40330427238837835, 0.16975025863365065]]",880372142,300,300,1.0,-0.00031896306643047935,0.0527881870567405,0.051489765578888194,0.0,0.0,0.0,0.0,0.0,0.0,19.14225,96.57108333333332,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9366666666666666,50.64668843130365,25.01491769784968,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.06333333333333334,0.04091688238391527,0.09679131248552161,0.013333333333333336,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
stress_2x2_d6,0,6,2,2,157,157,0.1,0.8,0.8,0.7250766451713854,0.6240139646297567,3,0.09999999999999998,0.09999999999999998,0.0,0.5270871368195469,0.13024770050285187,0.15021008708526715,3.1352608390489145e-05,6.272721457612939e-05,0.013388291553398563,0.02563639757037737,2.1019617738835743,4.024914418549247,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_1,4,39.25,39.25,1.0,2.1019617738835743,0.0,0.0,0.25,0.25,52.14372694993174,65.11378687978629,47.50321643276726,44.84901396279196,0.6678743506373775,0.6974317424664507,0.5852625039504058,0.7143374906828538,"[[0.318737357809224, 0.013388291553398563], [0.37869438465722666, 0.2891799659801509]]","[[0.325236392203637, 0.2600261117467688], [0.3891010984792168, 0.02563639757037737]]",3260596029,300,300,1.0,-0.003812729972670182,0.04307599353596892,0.04104642903471661,0.0325,0.005,0.0,0.0,0.0,0.0,15.584203821656052,18.43509554140127,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.93,,,0.12,0.08795084430363892,0.16165781382701608,0.01999999999999999,0.07,0.04623694482717634,0.10463601042593325,0.020000000000000004,0.01,0.003406618437715286,0.02898349336233983,0.0
stress_2x2_d6,0,6,2,2,157,157,0.1,0.8,0.8,0.7250766451713854,0.6240139646297567,3,0.09999999999999998,0.09999999999999998,0.0,0.5270871368195469,0.13024770050285187,0.15021008708526715,3.1352608390489145e-05,6.272721457612939e-05,0.013388291553398563,0.02563639757037737,2.1019617738835743,4.024914418549247,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_1,4,39.25,39.25,1.0,2.1019617738835743,0.0,0.0,0.25,0.25,52.14372694993174,65.11378687978629,47.50321643276726,44.84901396279196,0.6678743506373775,0.6974317424664507,0.5852625039504058,0.7143374906828538,"[[0.318737357809224, 0.013388291553398563], [0.37869438465722666, 0.2891799659801509]]","[[0.325236392203637, 0.2600261117467688], [0.3891010984792168, 0.02563639757037737]]",3260596029,300,300,1.0,-0.003812729972670182,0.04307599353596892,0.04104642903471661,0.0325,0.005,0.0,0.0,0.0,0.0,15.584203821656052,18.43509554140127,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9333333333333333,306.8588691680068,266.58556678717747,0.12,0.08795084430363892,0.16165781382701608,0.01999999999999999,0.06666666666666667,0.04356751554515827,0.10072305951611497,0.016666666666666663,0.01,0.003406618437715286,0.02898349336233983,0.0
stress_2x2_d6,0,6,2,2,157,157,0.1,0.8,0.8,0.7250766451713854,0.6240139646297567,3,0.09999999999999998,0.09999999999999998,0.0,0.5270871368195469,0.13024770050285187,0.15021008708526715,3.1352608390489145e-05,6.272721457612939e-05,0.013388291553398563,0.02563639757037737,2.1019617738835743,4.024914418549247,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_1,4,39.25,39.25,1.0,2.1019617738835743,0.0,0.0,0.25,0.25,52.14372694993174,65.11378687978629,47.50321643276726,44.84901396279196,0.6678743506373775,0.6974317424664507,0.5852625039504058,0.7143374906828538,"[[0.318737357809224, 0.013388291553398563], [0.37869438465722666, 0.2891799659801509]]","[[0.325236392203637, 0.2600261117467688], [0.3891010984792168, 0.02563639757037737]]",3260596029,300,300,1.0,-0.003812729972670182,0.04307599353596892,0.04104642903471661,0.0325,0.005,0.0,0.0,0.0,0.0,15.584203821656052,18.43509554140127,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9333333333333333,79.45632772619652,40.01217491965581,0.12,0.08795084430363892,0.16165781382701608,0.01999999999999999,0.06666666666666667,0.04356751554515827,0.10072305951611497,0.016666666666666663,0.01,0.003406618437715286,0.02898349336233983,0.0
stress_2x2_d7,0,7,2,2,135,540,0.15,1.0,0.6,0.808848235001936,0.9755383523158638,18,0.15000000000001423,0.15000000000000013,1.4099832412739488e-14,1.3912347004233985,0.27962075512013657,0.16742025237670008,0.011562131290418165,0.022802594670778324,0.03318210790969522,0.007009157141281323,4.479584567808854,3.784944856291914,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_2,4,33.75,135.0,4.0,3.784944856291914,0.0,0.0,0.25,0.25,23.93594761144478,223.04557968894426,35.66583693953874,149.8411675953392,0.8226966843596683,0.7358086152626759,0.5869526302056587,0.7225163563049273,"[[0.03318210790969522, 0.1441212077306365], [0.7026265073529807, 0.12007017700668753]]","[[0.27047448655379125, 0.3164781436518674], [0.007009157141281323, 0.4060382126530599]]",3227718042,300,300,1.0,0.0008651715427007141,0.05165464945131066,0.048414465727187536,0.0008333333333333334,0.005,0.0,0.0,0.058333333333333334,0.0,6.4368641975308645,61.99687654320987,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.91,,,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.09,0.06259022560547939,0.12777701079864837,0.039999999999999994,0.02666666666666667,0.01357306980864709,0.05172894295058983,0.01666666666666667
stress_2x2_d7,0,7,2,2,135,540,0.15,1.0,0.6,0.808848235001936,0.9755383523158638,18,0.15000000000001423,0.15000000000000013,1.4099832412739488e-14,1.3912347004233985,0.27962075512013657,0.16742025237670008,0.011562131290418165,0.022802594670778324,0.03318210790969522,0.007009157141281323,4.479584567808854,3.784944856291914,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_2,4,33.75,135.0,4.0,3.784944856291914,0.0,0.0,0.25,0.25,23.93594761144478,223.04557968894426,35.66583693953874,149.8411675953392,0.8226966843596683,0.7358086152626759,0.5869526302056587,0.7225163563049273,"[[0.03318210790969522, 0.1441212077306365], [0.7026265073529807, 0.12007017700668753]]","[[0.27047448655379125, 0.3164781436518674], [0.007009157141281323, 0.4060382126530599]]",3227718042,300,300,1.0,0.0008651715427007141,0.05165464945131066,0.048414465727187536,0.0008333333333333334,0.005,0.0,0.0,0.058333333333333334,0.0,6.4368641975308645,61.99687654320987,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9133333333333333,175.35097134119286,162.48652897567234,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.08666666666666667,0.05982889751804312,0.12395595869424827,0.03666666666666667,0.02666666666666667,0.01357306980864709,0.05172894295058983,0.01666666666666667
stress_2x2_d7,0,7,2,2,135,540,0.15,1.0,0.6,0.808848235001936,0.9755383523158638,18,0.15000000000001423,0.15000000000000013,1.4099832412739488e-14,1.3912347004233985,0.27962075512013657,0.16742025237670008,0.011562131290418165,0.022802594670778324,0.03318210790969522,0.007009157141281323,4.479584567808854,3.784944856291914,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_2,4,33.75,135.0,4.0,3.784944856291914,0.0,0.0,0.25,0.25,23.93594761144478,223.04557968894426,35.66583693953874,149.8411675953392,0.8226966843596683,0.7358086152626759,0.5869526302056587,0.7225163563049273,"[[0.03318210790969522, 0.1441212077306365], [0.7026265073529807, 0.12007017700668753]]","[[0.27047448655379125, 0.3164781436518674], [0.007009157141281323, 0.4060382126530599]]",3227718042,300,300,1.0,0.0008651715427007141,0.05165464945131066,0.048414465727187536,0.0008333333333333334,0.005,0.0,0.0,0.058333333333333334,0.0,6.4368641975308645,61.99687654320987,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.93,52.061165521480234,19.806571975431986,0.12,0.08795084430363892,0.16165781382701608,0.01999999999999999,0.07,0.04623694482717634,0.10463601042593325,0.020000000000000004,0.01,0.003406618437715286,0.02898349336233983,0.0
stress_2x2_d8,0,8,2,2,125,125,0.1,0.6,0.6,0.9301033364410911,0.9488860696557769,47,0.09999999999999826,0.09999999999999987,-1.609823385706477e-15,1.437516664600937,0.1264772157426407,0.17763971181484736,0.0250548628598376,0.047220412464957395,0.00549947865033551,0.00767566387005708,0.6874348312919387,0.9594579837571351,0.0,0.0,0.0,0.25,False,ultra_sparse,Ultra-skewed and sparse,variant_1,4,31.25,31.25,1.0,0.6874348312919387,0.25,0.25,0.25,0.25,59.0139175137394,11.69833753767821,18.564992601064404,33.508315647392386,0.5278886598900849,0.8514800591914848,0.9064132996985744,0.731933474820861,"[[0.5223891812397494, 0.00549947865033551], [0.3290908779517354, 0.14302046215817973]]","[[0.18215548874777046, 0.724257810950804], [0.0859110364313686, 0.00767566387005708]]",1814125591,300,300,1.0,-0.00028204127433826203,0.04795481445319838,0.04664978195836275,0.11666666666666667,0.10416666666666667,0.0,0.0008333333333333334,0.010833333333333334,0.24166666666666667,8.592106666666666,3.193866666666667,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.94,,,0.13,0.09657536941275233,0.17278042929341172,0.03,0.06,0.03828636952469206,0.09283944515290846,0.009999999999999995,0.02666666666666667,0.01357306980864709,0.05172894295058983,0.01666666666666667
stress_2x2_d8,0,8,2,2,125,125,0.1,0.6,0.6,0.9301033364410911,0.9488860696557769,47,0.09999999999999826,0.09999999999999987,-1.609823385706477e-15,1.437516664600937,0.1264772157426407,0.17763971181484736,0.0250548628598376,0.047220412464957395,0.00549947865033551,0.00767566387005708,0.6874348312919387,0.9594579837571351,0.0,0.0,0.0,0.25,False,ultra_sparse,Ultra-skewed and sparse,variant_1,4,31.25,31.25,1.0,0.6874348312919387,0.25,0.25,0.25,0.25,59.0139175137394,11.69833753767821,18.564992601064404,33.508315647392386,0.5278886598900849,0.8514800591914848,0.9064132996985744,0.731933474820861,"[[0.5223891812397494, 0.00549947865033551], [0.3290908779517354, 0.14302046215817973]]","[[0.18215548874777046, 0.724257810950804], [0.0859110364313686, 0.00767566387005708]]",1814125591,300,300,1.0,-0.00028204127433826203,0.04795481445319838,0.04664978195836275,0.11666666666666667,0.10416666666666667,0.0,0.0008333333333333334,0.010833333333333334,0.24166666666666667,8.592106666666666,3.193866666666667,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9433333333333334,235.67073218868074,195.2287319875573,0.12666666666666668,0.09369224846506605,0.16908117004926168,0.026666666666666672,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.02666666666666667,0.01357306980864709,0.05172894295058983,0.01666666666666667
stress_2x2_d8,0,8,2,2,125,125,0.1,0.6,0.6,0.9301033364410911,0.9488860696557769,47,0.09999999999999826,0.09999999999999987,-1.609823385706477e-15,1.437516664600937,0.1264772157426407,0.17763971181484736,0.0250548628598376,0.047220412464957395,0.00549947865033551,0.00767566387005708,0.6874348312919387,0.9594579837571351,0.0,0.0,0.0,0.25,False,ultra_sparse,Ultra-skewed and sparse,variant_1,4,31.25,31.25,1.0,0.6874348312919387,0.25,0.25,0.25,0.25,59.0139175137394,11.69833753767821,18.564992601064404,33.508315647392386,0.5278886598900849,0.8514800591914848,0.9064132996985744,0.731933474820861,"[[0.5223891812397494, 0.00549947865033551], [0.3290908779517354, 0.14302046215817973]]","[[0.18215548874777046, 0.724257810950804], [0.0859110364313686, 0.00767566387005708]]",1814125591,300,300,1.0,-0.00028204127433826203,0.04795481445319838,0.04664978195836275,0.11666666666666667,0.10416666666666667,0.0,0.0008333333333333334,0.010833333333333334,0.24166666666666667,8.592106666666666,3.193866666666667,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9466666666666667,47.542897898070244,25.380684867757513,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.02666666666666667,0.01357306980864709,0.05172894295058983,0.01666666666666667
stress_2x2_d9,0,9,2,2,522,2088,0.15,0.8,0.45,1.488433440330908,1.7190135087635317,80,0.14999999999999997,0.1499999999999998,1.6653345369377348e-16,0.5716900095204864,0.1936496038237559,0.10582621914063786,0.15785483963228186,0.12402462801195166,0.0011089368552799387,0.0002892281559363682,0.578865038456128,0.6039083895951368,0.0,0.0,0.0,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,4,130.5,522.0,4.0,0.578865038456128,0.25,0.25,0.25,0.25,60.65898167316417,498.63620267140595,158.00337829119078,859.142116895849,0.883795054265969,0.6973115358406307,0.7611895581075643,0.5885334689196127,"[[0.6962025989853508, 0.18759245528061833], [0.0011089368552799387, 0.11509600887875104]]","[[0.4111773029244511, 0.3500122551831132], [0.0002892281559363682, 0.23852121373649943]]",3974158138,300,300,1.0,-0.0017719419349452293,0.021070365269913138,0.02005351955370114,0.14666666666666667,0.13416666666666666,0.0,0.0,0.0,0.0,18.251756066411243,205.97630268199234,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.94,,,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.06,0.03828636952469206,0.09283944515290846,0.009999999999999995,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
stress_2x2_d9,0,9,2,2,522,2088,0.15,0.8,0.45,1.488433440330908,1.7190135087635317,80,0.14999999999999997,0.1499999999999998,1.6653345369377348e-16,0.5716900095204864,0.1936496038237559,0.10582621914063786,0.15785483963228186,0.12402462801195166,0.0011089368552799387,0.0002892281559363682,0.578865038456128,0.6039083895951368,0.0,0.0,0.0,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,4,130.5,522.0,4.0,0.578865038456128,0.25,0.25,0.25,0.25,60.65898167316417,498.63620267140595,158.00337829119078,859.142116895849,0.883795054265969,0.6973115358406307,0.7611895581075643,0.5885334689196127,"[[0.6962025989853508, 0.18759245528061833], [0.0011089368552799387, 0.11509600887875104]]","[[0.4111773029244511, 0.3500122551831132], [0.0002892281559363682, 0.23852121373649943]]",3974158138,300,300,1.0,-0.0017719419349452293,0.021070365269913138,0.02005351955370114,0.14666666666666667,0.13416666666666666,0.0,0.0,0.0,0.0,18.251756066411243,205.97630268199234,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.94,676.6871524881578,637.7936009340239,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.06,0.03828636952469206,0.09283944515290846,0.009999999999999995,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
stress_2x2_d9,0,9,2,2,522,2088,0.15,0.8,0.45,1.488433440330908,1.7190135087635317,80,0.14999999999999997,0.1499999999999998,1.6653345369377348e-16,0.5716900095204864,0.1936496038237559,0.10582621914063786,0.15785483963228186,0.12402462801195166,0.0011089368552799387,0.0002892281559363682,0.578865038456128,0.6039083895951368,0.0,0.0,0.0,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,4,130.5,522.0,4.0,0.578865038456128,0.25,0.25,0.25,0.25,60.65898167316417,498.63620267140595,158.00337829119078,859.142116895849,0.883795054265969,0.6973115358406307,0.7611895581075643,0.5885334689196127,"[[0.6962025989853508, 0.18759245528061833], [0.0011089368552799387, 0.11509600887875104]]","[[0.4111773029244511, 0.3500122551831132], [0.0002892281559363682, 0.23852121373649943]]",3974158138,300,300,1.0,-0.0017719419349452293,0.021070365269913138,0.02005351955370114,0.14666666666666667,0.13416666666666666,0.0,0.0,0.0,0.0,18.251756066411243,205.97630268199234,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9466666666666667,200.02924441489836,160.82257299799394,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
