condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.024,0.12680999999999995
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.025,0.128745
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.026000000000000002,0.130375
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.027,0.13211
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.028,0.13386499999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.029,0.13576499999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.03,0.13765999999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.031,0.13939
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.032,0.141265
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.033,0.14299500000000004
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.034,0.1447
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.035,0.14628500000000003
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.036000000000000004,0.14794000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.037,0.14934000000000003
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.038,0.150895
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.039,0.152495
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.04,0.15394000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.041,0.155345
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.042,0.15691499999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.043000000000000003,0.15833999999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.044,0.15988999999999995
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.045,0.161545
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.046,0.16287000000000004
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.047,0.164275
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.048,0.16569499999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.049,0.16723500000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.05,0.16851000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.051000000000000004,0.16995
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.052000000000000005,0.171355
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.053,0.17274499999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.054,0.17402999999999996
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.055,0.17539
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.056,0.176715
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.057,0.17818
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.058,0.17955500000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.059000000000000004,0.18083999999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.06,0.18221000000000004
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.061,0.18362499999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.062,0.184815
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.063,0.18608499999999994
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.064,0.18736
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.065,0.18860499999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.066,0.18983000000000005
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.067,0.19102
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.068,0.19237999999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.069,0.19387000000000004
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.07,0.19528500000000001
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.07100000000000001,0.19637
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.07200000000000001,0.19765499999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.073,0.19888999999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.074,0.20008499999999999
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.075,0.20149500000000004
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.076,0.20266
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.077,0.20401500000000006
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.078,0.20534499999999997
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.079,0.20656000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.08,0.20776
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.081,0.20883
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.082,0.21004
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.083,0.21123999999999996
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.084,0.21233000000000005
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.085,0.21341000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.08600000000000001,0.21459999999999999
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.08700000000000001,0.215725
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.088,0.21685
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.089,0.21810500000000008
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.09,0.21922999999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.091,0.22041000000000005
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.092,0.22152
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.093,0.22251500000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.094,0.22361499999999995
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.095,0.22481999999999996
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.096,0.22598000000000001
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.097,0.22703
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.098,0.22819499999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.099,0.229315
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.1,0.23041
balanced_control,Balanced control,simple_welch,Simple Welch,0.0,0.0
balanced_control,Balanced control,simple_welch,Simple Welch,0.001,0.0007049999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.002,0.0014500000000000003
balanced_control,Balanced control,simple_welch,Simple Welch,0.003,0.0023200000000000004
balanced_control,Balanced control,simple_welch,Simple Welch,0.004,0.0032199999999999993
balanced_control,Balanced control,simple_welch,Simple Welch,0.005,0.004054999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.006,0.004869999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.007,0.0058249999999999994
balanced_control,Balanced control,simple_welch,Simple Welch,0.008,0.006799999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.009000000000000001,0.007679999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.01,0.008624999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.011,0.009475
balanced_control,Balanced control,simple_welch,Simple Welch,0.012,0.01052
balanced_control,Balanced control,simple_welch,Simple Welch,0.013000000000000001,0.011509999999999998
balanced_control,Balanced control,simple_welch,Simple Welch,0.014,0.012389999999999998
balanced_control,Balanced control,simple_welch,Simple Welch,0.015,0.013335
balanced_control,Balanced control,simple_welch,Simple Welch,0.016,0.014329999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.017,0.015285000000000003
balanced_control,Balanced control,simple_welch,Simple Welch,0.018000000000000002,0.016190000000000003
balanced_control,Balanced control,simple_welch,Simple Welch,0.019,0.01725
balanced_control,Balanced control,simple_welch,Simple Welch,0.02,0.018204999999999995
balanced_control,Balanced control,simple_welch,Simple Welch,0.021,0.019124999999999996
balanced_control,Balanced control,simple_welch,Simple Welch,0.022,0.020119999999999996
balanced_control,Balanced control,simple_welch,Simple Welch,0.023,0.021179999999999994
balanced_control,Balanced control,simple_welch,Simple Welch,0.024,0.022105
balanced_control,Balanced control,simple_welch,Simple Welch,0.025,0.02284
balanced_control,Balanced control,simple_welch,Simple Welch,0.026000000000000002,0.023850000000000003
balanced_control,Balanced control,simple_welch,Simple Welch,0.027,0.024790000000000003
balanced_control,Balanced control,simple_welch,Simple Welch,0.028,0.025755000000000007
balanced_control,Balanced control,simple_welch,Simple Welch,0.029,0.026774999999999993
balanced_control,Balanced control,simple_welch,Simple Welch,0.03,0.027780000000000006
balanced_control,Balanced control,simple_welch,Simple Welch,0.031,0.028724999999999994
balanced_control,Balanced control,simple_welch,Simple Welch,0.032,0.029729999999999996
balanced_control,Balanced control,simple_welch,Simple Welch,0.033,0.030609999999999988
balanced_control,Balanced control,simple_welch,Simple Welch,0.034,0.031595000000000005
balanced_control,Balanced control,simple_welch,Simple Welch,0.035,0.03261
balanced_control,Balanced control,simple_welch,Simple Welch,0.036000000000000004,0.03347000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.037,0.034535
balanced_control,Balanced control,simple_welch,Simple Welch,0.038,0.03543
balanced_control,Balanced control,simple_welch,Simple Welch,0.039,0.036354999999999985
balanced_control,Balanced control,simple_welch,Simple Welch,0.04,0.03733000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.041,0.03831
balanced_control,Balanced control,simple_welch,Simple Welch,0.042,0.03923
balanced_control,Balanced control,simple_welch,Simple Welch,0.043000000000000003,0.04021
balanced_control,Balanced control,simple_welch,Simple Welch,0.044,0.041225000000000005
balanced_control,Balanced control,simple_welch,Simple Welch,0.045,0.042195
balanced_control,Balanced control,simple_welch,Simple Welch,0.046,0.04313499999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.047,0.04409499999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.048,0.045024999999999996
balanced_control,Balanced control,simple_welch,Simple Welch,0.049,0.046060000000000004
balanced_control,Balanced control,simple_welch,Simple Welch,0.05,0.04708
balanced_control,Balanced control,simple_welch,Simple Welch,0.051000000000000004,0.04793500000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.052000000000000005,0.04889000000000002
balanced_control,Balanced control,simple_welch,Simple Welch,0.053,0.049964999999999996
balanced_control,Balanced control,simple_welch,Simple Welch,0.054,0.051019999999999996
balanced_control,Balanced control,simple_welch,Simple Welch,0.055,0.05201500000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.056,0.053049999999999986
balanced_control,Balanced control,simple_welch,Simple Welch,0.057,0.05406500000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.058,0.05499999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.059000000000000004,0.05597500000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.06,0.05699
balanced_control,Balanced control,simple_welch,Simple Welch,0.061,0.058015000000000004
balanced_control,Balanced control,simple_welch,Simple Welch,0.062,0.059009999999999986
balanced_control,Balanced control,simple_welch,Simple Welch,0.063,0.06001999999999998
balanced_control,Balanced control,simple_welch,Simple Welch,0.064,0.060954999999999995
balanced_control,Balanced control,simple_welch,Simple Welch,0.065,0.06198499999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.066,0.06294499999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.067,0.063965
balanced_control,Balanced control,simple_welch,Simple Welch,0.068,0.06488000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.069,0.065785
balanced_control,Balanced control,simple_welch,Simple Welch,0.07,0.06668999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.07100000000000001,0.06777000000000002
balanced_control,Balanced control,simple_welch,Simple Welch,0.07200000000000001,0.06883500000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.073,0.06976000000000002
balanced_control,Balanced control,simple_welch,Simple Welch,0.074,0.070725
balanced_control,Balanced control,simple_welch,Simple Welch,0.075,0.071835
balanced_control,Balanced control,simple_welch,Simple Welch,0.076,0.072895
balanced_control,Balanced control,simple_welch,Simple Welch,0.077,0.07386000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.078,0.07480999999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.079,0.075655
balanced_control,Balanced control,simple_welch,Simple Welch,0.08,0.076685
balanced_control,Balanced control,simple_welch,Simple Welch,0.081,0.0776
balanced_control,Balanced control,simple_welch,Simple Welch,0.082,0.078645
balanced_control,Balanced control,simple_welch,Simple Welch,0.083,0.07967499999999997
balanced_control,Balanced control,simple_welch,Simple Welch,0.084,0.08061
balanced_control,Balanced control,simple_welch,Simple Welch,0.085,0.08169
balanced_control,Balanced control,simple_welch,Simple Welch,0.08600000000000001,0.08276000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.08700000000000001,0.08365
balanced_control,Balanced control,simple_welch,Simple Welch,0.088,0.08455500000000002
balanced_control,Balanced control,simple_welch,Simple Welch,0.089,0.08564
balanced_control,Balanced control,simple_welch,Simple Welch,0.09,0.08662500000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.091,0.08760000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.092,0.08852499999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.093,0.08938
balanced_control,Balanced control,simple_welch,Simple Welch,0.094,0.09035
balanced_control,Balanced control,simple_welch,Simple Welch,0.095,0.09129499999999999
balanced_control,Balanced control,simple_welch,Simple Welch,0.096,0.09214000000000001
balanced_control,Balanced control,simple_welch,Simple Welch,0.097,0.09318500000000005
balanced_control,Balanced control,simple_welch,Simple Welch,0.098,0.09416
balanced_control,Balanced control,simple_welch,Simple Welch,0.099,0.09510499999999997
balanced_control,Balanced control,simple_welch,Simple Welch,0.1,0.09617999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.0,0.0
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.001,0.0009350000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.002,0.00176
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.003,0.0025449999999999995
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.004,0.0032850000000000006
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.005,0.004095
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.006,0.004784999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.007,0.00547
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.008,0.006280000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.009000000000000001,0.007180000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.01,0.008075
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.011,0.008929999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.012,0.009839999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.013000000000000001,0.010694999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.014,0.01166
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.015,0.012465
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.016,0.013345000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.017,0.014195
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.018000000000000002,0.014980000000000004
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.019,0.016025
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.02,0.016825
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.021,0.017715
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.022,0.01852
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.023,0.019370000000000005
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.024,0.020255000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.025,0.021125
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.026000000000000002,0.021965
