configuration,family,split,seen_in_router_pilot,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,exact_state_upper_bound,exact_transition_upper_bound,router_route,moments_seconds,complexity_seconds,exact_seconds,cgf_build_seconds,cgf_components,cgf_unique_components,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k5_n10_x_skew,homogeneous,development,True,50,5,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.00011033297050744295,1.2915930710732937e-05,1.4291959814727306e-05,9.354203939437866e-05,5,1,1.0333023965358734e-06,0.0001375408610329032,0.007212999975308776,52.44259721177147,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0,,1,1,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1
homogeneous_k5_n10_x_skew,homogeneous,development,True,50,5,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.00011033297050744295,1.2915930710732937e-05,1.4291959814727306e-05,9.354203939437866e-05,5,1,1.0333023965358734e-06,0.0001375408610329032,0.007212999975308776,52.44259721177147,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.0,,1,1,0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05
homogeneous_k5_n10_x_skew,homogeneous,development,True,50,5,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.00011033297050744295,1.2915930710732937e-05,1.4291959814727306e-05,9.354203939437866e-05,5,1,1.0333023965358734e-06,0.0001375408610329032,0.007212999975308776,52.44259721177147,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0,,1,1,0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
homogeneous_k5_n10_x_skew,homogeneous,development,True,50,5,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.00011033297050744295,1.2915930710732937e-05,1.4291959814727306e-05,9.354203939437866e-05,5,1,1.0333023965358734e-06,0.0001375408610329032,0.007212999975308776,52.44259721177147,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0,,1,1,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
homogeneous_k5_n10_both_skew,homogeneous,heldout,True,50,5,5,1.222383827699885,0.19999999999999998,1.1925695879998877,exact_convolution,6.0,6,30,exact_convolution,0.00011150003410875797,1.6832957044243813e-05,2.6499968953430653e-05,0.00012341700494289398,5,1,0.0003313958994112909,0.00015483296010643244,0.008260541944764555,53.3513144687426,0.06223832788710598,0.02652814228767917,0.19589702697306557,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.08146,13.67136416362,4,2,0,0.08146,0.0,0.01854,0.08146,0.0,0.01854,0.08146,0.0,0.01854,0.08146,0.0,0.01854,0.08146,0.0,0.01854,0.08146,0.0,0.01854,0.08146,0.0,0.01854
homogeneous_k5_n10_both_skew,homogeneous,heldout,True,50,5,5,1.222383827699885,0.19999999999999998,1.1925695879998877,exact_convolution,6.0,6,30,exact_convolution,0.00011150003410875797,1.6832957044243813e-05,2.6499968953430653e-05,0.00012341700494289398,5,1,0.0003313958994112909,0.00015483296010643244,0.008260541944764555,53.3513144687426,0.06223832788710598,0.02652814228767917,0.19589702697306557,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.00856,13.67136416362,4,2,0,0.08146,0.0729,0.03146,0.08146,0.0729,0.03146,0.08146,0.0729,0.03146,0.08146,0.0729,0.03146,0.00856,0.0,0.041440000000000005,0.08146,0.0729,0.03146,0.08146,0.0729,0.03146
homogeneous_k5_n10_both_skew,homogeneous,heldout,True,50,5,5,1.222383827699885,0.19999999999999998,1.1925695879998877,exact_convolution,6.0,6,30,exact_convolution,0.00011150003410875797,1.6832957044243813e-05,2.6499968953430653e-05,0.00012341700494289398,5,1,0.0003313958994112909,0.00015483296010643244,0.008260541944764555,53.3513144687426,0.06223832788710598,0.02652814228767917,0.19589702697306557,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00856,19.950341888795,4,2,0,0.00856,0.0,0.0014400000000000003,0.00856,0.0,0.0014400000000000003,0.00856,0.0,0.0014400000000000003,0.00856,0.0,0.0014400000000000003,0.00856,0.0,0.0014400000000000003,0.00856,0.0,0.0014400000000000003,0.00856,0.0,0.0014400000000000003
homogeneous_k5_n10_both_skew,homogeneous,heldout,True,50,5,5,1.222383827699885,0.19999999999999998,1.1925695879998877,exact_convolution,6.0,6,30,exact_convolution,0.00011150003410875797,1.6832957044243813e-05,2.6499968953430653e-05,0.00012341700494289398,5,1,0.0003313958994112909,0.00015483296010643244,0.008260541944764555,53.3513144687426,0.06223832788710598,0.02652814228767917,0.19589702697306557,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00046,26.22931961397,5,2,0,0.00856,0.0081,0.00756,0.00046,0.0,0.00054,0.00046,0.0,0.00054,0.00046,0.0,0.00054,0.00046,0.0,0.00054,0.00046,0.0,0.00054,0.00046,0.0,0.00054
homogeneous_k5_n20_balanced,homogeneous,development,False,100,5,5,1.402726749772031,0.19999999999999998,1.293385026778586,exact_convolution,252.0,252,1260,exact_convolution,0.00013487506657838821,3.10409814119339e-05,0.0003953329287469387,0.00013220799155533314,5,1,0.0005340375006198883,0.0005612489767372608,0.008316249935887754,14.817398838271496,0.019623924295813805,0.004101768888106541,0.0810610812894168,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0893440045582641,10.126051906954,10,2,0,0.11021347588021645,0.02086947132195234,0.010213475880216441,0.0893440045582641,0.0,0.0106559954417359,0.0893440045582641,0.0,0.0106559954417359,0.10573853944420934,0.016394534885945236,0.005738539444209337,0.0893440045582641,0.0,0.0106559954417359,0.1279195735570373,0.03857556899877321,0.027919573557037308,0.1279195735570373,0.03857556899877321,0.027919573557037308
homogeneous_k5_n20_balanced,homogeneous,development,False,100,5,5,1.402726749772031,0.19999999999999998,1.293385026778586,exact_convolution,252.0,252,1260,exact_convolution,0.00013487506657838821,3.10409814119339e-05,0.0003953329287469387,0.00013220799155533314,5,1,0.0005340375006198883,0.0005612489767372608,0.008316249935887754,14.817398838271496,0.019623924295813805,0.004101768888106541,0.0810610812894168,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.048250545473868166,12.611946505128,10,2,0,0.06844591893481529,0.020195373460947123,0.018445918934815286,0.03219059293253407,0.016059952541334098,0.017809407067465935,0.04825054547386818,1.3877787807814457e-17,0.0017494545261318231,0.04825054547386818,1.3877787807814457e-17,0.0017494545261318231,0.048250545473868166,0.0,0.001749454526131837,0.06844591893481529,0.020195373460947123,0.018445918934815286,0.06844591893481529,0.020195373460947123,0.018445918934815286
homogeneous_k5_n20_balanced,homogeneous,development,False,100,5,5,1.402726749772031,0.19999999999999998,1.293385026778586,exact_convolution,252.0,252,1260,exact_convolution,0.00013487506657838821,3.10409814119339e-05,0.0003953329287469387,0.00013220799155533314,5,1,0.0005340375006198883,0.0005612489767372608,0.008316249935887754,14.817398838271496,0.019623924295813805,0.004101768888106541,0.0810610812894168,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.009179937518287027,17.030421645796,10,2,0,0.023740704903532354,0.014560767385245327,0.013740704903532354,0.01450906040401597,0.005329122885728944,0.0045090604040159705,0.009087898986276046,9.203853201098129e-05,0.0009121010137239545,0.009087898986276046,9.203853201098129e-05,0.0009121010137239545,0.009179937518287027,0.0,0.0008200624817129732,0.020367955056419203,0.011188017538132176,0.010367955056419203,0.020367955056419203,0.011188017538132176,0.010367955056419203
homogeneous_k5_n20_balanced,homogeneous,development,False,100,5,5,1.402726749772031,0.19999999999999998,1.293385026778586,exact_convolution,252.0,252,1260,exact_convolution,0.00013487506657838821,3.10409814119339e-05,0.0003953329287469387,0.00013220799155533314,5,1,0.0005340375006198883,0.0005612489767372608,0.008316249935887754,14.817398838271496,0.019623924295813805,0.004101768888106541,0.0810610812894168,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0008744789474005726,23.12937084261,10,2,0,0.010867347809609145,0.009992868862208572,0.009867347809609146,0.004844597175679179,0.003970118228278606,0.0038445971756791786,0.0010609723871321196,0.000186493439731547,6.097238713211961e-05,0.0006946412884175194,0.0001798376589830532,0.0003053587115824806,0.0008744789474005726,0.0,0.00012552105259942738,0.0015982805289157563,0.0007238015815151837,0.0005982805289157563,0.0015982805289157563,0.0007238015815151837,0.0005982805289157563
homogeneous_k5_n20_x_skew,homogeneous,development,False,100,5,5,0.4490748329640881,0.19999999999999998,0.04714045207910319,exact_convolution,6.0,6,30,exact_convolution,0.0001295000547543168,1.97909539565444e-05,2.791709266602993e-05,0.00010729196947067976,5,1,0.0003453874960541725,0.00017720810137689114,0.007633417029865086,43.07600482457696,0.07848228752325502,3.469446951953614e-18,0.15801873452652615,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.1,0.023847592523562274,11.981081859576,5,2,0,0.1563342176544638,0.1324866251309015,0.05633421765446378,0.1563342176544638,0.1324866251309015,0.05633421765446378,0.1563342176544638,0.1324866251309015,0.05633421765446378,0.1563342176544638,0.1324866251309015,0.05633421765446378,0.023847592523562274,0.0,0.07615240747643773,0.1563342176544638,0.1324866251309015,0.05633421765446378,0.1563342176544638,0.1324866251309015,0.05633421765446378
homogeneous_k5_n20_x_skew,homogeneous,development,False,100,5,5,0.4490748329640881,0.19999999999999998,0.04714045207910319,exact_convolution,6.0,6,30,exact_convolution,0.0001295000547543168,1.97909539565444e-05,2.791709266602993e-05,0.00010729196947067976,5,1,0.0003453874960541725,0.00017720810137689114,0.007633417029865086,43.07600482457696,0.07848228752325502,3.469446951953614e-18,0.15801873452652615,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.05,0.023847592523562274,14.97635232447,5,2,0,0.023847592523562274,0.0,0.02615240747643773,0.023847592523562274,0.0,0.02615240747643773,0.023847592523562274,0.0,0.02615240747643773,0.023847592523562274,0.0,0.02615240747643773,0.023847592523562274,0.0,0.02615240747643773,0.1563342176544638,0.1324866251309015,0.10633421765446378,0.1563342176544638,0.1324866251309015,0.10633421765446378
homogeneous_k5_n20_x_skew,homogeneous,development,False,100,5,5,0.4490748329640881,0.19999999999999998,0.04714045207910319,exact_convolution,6.0,6,30,exact_convolution,0.0001295000547543168,1.97909539565444e-05,2.791709266602993e-05,0.00010729196947067976,5,1,0.0003453874960541725,0.00017720810137689114,0.007633417029865086,43.07600482457696,0.07848228752325502,3.469446951953614e-18,0.15801873452652615,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.01,0.0,,1,1,0,0.023847592523562274,0.023847592523562274,0.013847592523562274,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
homogeneous_k5_n20_x_skew,homogeneous,development,False,100,5,5,0.4490748329640881,0.19999999999999998,0.04714045207910319,exact_convolution,6.0,6,30,exact_convolution,0.0001295000547543168,1.97909539565444e-05,2.791709266602993e-05,0.00010729196947067976,5,1,0.0003453874960541725,0.00017720810137689114,0.007633417029865086,43.07600482457696,0.07848228752325502,3.469446951953614e-18,0.15801873452652615,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.001,0.0,,1,1,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
homogeneous_k5_n20_both_skew,homogeneous,heldout,False,100,5,5,2.6738097678026915,0.19999999999999998,2.6335558098949448,exact_convolution,21.0,21,105,exact_convolution,0.00010675005614757538,1.7332960851490498e-05,4.670803900808096e-05,0.00010433304123580456,5,1,0.00042895829537883403,0.00017079105600714684,0.007884250022470951,46.16313176341641,0.05034565052313861,0.011482062144913404,0.303336615916411,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0755821778814175,8.410528851822,6,2,0,0.0755821778814175,0.0,0.02441782211858251,0.031473670749836744,0.04410850713158075,0.06852632925016326,0.03147367074983674,0.04410850713158076,0.06852632925016328,0.07558217788141751,1.3877787807814457e-17,0.024417822118582497,0.0755821778814175,0.0,0.02441782211858251,0.031473670749836744,0.04410850713158075,0.06852632925016326,0.031473670749836744,0.04410850713158075,0.06852632925016326
homogeneous_k5_n20_both_skew,homogeneous,heldout,False,100,5,5,2.6738097678026915,0.19999999999999998,2.6335558098949448,exact_convolution,21.0,21,105,exact_convolution,0.00010675005614757538,1.7332960851490498e-05,4.670803900808096e-05,0.00010433304123580456,5,1,0.00042895829537883403,0.00017079105600714684,0.007884250022470951,46.16313176341641,0.05034565052313861,0.011482062144913404,0.303336615916411,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.031473670749836744,12.53300313534,7,2,0,0.031473670749836744,0.0,0.01852632925016326,0.026284434616709592,0.0051892361331271515,0.02371556538329041,0.026284434616709592,0.0051892361331271515,0.02371556538329041,0.026284434616709592,0.0051892361331271515,0.02371556538329041,0.031473670749836744,0.0,0.01852632925016326,0.026284434616709592,0.0051892361331271515,0.02371556538329041,0.026284434616709592,0.0051892361331271515,0.02371556538329041
homogeneous_k5_n20_both_skew,homogeneous,heldout,False,100,5,5,2.6738097678026915,0.19999999999999998,2.6335558098949448,exact_convolution,21.0,21,105,exact_convolution,0.00010675005614757538,1.7332960851490498e-05,4.670803900808096e-05,0.00010433304123580456,5,1,0.00042895829537883403,0.00017079105600714684,0.007884250022470951,46.16313176341641,0.05034565052313861,0.011482062144913404,0.303336615916411,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.004560311223420389,16.846010018653,6,2,0,0.026284434616709592,0.021724123393289205,0.016284434616709594,0.026040235269268314,0.021479924045847927,0.016040235269268316,0.014974819851710295,0.010414508628289906,0.004974819851710294,0.014974819851710295,0.010414508628289906,0.004974819851710294,0.004560311223420389,0.0,0.005439688776579611,0.014974819851710295,0.010414508628289906,0.004974819851710294,0.014974819851710295,0.010414508628289906,0.004974819851710294
homogeneous_k5_n20_both_skew,homogeneous,heldout,False,100,5,5,2.6738097678026915,0.19999999999999998,2.6335558098949448,exact_convolution,21.0,21,105,exact_convolution,0.00010675005614757538,1.7332960851490498e-05,4.670803900808096e-05,0.00010433304123580456,5,1,0.00042895829537883403,0.00017079105600714684,0.007884250022470951,46.16313176341641,0.05034565052313861,0.011482062144913404,0.303336615916411,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0008846022957886581,23.02972144393,7,2,0,0.026040235269268314,0.025155632973479655,0.025040235269268313,0.014974819851710295,0.014090217555921637,0.013974819851710295,0.00030802050321897473,0.0005765817925696833,0.0006919794967810253,0.00030802050321897473,0.0005765817925696833,0.0006919794967810253,0.0008846022957886581,0.0,0.00011539770421134196,0.0008846022957886581,0.0,0.00011539770421134196,0.0008846022957886581,0.0,0.00011539770421134196
homogeneous_k5_n20_extreme_asymmetric,homogeneous,development,False,100,5,5,1.8570208172741287,0.2,1.8467610337532774,exact_convolution,6.0,6,30,exact_convolution,0.00011737504974007607,1.60830095410347e-05,3.954197745770216e-05,0.00013029191177338362,5,1,0.0003666582982987165,0.00017300003673881292,0.007839083089493215,45.31260939168633,0.03723714227707476,0.00791748183723891,0.13311360543382122,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0225925,8.361856972923,4,2,0,0.2262190625,0.2036265625,0.1262190625,0.0225925,0.0,0.0774075,0.2262190625,0.2036265625,0.1262190625,0.2262190625,0.2036265625,0.1262190625,0.0225925,0.0,0.0774075,0.0225925,0.0,0.0774075,0.0225925,0.0,0.0774075
homogeneous_k5_n20_extreme_asymmetric,homogeneous,development,False,100,5,5,1.8570208172741287,0.2,1.8467610337532774,exact_convolution,6.0,6,30,exact_convolution,0.00011737504974007607,1.60830095410347e-05,3.954197745770216e-05,0.00013029191177338362,5,1,0.0003666582982987165,0.00017300003673881292,0.007839083089493215,45.31260939168633,0.03723714227707476,0.00791748183723891,0.13311360543382122,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.0225925,16.197154896986,4,2,0,0.0225925,0.0,0.0274075,0.0225925,0.0,0.0274075,0.0225925,0.0,0.0274075,0.0225925,0.0,0.0274075,0.0225925,0.0,0.0274075,0.0225925,0.0,0.0274075,0.0225925,0.0,0.0274075
homogeneous_k5_n20_extreme_asymmetric,homogeneous,development,False,100,5,5,1.8570208172741287,0.2,1.8467610337532774,exact_convolution,6.0,6,30,exact_convolution,0.00011737504974007607,1.60830095410347e-05,3.954197745770216e-05,0.00013029191177338362,5,1,0.0003666582982987165,0.00017300003673881292,0.007839083089493215,45.31260939168633,0.03723714227707476,0.00791748183723891,0.13311360543382122,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0011581250000000005,16.197154896986,4,2,0,0.0225925,0.021434375000000002,0.012592500000000001,0.0225925,0.021434375000000002,0.012592500000000001,0.0011581250000000005,0.0,0.008841874999999999,0.0225925,0.021434375000000002,0.012592500000000001,0.0011581250000000005,0.0,0.008841874999999999,0.0225925,0.021434375000000002,0.012592500000000001,0.0225925,0.021434375000000002,0.012592500000000001
homogeneous_k5_n20_extreme_asymmetric,homogeneous,development,False,100,5,5,1.8570208172741287,0.2,1.8467610337532774,exact_convolution,6.0,6,30,exact_convolution,0.00011737504974007607,1.60830095410347e-05,3.954197745770216e-05,0.00013029191177338362,5,1,0.0003666582982987165,0.00017300003673881292,0.007839083089493215,45.31260939168633,0.03723714227707476,0.00791748183723891,0.13311360543382122,0,4,1,0,"{""exact_lower_endpoint"": 1}",0.001,3.0000000000000018e-05,24.032452821049,4,2,0,0.0225925,0.022562500000000003,0.0215925,0.0011581250000000005,0.0011281250000000004,0.0001581250000000005,3.0000000000000018e-05,0.0,0.00097,0.0011581250000000005,0.0011281250000000004,0.0001581250000000005,3.0000000000000018e-05,0.0,0.00097,0.0011581250000000005,0.0011281250000000004,0.0001581250000000005,0.0011581250000000005,0.0011281250000000004,0.0001581250000000005
homogeneous_k5_n30_balanced,homogeneous,development,True,150,5,5,1.3857606036710166,0.19999999999999998,1.2740265068793792,exact_convolution,792.0,792,3960,exact_convolution,0.00011504197027534246,3.583298530429602e-05,0.00109587493352592,0.00012358406092971563,5,1,0.00041920410003513096,0.0012467498891055584,0.00874079205095768,7.010862505252346,0.020969506825290193,0.004797035397774138,0.07612712086883344,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0892689942060201,10.420353910939,12,2,0,0.0892689942060201,0.0,0.010731005793979911,0.0892689942060201,0.0,0.010731005793979911,0.08926899420602007,2.7755575615628914e-17,0.01073100579397994,0.08926899420602007,2.7755575615628914e-17,0.01073100579397994,0.0892689942060201,0.0,0.010731005793979911,0.13328925802873798,0.044020263822717884,0.03328925802873797,0.13328925802873798,0.044020263822717884,0.03328925802873797
homogeneous_k5_n30_balanced,homogeneous,development,True,150,5,5,1.3857606036710166,0.19999999999999998,1.2740265068793792,exact_convolution,792.0,792,3960,exact_convolution,0.00011504197027534246,3.583298530429602e-05,0.00109587493352592,0.00012358406092971563,5,1,0.00041920410003513096,0.0012467498891055584,0.00874079205095768,7.010862505252346,0.020969506825290193,0.004797035397774138,0.07612712086883344,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.04092873523199113,11.666896646996,12,2,0,0.06308760190674288,0.022158866674751754,0.01308760190674288,0.03984424180910256,0.0010844934228885703,0.010155758190897445,0.04092873523199112,6.938893903907228e-18,0.009071264768008881,0.05635906831854189,0.015430333086550764,0.00635906831854189,0.04092873523199113,0.0,0.009071264768008874,0.06308760190674288,0.022158866674751754,0.01308760190674288,0.06308760190674288,0.022158866674751754,0.01308760190674288
homogeneous_k5_n30_balanced,homogeneous,development,True,150,5,5,1.3857606036710166,0.19999999999999998,1.2740265068793792,exact_convolution,792.0,792,3960,exact_convolution,0.00011504197027534246,3.583298530429602e-05,0.00109587493352592,0.00012358406092971563,5,1,0.00041920410003513096,0.0012467498891055584,0.00874079205095768,7.010862505252346,0.020969506825290193,0.004797035397774138,0.07612712086883344,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00966756935370814,16.006143646409,12,2,0,0.028870030875212786,0.019202461521504646,0.018870030875212787,0.012589025080954112,0.0029214557272459717,0.0025890250809541115,0.00870327193349466,0.0009642974202134797,0.00129672806650534,0.010683981692276271,0.0010164123385681314,0.0006839816922762712,0.00966756935370814,0.0,0.0003324306462918602,0.012589025080954112,0.0029214557272459717,0.0025890250809541115,0.012589025080954112,0.0029214557272459717,0.0025890250809541115
homogeneous_k5_n30_balanced,homogeneous,development,True,150,5,5,1.3857606036710166,0.19999999999999998,1.2740265068793792,exact_convolution,792.0,792,3960,exact_convolution,0.00011504197027534246,3.583298530429602e-05,0.00109587493352592,0.00012358406092971563,5,1,0.00041920410003513096,0.0012467498891055584,0.00874079205095768,7.010862505252346,0.020969506825290193,0.004797035397774138,0.07612712086883344,0,31,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009619656807228498,21.786187513835,11,2,0,0.010683981692276273,0.009722016011553423,0.009683981692276272,0.00461359990477844,0.00365163422405559,0.00361359990477844,0.001111234096506831,0.00014926841578398117,0.00011123409650683094,0.0010634176955045098,0.00010145201478165998,6.341769550450974e-05,0.0009619656807228498,0.0,3.803431927715023e-05,0.0018053634574318545,0.0008433977767090047,0.0008053634574318545,0.0018053634574318545,0.0008433977767090047,0.0008053634574318545
homogeneous_k5_n30_x_skew,homogeneous,heldout,True,150,5,5,0.6994323163897428,0.19999999999999998,0.591680209306911,exact_convolution,6.0,6,30,exact_convolution,0.00012683402746915817,2.050003968179226e-05,2.887495793402195e-05,0.00010349997319281101,5,1,0.00032292919931933286,0.00017620902508497238,0.007982415962032974,45.30083494976295,0.07894118928195934,0.024616886353360984,0.21002251180399178,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.07813855284265162,14.232404257665,4,2,0,0.07813855284265162,0.0,0.02186144715734839,0.07813855284265162,0.0,0.02186144715734839,0.0781385528426516,1.3877787807814457e-17,0.021861447157348404,0.0781385528426516,1.3877787807814457e-17,0.021861447157348404,0.07813855284265162,0.0,0.02186144715734839,0.31276895129083215,0.23463039844818054,0.21276895129083215,0.31276895129083215,0.23463039844818054,0.21276895129083215
homogeneous_k5_n30_x_skew,homogeneous,heldout,True,150,5,5,0.6994323163897428,0.19999999999999998,0.591680209306911,exact_convolution,6.0,6,30,exact_convolution,0.00012683402746915817,2.050003968179226e-05,2.887495793402195e-05,0.00010349997319281101,5,1,0.00032292919931933286,0.00017620902508497238,0.007982415962032974,45.30083494976295,0.07894118928195934,0.024616886353360984,0.21002251180399178,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.010356437735399425,14.232404257665,4,2,0,0.07813855284265162,0.06778211510725218,0.028138552842651612,0.07813855284265162,0.06778211510725218,0.028138552842651612,0.0781385528426516,0.06778211510725218,0.0281385528426516,0.0781385528426516,0.06778211510725218,0.0281385528426516,0.010356437735399425,0.0,0.03964356226460058,0.07813855284265162,0.06778211510725218,0.028138552842651612,0.07813855284265162,0.06778211510725218,0.028138552842651612
homogeneous_k5_n30_x_skew,homogeneous,heldout,True,150,5,5,0.6994323163897428,0.19999999999999998,0.591680209306911,exact_convolution,6.0,6,30,exact_convolution,0.00012683402746915817,2.050003968179226e-05,2.887495793402195e-05,0.00010349997319281101,5,1,0.00032292919931933286,0.00017620902508497238,0.007982415962032974,45.30083494976295,0.07894118928195934,0.024616886353360984,0.21002251180399178,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0005656877754629938,18.348466372185,5,2,0,0.010356437735399425,0.00979074995993643,0.00035643773539942476,0.010356437735399425,0.00979074995993643,0.00035643773539942476,0.010356437735399425,0.00979074995993643,0.00035643773539942476,0.010356437735399425,0.00979074995993643,0.00035643773539942476,0.0005656877754629938,0.0,0.009434312224537007,0.010356437735399425,0.00979074995993643,0.00035643773539942476,0.010356437735399425,0.00979074995993643,0.00035643773539942476
homogeneous_k5_n30_x_skew,homogeneous,heldout,True,150,5,5,0.6994323163897428,0.19999999999999998,0.591680209306911,exact_convolution,6.0,6,30,exact_convolution,0.00012683402746915817,2.050003968179226e-05,2.887495793402195e-05,0.00010349997319281101,5,1,0.00032292919931933286,0.00017620902508497238,0.007982415962032974,45.30083494976295,0.07894118928195934,0.024616886353360984,0.21002251180399178,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0005656877754629938,22.464528486705,5,2,0,0.0005656877754629938,0.0,0.00043431222453700624,0.0005656877754629938,0.0,0.00043431222453700624,0.0005656877754629938,0.0,0.00043431222453700624,0.0005656877754629938,0.0,0.00043431222453700624,0.0005656877754629938,0.0,0.00043431222453700624,0.0005656877754629938,0.0,0.00043431222453700624,0.0005656877754629938,0.0,0.00043431222453700624
homogeneous_k5_n30_both_skew,homogeneous,development,True,150,5,5,2.947477947676354,0.2,2.9227998406974023,exact_convolution,56.0,56,280,exact_convolution,9.912496898323298e-05,1.762493047863245e-05,0.00011854094918817282,9.833404328674078e-05,5,1,0.0004318749997764826,0.00023529084865003824,0.007983666961081326,33.93105599680971,0.06316895660472514,0.018200600786208103,0.3164289764057391,0,10,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0981611522114986,9.803903518453,8,2,0,0.09698757494528765,0.0011735772662109512,0.0030124250547123588,0.09698757494528765,0.0011735772662109512,0.0030124250547123588,0.09698757494528763,0.001173577266210965,0.0030124250547123727,0.09698757494528763,0.001173577266210965,0.0030124250547123727,0.0981611522114986,0.0,0.0018388477885014076,0.09698757494528765,0.0011735772662109512,0.0030124250547123588,0.09698757494528765,0.0011735772662109512,0.0030124250547123588
