configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q
C1_N3_n500,C1,N3,One skewed population,,,500,500,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,62.35945008409226,17.297918432110368,17.297918432110368,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[237.6405499159077, 112.35945008409224], [62.35945008409226, 87.64054991590774]]","[[332.7020815678896, 117.29791843211038], [17.297918432110368, 32.702081567889635]]",0.05919008954132586,0.0626368161702698
C1_N3_n1000,C1,N3,One skewed population,,,1000,1000,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,124.71890016818452,34.595836864220736,34.595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[475.2810998318154, 224.7189001681845], [124.71890016818452, 175.28109983181548]]","[[665.4041631357792, 234.59583686422076], [34.595836864220736, 65.40416313577927]]",0.05919008954132586,0.0626368161702698
C1_N4_n10,C1,N4,"Two sparse, differently shaped populations",,,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,0.24455728986972097,0.2366241784946865,0.2366241784946865,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.7366241784946865, 1.7633758215053135], [0.2633758215053136, 0.2366241784946865]]",0.02434798744293218,0.023280590840405208
C1_N4_n20,C1,N4,"Two sparse, differently shaped populations",,,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,0.48911457973944195,0.473248356989373,0.473248356989373,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.473248356989373, 3.526751643010627], [0.5267516430106272, 0.473248356989373]]",0.02434798744293218,0.023280590840405208
C1_N4_n30,C1,N4,"Two sparse, differently shaped populations",,,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,0.7336718696091629,0.7098725354840595,0.7098725354840595,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.20987253548406, 5.29012746451594], [0.7901274645159408, 0.7098725354840595]]",0.02434798744293218,0.023280590840405208
C1_N4_n50,C1,N4,"Two sparse, differently shaped populations",,,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,1.222786449348605,1.1831208924734324,1.1831208924734324,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.68312089247343, 8.816879107526567], [1.316879107526568, 1.1831208924734324]]",0.02434798744293218,0.023280590840405208
C1_N4_n100,C1,N4,"Two sparse, differently shaped populations",,,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,2.366241784946865,2.366241784946865,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[77.36624178494687, 17.633758215053135], [2.633758215053136, 2.366241784946865]]",0.02434798744293218,0.023280590840405208
C1_N4_n200,C1,N4,"Two sparse, differently shaped populations",,,200,200,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,4.89114579739442,4.73248356989373,4.73248356989373,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[164.89114579739444, 15.108854202605585], [15.108854202605585, 4.89114579739442]]","[[154.73248356989373, 35.26751643010627], [5.267516430106272, 4.73248356989373]]",0.02434798744293218,0.023280590840405208
C1_N4_n500,C1,N4,"Two sparse, differently shaped populations",,,500,500,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,12.227864493486049,11.831208924734325,11.831208924734325,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[412.2278644934861, 37.77213550651396], [37.77213550651396, 12.227864493486049]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208
C1_N4_n1000,C1,N4,"Two sparse, differently shaped populations",,,1000,1000,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,24.455728986972098,23.66241784946865,23.66241784946865,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[824.4557289869722, 75.54427101302792], [75.54427101302792, 24.455728986972098]]","[[773.6624178494686, 176.33758215053135], [26.33758215053136, 23.66241784946865]]",0.02434798744293218,0.023280590840405208
C1_N5_n10,C1,N5,Extreme rare categories,,,10,10,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.034939959260929375,0.037285363215047586,0.034939959260929375,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[9.63493995926093, 0.16506004073907063], [0.16506004073907063, 0.034939959260929375]]","[[9.437285363215048, 0.46271463678495245], [0.06271463678495241, 0.037285363215047586]]",0.017371902999954544,0.01632926472619308
C1_N5_n20,C1,N5,Extreme rare categories,,,20,20,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.06987991852185875,0.07457072643009517,0.06987991852185875,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[19.26987991852186, 0.33012008147814126], [0.33012008147814126, 0.06987991852185875]]","[[18.874570726430097, 0.9254292735699049], [0.12542927356990483, 0.07457072643009517]]",0.017371902999954544,0.01632926472619308
C1_N5_n30,C1,N5,Extreme rare categories,,,30,30,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.10481987778278813,0.11185608964514275,0.10481987778278813,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[28.904819877782785, 0.49518012221721186], [0.49518012221721186, 0.10481987778278813]]","[[28.311856089645143, 1.3881439103548574], [0.18814391035485725, 0.11185608964514275]]",0.017371902999954544,0.01632926472619308
C1_N5_n50,C1,N5,Extreme rare categories,,,50,50,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.17469979630464688,0.18642681607523792,0.17469979630464688,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[48.174699796304644, 0.8253002036953531], [0.8253002036953531, 0.17469979630464688]]","[[47.18642681607524, 2.3135731839247624], [0.3135731839247621, 0.18642681607523792]]",0.017371902999954544,0.01632926472619308
C1_N5_n100,C1,N5,Extreme rare categories,,,100,100,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.34939959260929376,0.37285363215047584,0.34939959260929376,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[96.34939959260929, 1.6506004073907061], [1.6506004073907061, 0.34939959260929376]]","[[94.37285363215048, 4.627146367849525], [0.6271463678495242, 0.37285363215047584]]",0.017371902999954544,0.01632926472619308
C1_N5_n200,C1,N5,Extreme rare categories,,,200,200,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.6987991852185875,0.7457072643009517,0.6987991852185875,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[192.69879918521858, 3.3012008147814123], [3.3012008147814123, 0.6987991852185875]]","[[188.74570726430096, 9.25429273569905], [1.2542927356990483, 0.7457072643009517]]",0.017371902999954544,0.01632926472619308
C1_N5_n500,C1,N5,Extreme rare categories,,,500,500,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,1.746997963046469,1.8642681607523792,1.746997963046469,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[481.74699796304645, 8.25300203695353], [8.25300203695353, 1.746997963046469]]","[[471.8642681607524, 23.135731839247622], [3.1357318392476206, 1.8642681607523792]]",0.017371902999954544,0.01632926472619308
C1_N5_n1000,C1,N5,Extreme rare categories,,,1000,1000,1.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,3.493995926092938,3.7285363215047584,3.493995926092938,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[963.4939959260929, 16.50600407390706], [16.50600407390706, 3.493995926092938]]","[[943.7285363215047, 46.271463678495245], [6.271463678495241, 3.7285363215047584]]",0.017371902999954544,0.01632926472619308
C1_N6_n10,C1,N6,Sparse margins and opposite association,,,10,10,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,0.19915614417106361,0.024262923617301407,0.024262923617301407,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[8.199156144171063, 0.8008438558289366], [0.8008438558289366, 0.19915614417106361]]","[[7.524262923617302, 1.9757370763826987], [0.4757370763826987, 0.024262923617301407]]",0.011730913984507051,0.006649143852283432
C1_N6_n20,C1,N6,Sparse margins and opposite association,,,20,20,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,0.39831228834212723,0.04852584723460281,0.04852584723460281,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[16.398312288342126, 1.6016877116578732], [1.6016877116578732, 0.39831228834212723]]","[[15.048525847234604, 3.9514741527653974], [0.9514741527653974, 0.04852584723460281]]",0.011730913984507051,0.006649143852283432
C1_N6_n30,C1,N6,Sparse margins and opposite association,,,30,30,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,0.5974684325131908,0.07278877085190422,0.07278877085190422,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[24.597468432513192, 2.4025315674868097], [2.4025315674868097, 0.5974684325131908]]","[[22.572788770851908, 5.927211229148096], [1.427211229148096, 0.07278877085190422]]",0.011730913984507051,0.006649143852283432
C1_N6_n50,C1,N6,Sparse margins and opposite association,,,50,50,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,0.9957807208553181,0.12131461808650704,0.12131461808650704,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[40.995780720855315, 4.004219279144683], [4.004219279144683, 0.9957807208553181]]","[[37.62131461808651, 9.878685381913494], [2.378685381913493, 0.12131461808650704]]",0.011730913984507051,0.006649143852283432
C1_N6_n100,C1,N6,Sparse margins and opposite association,,,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,1.9915614417106362,0.24262923617301407,0.24262923617301407,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[81.99156144171063, 8.008438558289367], [8.008438558289367, 1.9915614417106362]]","[[75.24262923617302, 19.757370763826987], [4.757370763826986, 0.24262923617301407]]",0.011730913984507051,0.006649143852283432
C1_N6_n200,C1,N6,Sparse margins and opposite association,,,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,3.9831228834212724,0.48525847234602815,0.48525847234602815,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[163.98312288342126, 16.016877116578733], [16.016877116578733, 3.9831228834212724]]","[[150.48525847234603, 39.514741527653975], [9.514741527653973, 0.48525847234602815]]",0.011730913984507051,0.006649143852283432
C1_N6_n500,C1,N6,Sparse margins and opposite association,,,500,500,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,9.95780720855318,1.2131461808650703,1.2131461808650703,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[409.95780720855316, 40.04219279144683], [40.04219279144683, 9.95780720855318]]","[[376.2131461808651, 98.78685381913493], [23.786853819134933, 1.2131461808650703]]",0.011730913984507051,0.006649143852283432
C1_N6_n1000,C1,N6,Sparse margins and opposite association,,,1000,1000,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,19.91561441710636,2.4262923617301406,2.4262923617301406,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[819.9156144171063, 80.08438558289366], [80.08438558289366, 19.91561441710636]]","[[752.4262923617302, 197.57370763826987], [47.573707638269866, 2.4262923617301406]]",0.011730913984507051,0.006649143852283432
C1_N7_n10,C1,N7,Ultra-rare categories,,,10,10,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.0030536642602345984,0.0027990804955251324,0.0027990804955251324,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[9.903053664260234, 0.0469463357397654], [0.0469463357397654, 0.0030536642602345984]]","[[9.882799080495525, 0.09720091950447488], [0.017200919504474867, 0.0027990804955251324]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n20,C1,N7,Ultra-rare categories,,,20,20,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.006107328520469197,0.005598160991050265,0.005598160991050265,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[19.80610732852047, 0.0938926714795308], [0.0938926714795308, 0.006107328520469197]]","[[19.76559816099105, 0.19440183900894975], [0.03440183900894973, 0.005598160991050265]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n30,C1,N7,Ultra-rare categories,,,30,30,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.009160992780703795,0.008397241486575398,0.008397241486575398,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[29.709160992780706, 0.1408390072192962], [0.1408390072192962, 0.009160992780703795]]","[[29.648397241486578, 0.29160275851342465], [0.0516027585134246, 0.008397241486575398]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n50,C1,N7,Ultra-rare categories,,,50,50,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.015268321301172992,0.013995402477625662,0.013995402477625662,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[49.51526832130118, 0.234731678698827], [0.234731678698827, 0.015268321301172992]]","[[49.41399540247763, 0.4860045975223744], [0.08600459752237434, 0.013995402477625662]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n100,C1,N7,Ultra-rare categories,,,100,100,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.030536642602345985,0.027990804955251324,0.027990804955251324,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[99.03053664260236, 0.469463357397654], [0.469463357397654, 0.030536642602345985]]","[[98.82799080495526, 0.9720091950447488], [0.17200919504474868, 0.027990804955251324]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n200,C1,N7,Ultra-rare categories,,,200,200,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.06107328520469197,0.05598160991050265,0.05598160991050265,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[198.0610732852047, 0.938926714795308], [0.938926714795308, 0.06107328520469197]]","[[197.65598160991053, 1.9440183900894976], [0.34401839008949736, 0.05598160991050265]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n500,C1,N7,Ultra-rare categories,,,500,500,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.1526832130117299,0.13995402477625662,0.13995402477625662,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[495.15268321301176, 2.34731678698827], [2.34731678698827, 0.1526832130117299]]","[[494.1399540247763, 4.860045975223744], [0.8600459752237434, 0.13995402477625662]]",0.0019439886454058245,0.0019896167517233602
C1_N7_n1000,C1,N7,Ultra-rare categories,,,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.3053664260234598,0.27990804955251325,0.27990804955251325,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[990.3053664260235, 4.69463357397654], [4.69463357397654, 0.3053664260234598]]","[[988.2799080495525, 9.720091950447488], [1.7200919504474868, 0.27990804955251325]]",0.0019439886454058245,0.0019896167517233602
C2_N0_np10_nq20,C2,N0,Identical-population control,,,10,20,2.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,1.4010268691929513,2.8020537383859025,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]",0.179521513612991,0.179521513612991
C2_N0_np20_nq10,C2,N0,Identical-population control,,,20,10,0.5,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,2.8020537383859025,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991
