condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.017,0.11416666666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.018000000000000002,0.11624999999999999
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.019,0.11833333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.02,0.11875
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.021,0.12208333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.022,0.12458333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.023,0.12666666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.024,0.12833333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.025,0.12875
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.026000000000000002,0.13041666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.027,0.13208333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.028,0.13541666666666666
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.029,0.1375
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.03,0.14041666666666666
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.031,0.1416666666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.032,0.14375
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.033,0.145
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.034,0.14625000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.035,0.14875
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.036000000000000004,0.15083333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.037,0.15208333333333335
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.038,0.15250000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.039,0.15375
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.04,0.15583333333333335
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.041,0.15791666666666665
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.042,0.15875
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.043000000000000003,0.15958333333333335
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.044,0.16041666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.045,0.16291666666666665
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.046,0.16541666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.047,0.16708333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.048,0.16875
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.049,0.17
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.05,0.17083333333333334
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.051000000000000004,0.17125
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.052000000000000005,0.1720833333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.053,0.17416666666666666
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.054,0.17500000000000002
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.055,0.17625
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.056,0.17625
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.057,0.17666666666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.058,0.17791666666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.059000000000000004,0.17875
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.06,0.18166666666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.061,0.18333333333333335
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.062,0.18416666666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.063,0.18625000000000003
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.064,0.18750000000000003
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.065,0.18791666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.066,0.19083333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.067,0.1925
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.068,0.19416666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.069,0.19541666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.07,0.19625
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.07100000000000001,0.19708333333333336
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.07200000000000001,0.1975
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.073,0.19874999999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.074,0.20124999999999998
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.075,0.20166666666666666
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.076,0.20291666666666666
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.077,0.20333333333333334
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.078,0.205
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.079,0.20583333333333334
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.08,0.20833333333333334
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.081,0.20958333333333334
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.082,0.2104166666666667
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.083,0.21375
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.084,0.21583333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.085,0.21666666666666665
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.08600000000000001,0.21833333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.08700000000000001,0.21833333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.088,0.21833333333333332
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.089,0.22041666666666668
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.09,0.22125
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.091,0.2225
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.092,0.22375
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.093,0.22583333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.094,0.22708333333333336
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.095,0.22833333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.096,0.22958333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.097,0.23041666666666666
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.098,0.23083333333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.099,0.2320833333333333
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,0.1,0.23291666666666666
balanced_control,Balanced control,simple_welch,Simple Welch,0.0,
balanced_control,Balanced control,simple_welch,Simple Welch,0.001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.002,
balanced_control,Balanced control,simple_welch,Simple Welch,0.003,
balanced_control,Balanced control,simple_welch,Simple Welch,0.004,
balanced_control,Balanced control,simple_welch,Simple Welch,0.005,
balanced_control,Balanced control,simple_welch,Simple Welch,0.006,
balanced_control,Balanced control,simple_welch,Simple Welch,0.007,
balanced_control,Balanced control,simple_welch,Simple Welch,0.008,
balanced_control,Balanced control,simple_welch,Simple Welch,0.009000000000000001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.01,
balanced_control,Balanced control,simple_welch,Simple Welch,0.011,
balanced_control,Balanced control,simple_welch,Simple Welch,0.012,
balanced_control,Balanced control,simple_welch,Simple Welch,0.013000000000000001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.014,
balanced_control,Balanced control,simple_welch,Simple Welch,0.015,
balanced_control,Balanced control,simple_welch,Simple Welch,0.016,
balanced_control,Balanced control,simple_welch,Simple Welch,0.017,
balanced_control,Balanced control,simple_welch,Simple Welch,0.018000000000000002,
balanced_control,Balanced control,simple_welch,Simple Welch,0.019,
balanced_control,Balanced control,simple_welch,Simple Welch,0.02,
balanced_control,Balanced control,simple_welch,Simple Welch,0.021,
balanced_control,Balanced control,simple_welch,Simple Welch,0.022,
balanced_control,Balanced control,simple_welch,Simple Welch,0.023,
balanced_control,Balanced control,simple_welch,Simple Welch,0.024,
balanced_control,Balanced control,simple_welch,Simple Welch,0.025,
balanced_control,Balanced control,simple_welch,Simple Welch,0.026000000000000002,
balanced_control,Balanced control,simple_welch,Simple Welch,0.027,
balanced_control,Balanced control,simple_welch,Simple Welch,0.028,
balanced_control,Balanced control,simple_welch,Simple Welch,0.029,
balanced_control,Balanced control,simple_welch,Simple Welch,0.03,
balanced_control,Balanced control,simple_welch,Simple Welch,0.031,
balanced_control,Balanced control,simple_welch,Simple Welch,0.032,
balanced_control,Balanced control,simple_welch,Simple Welch,0.033,
balanced_control,Balanced control,simple_welch,Simple Welch,0.034,
balanced_control,Balanced control,simple_welch,Simple Welch,0.035,
balanced_control,Balanced control,simple_welch,Simple Welch,0.036000000000000004,
balanced_control,Balanced control,simple_welch,Simple Welch,0.037,
balanced_control,Balanced control,simple_welch,Simple Welch,0.038,
balanced_control,Balanced control,simple_welch,Simple Welch,0.039,
balanced_control,Balanced control,simple_welch,Simple Welch,0.04,
balanced_control,Balanced control,simple_welch,Simple Welch,0.041,
balanced_control,Balanced control,simple_welch,Simple Welch,0.042,
balanced_control,Balanced control,simple_welch,Simple Welch,0.043000000000000003,
balanced_control,Balanced control,simple_welch,Simple Welch,0.044,
balanced_control,Balanced control,simple_welch,Simple Welch,0.045,
balanced_control,Balanced control,simple_welch,Simple Welch,0.046,
balanced_control,Balanced control,simple_welch,Simple Welch,0.047,
balanced_control,Balanced control,simple_welch,Simple Welch,0.048,
balanced_control,Balanced control,simple_welch,Simple Welch,0.049,
balanced_control,Balanced control,simple_welch,Simple Welch,0.05,
balanced_control,Balanced control,simple_welch,Simple Welch,0.051000000000000004,
balanced_control,Balanced control,simple_welch,Simple Welch,0.052000000000000005,
balanced_control,Balanced control,simple_welch,Simple Welch,0.053,
balanced_control,Balanced control,simple_welch,Simple Welch,0.054,
balanced_control,Balanced control,simple_welch,Simple Welch,0.055,
balanced_control,Balanced control,simple_welch,Simple Welch,0.056,
balanced_control,Balanced control,simple_welch,Simple Welch,0.057,
balanced_control,Balanced control,simple_welch,Simple Welch,0.058,
balanced_control,Balanced control,simple_welch,Simple Welch,0.059000000000000004,
balanced_control,Balanced control,simple_welch,Simple Welch,0.06,
balanced_control,Balanced control,simple_welch,Simple Welch,0.061,
balanced_control,Balanced control,simple_welch,Simple Welch,0.062,
balanced_control,Balanced control,simple_welch,Simple Welch,0.063,
balanced_control,Balanced control,simple_welch,Simple Welch,0.064,
balanced_control,Balanced control,simple_welch,Simple Welch,0.065,
balanced_control,Balanced control,simple_welch,Simple Welch,0.066,
balanced_control,Balanced control,simple_welch,Simple Welch,0.067,
balanced_control,Balanced control,simple_welch,Simple Welch,0.068,
balanced_control,Balanced control,simple_welch,Simple Welch,0.069,
balanced_control,Balanced control,simple_welch,Simple Welch,0.07,
balanced_control,Balanced control,simple_welch,Simple Welch,0.07100000000000001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.07200000000000001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.073,
balanced_control,Balanced control,simple_welch,Simple Welch,0.074,
balanced_control,Balanced control,simple_welch,Simple Welch,0.075,
balanced_control,Balanced control,simple_welch,Simple Welch,0.076,
balanced_control,Balanced control,simple_welch,Simple Welch,0.077,
balanced_control,Balanced control,simple_welch,Simple Welch,0.078,
balanced_control,Balanced control,simple_welch,Simple Welch,0.079,
balanced_control,Balanced control,simple_welch,Simple Welch,0.08,
balanced_control,Balanced control,simple_welch,Simple Welch,0.081,
balanced_control,Balanced control,simple_welch,Simple Welch,0.082,
balanced_control,Balanced control,simple_welch,Simple Welch,0.083,
balanced_control,Balanced control,simple_welch,Simple Welch,0.084,
balanced_control,Balanced control,simple_welch,Simple Welch,0.085,
balanced_control,Balanced control,simple_welch,Simple Welch,0.08600000000000001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.08700000000000001,
balanced_control,Balanced control,simple_welch,Simple Welch,0.088,
balanced_control,Balanced control,simple_welch,Simple Welch,0.089,
balanced_control,Balanced control,simple_welch,Simple Welch,0.09,
balanced_control,Balanced control,simple_welch,Simple Welch,0.091,
balanced_control,Balanced control,simple_welch,Simple Welch,0.092,
balanced_control,Balanced control,simple_welch,Simple Welch,0.093,
balanced_control,Balanced control,simple_welch,Simple Welch,0.094,
balanced_control,Balanced control,simple_welch,Simple Welch,0.095,
balanced_control,Balanced control,simple_welch,Simple Welch,0.096,
balanced_control,Balanced control,simple_welch,Simple Welch,0.097,
balanced_control,Balanced control,simple_welch,Simple Welch,0.098,
balanced_control,Balanced control,simple_welch,Simple Welch,0.099,
balanced_control,Balanced control,simple_welch,Simple Welch,0.1,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.0,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.001,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.002,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.003,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.004,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.005,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.006,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.007,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.008,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.009000000000000001,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.01,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.011,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.012,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.013000000000000001,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.014,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.015,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.016,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.017,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.018000000000000002,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.019,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.02,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.021,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.022,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.023,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.024,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.025,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.026000000000000002,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.027,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.028,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.029,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.03,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.031,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.032,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.033,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.034,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.035,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.036000000000000004,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.037,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.038,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.039,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.04,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.041,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.042,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.043000000000000003,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.044,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.045,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.046,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.047,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.048,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.049,
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.05,
