configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed,minimum_true_expected_p,minimum_true_expected_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,observed_zero_fraction_p,observed_zero_fraction_q,empty_row_p,empty_row_q,empty_column_p,empty_column_q,method,method_label,nominal_alpha,valid_replicates,valid_rate,common_valid_replicates,common_valid_rate,rejections,common_valid_rejections,unconditional_rejection_rate,conditional_rejection_rate,common_valid_rejection_rate,wilson_95_low,wilson_95_high,monte_carlo_standard_error,absolute_calibration_error,invalid_reason_counts_json,component_degrees_of_freedom_p_median,component_degrees_of_freedom_p_p05,component_degrees_of_freedom_p_p95,component_degrees_of_freedom_p_fraction_below_1,component_degrees_of_freedom_p_fraction_above_1e4,component_degrees_of_freedom_q_median,component_degrees_of_freedom_q_p05,component_degrees_of_freedom_q_p95,component_degrees_of_freedom_q_fraction_below_1,component_degrees_of_freedom_q_fraction_above_1e4,welch_degrees_of_freedom_median,welch_degrees_of_freedom_p05,welch_degrees_of_freedom_p95,welch_degrees_of_freedom_fraction_below_1,welch_degrees_of_freedom_fraction_above_1e4
8x8_uniform_spread_loglinear_e0_np250_nq250,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,250,250,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,674804607018854924,2.292209236528402,2.292209236528402,0.0,0.0,0.90625,0.90625,0.0259359375,0.0258109375,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,364,364,0.0364,0.0364,0.0364,0.03290372580498077,0.04025231748431056,0.0018728331479338997,0.013600000000000001,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np250_nq250,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,250,250,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,674804607018854924,2.292209236528402,2.292209236528402,0.0,0.0,0.90625,0.90625,0.0259359375,0.0258109375,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,360,360,0.036,0.036,0.036,0.032523311925956866,0.03983303856203099,0.0018629009635512028,0.014000000000000005,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np250_nq250,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,250,250,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,674804607018854924,2.292209236528402,2.292209236528402,0.0,0.0,0.90625,0.90625,0.0259359375,0.0258109375,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,330,330,0.033,0.033,0.033,0.02967419810234849,0.03668445637586344,0.0017863650242881492,0.017,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",33.01203281818921,22.86697223458719,46.98066307140966,0.0,0.0,33.039268144246435,22.622261950815187,47.298498824515434,0.0,0.0,66.24341126578554,50.81180682098134,85.44735443055563,0.0,0.0
8x8_uniform_spread_loglinear_e0_np1000_nq1000,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,12373662196416098772,9.168836946113608,9.168836946113608,0.0,0.0,0.0,0.0,6.25e-06,4.6875e-06,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,201,201,0.0201,0.0201,0.0201,0.017527981217395204,0.02304058041878019,0.00140342402715644,0.029900000000000003,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np1000_nq1000,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,12373662196416098772,9.168836946113608,9.168836946113608,0.0,0.0,0.0,0.0,6.25e-06,4.6875e-06,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,201,201,0.0201,0.0201,0.0201,0.017527981217395204,0.02304058041878019,0.00140342402715644,0.029900000000000003,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np1000_nq1000,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,12373662196416098772,9.168836946113608,9.168836946113608,0.0,0.0,0.0,0.0,6.25e-06,4.6875e-06,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,182,182,0.0182,0.0182,0.0182,0.015759024204124412,0.02101099662585956,0.0013367408125736268,0.0318,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",48.68643066260155,34.12006869702815,67.43843023207596,0.0,0.0,48.6605279555507,33.95291085209617,67.4222570388088,0.0,0.0,97.60158523532454,76.14491661551448,123.03363253496401,0.0,0.0
8x8_uniform_spread_loglinear_e0_np50_nq500,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,500,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,15350278358312221441,0.4584418473056804,4.584418473056804,0.90625,0.0,1.0,0.03125,0.459853125,0.0010390625,0.0112,0.0,0.0086,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,1491,1491,0.1491,0.1491,0.1491,0.14225364780278335,0.15621584225375748,0.0035618701548484335,0.09910000000000001,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np50_nq500,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,500,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,15350278358312221441,0.4584418473056804,4.584418473056804,0.90625,0.0,1.0,0.03125,0.459853125,0.0010390625,0.0112,0.0,0.0086,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,1413,1413,0.1413,0.1413,0.1413,0.13461050433900432,0.14826497609211906,0.003483307479967854,0.0913,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np50_nq500,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,500,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,15350278358312221441,0.4584418473056804,4.584418473056804,0.90625,0.0,1.0,0.03125,0.459853125,0.0010390625,0.0112,0.0,0.0086,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,1178,1178,0.1178,0.1178,0.1178,0.11162791429463623,0.12426561405990896,0.003223711525555598,0.0678,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",14.744978408623279,7.934336565586456,26.924429387339895,0.0,0.0,39.97068899659611,27.275230437091285,56.86681770210675,0.0,0.0,16.222331835586303,9.08115006683987,28.964255598385108,0.0,0.0
8x8_uniform_spread_loglinear_e0_np500_nq50,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,500,50,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,10607058063378269699,4.584418473056804,0.4584418473056804,0.0,0.90625,0.03125,1.0,0.001059375,0.4604234375,0.0,0.0088,0.0,0.0105,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,1523,1523,0.1523,0.1523,0.1523,0.14539122790714612,0.15947580455982238,0.003593114387269072,0.10229999999999999,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np500_nq50,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,500,50,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,10607058063378269699,4.584418473056804,0.4584418473056804,0.0,0.90625,0.03125,1.0,0.001059375,0.4604234375,0.0,0.0088,0.0,0.0105,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,1430,1430,0.143,0.143,0.143,0.13627573352241185,0.14999844131425122,0.0035007284956134485,0.09299999999999999,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0_np500_nq50,8x8_uniform_spread_loglinear_e0,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,500,50,0.0,0.09416488454643623,0.01883297690928698,0.01883297690928698,0.0,0.018832976909287247,0.018832976909287247,10000,10607058063378269699,4.584418473056804,0.4584418473056804,0.0,0.90625,0.03125,1.0,0.001059375,0.4604234375,0.0,0.0088,0.0,0.0105,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,1165,1165,0.1165,0.1165,0.1165,0.11035872023710813,0.12293580651320082,0.0032082354963437454,0.0665,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",39.95641945049084,27.20858795799055,57.34540520098049,0.0,0.0,14.742438369796167,8.018649644838776,27.139296337025552,0.0,0.0,16.202734730392194,9.129803431531448,29.15348998390038,0.0,0.0
8x8_uniform_spread_loglinear_e0.1_np10_nq10,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,10,10,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,16572993010296222511,0.09168836946113607,0.0791955122004198,1.0,1.0,1.0,1.0,0.854690625,0.8547296875,0.97,0.9725,0.9693,0.9725,normal_wald,Normal Wald,0.05,10000,1.0,9997,0.9997,1341,1340,0.1341,0.1341,0.13404021206361907,0.12756154150463053,0.14091946850303058,0.003407597247328387,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np10_nq10,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,10,10,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,16572993010296222511,0.09168836946113607,0.0791955122004198,1.0,1.0,1.0,1.0,0.854690625,0.8547296875,0.97,0.9725,0.9693,0.9725,simple_welch,Simple Welch,0.05,10000,1.0,9997,0.9997,1085,1084,0.1085,0.1085,0.10843252975892768,0.10255395126002158,0.11474671946421817,0.0031101085190070135,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np10_nq10,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,10,10,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,16572993010296222511,0.09168836946113607,0.0791955122004198,1.0,1.0,1.0,1.0,0.854690625,0.8547296875,0.97,0.9725,0.9693,0.9725,expanded_welch,Expanded Welch,0.05,9997,0.9997,9997,0.9997,776,776,0.0776,0.07762328698609583,0.07762328698609583,0.07251699007981684,0.08300741174373076,0.002675410996463908,,"{""invalid_base"": 0, ""invalid_combined_df"": 3, ""invalid_component_p"": 2, ""invalid_component_q"": 1}",4.358546460707153,1.3449452348984519,14.791626272342656,0.02570771231369411,0.0,4.394740867525177,1.3776401932456492,14.61228847878244,0.022506752025607684,0.0,8.725298114696798,3.792675255521399,20.07201348489326,0.0,0.0
8x8_uniform_spread_loglinear_e0.1_np50_nq50,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,50,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,1600483664733863257,0.4584418473056804,0.39597756100209897,0.90625,0.875,1.0,1.0,0.4600921875,0.46305625,0.0086,0.0116,0.0082,0.0109,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,762,762,0.0762,0.0762,0.0762,0.0711610564576371,0.08156442056134838,0.0026531784711926183,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np50_nq50,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,50,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,1600483664733863257,0.4584418473056804,0.39597756100209897,0.90625,0.875,1.0,1.0,0.4600921875,0.46305625,0.0086,0.0116,0.0082,0.0109,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,735,735,0.0735,0.0735,0.0735,0.06854750250184112,0.078780048108346,0.0026095545596902165,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np50_nq50,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,50,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,1600483664733863257,0.4584418473056804,0.39597756100209897,0.90625,0.875,1.0,1.0,0.4600921875,0.46305625,0.0086,0.0116,0.0082,0.0109,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,652,652,0.0652,0.0652,0.0652,0.0605262830136431,0.07020764196949725,0.0024687843162171943,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",14.803139564000787,7.879692830722529,26.987999567336395,0.0,0.0,14.879339868825202,8.070873948226701,26.8989551852737,0.0,0.0,29.830701876572036,19.319403769221672,45.70921141734215,0.0,0.0
8x8_uniform_spread_loglinear_e0.1_np250_nq250,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,250,250,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,2441363322374776898,2.292209236528402,1.9798878050104949,0.0,0.0,0.90625,0.875,0.0256140625,0.0295015625,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,453,453,0.0453,0.0453,0.0453,0.04139568097178173,0.04955352714651155,0.0020796131851861296,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np250_nq250,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,250,250,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,2441363322374776898,2.292209236528402,1.9798878050104949,0.0,0.0,0.90625,0.875,0.0256140625,0.0295015625,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,452,452,0.0452,0.0452,0.0452,0.041300001086809354,0.049449283831158056,0.002077425329584676,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np250_nq250,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,250,250,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,2441363322374776898,2.292209236528402,1.9798878050104949,0.0,0.0,0.90625,0.875,0.0256140625,0.0295015625,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,426,426,0.0426,0.0426,0.0426,0.03881428812903491,0.04673699358046003,0.0020195355901790886,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",32.87809963374757,22.812128910402127,47.01142215457829,0.0,0.0,35.63181954429125,24.58164003014045,50.363404749918764,0.0,0.0,68.58995209935361,53.11183446476478,88.42763470029794,0.0,0.0
8x8_uniform_spread_loglinear_e0.1_np1000_nq1000,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,1040166413603415274,9.168836946113608,7.9195512200419795,0.0,0.0,0.0,0.0,3.125e-06,1.71875e-05,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,778,778,0.0778,0.0778,0.0778,0.07271073603194436,0.08321351219225495,0.0026785660342802825,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np1000_nq1000,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,1040166413603415274,9.168836946113608,7.9195512200419795,0.0,0.0,0.0,0.0,3.125e-06,1.71875e-05,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,775,775,0.0775,0.0775,0.0775,0.07242012093181516,0.08290435769140655,0.002673831520496383,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np1000_nq1000,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,1040166413603415274,9.168836946113608,7.9195512200419795,0.0,0.0,0.0,0.0,3.125e-06,1.71875e-05,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,734,734,0.0734,0.0734,0.0734,0.06845074211579141,0.07867688529406988,0.002607919477284527,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",48.6079951446451,34.213464192787576,67.64383822368092,0.0,0.0,60.822400558920386,43.17791534375217,83.5629441869507,0.0,0.0,110.25353424036928,86.06510110711288,138.4767525862045,0.0,0.0
8x8_uniform_spread_loglinear_e0.1_np50_nq500,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,500,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,8019757599244711976,0.4584418473056804,3.9597756100209898,0.90625,0.0,1.0,0.09375,0.46045625,0.001778125,0.0096,0.0,0.01,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,1246,1246,0.1246,0.1246,0.1246,0.118270719515622,0.131217586461082,0.0033026480284765436,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np50_nq500,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,500,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,8019757599244711976,0.4584418473056804,3.9597756100209898,0.90625,0.0,1.0,0.09375,0.46045625,0.001778125,0.0096,0.0,0.01,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,1150,1150,0.115,0.115,0.115,0.10889457697171259,0.12140110177370839,0.003190219428189854,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np50_nq500,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,500,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,8019757599244711976,0.4584418473056804,3.9597756100209898,0.90625,0.0,1.0,0.09375,0.46045625,0.001778125,0.0096,0.0,0.01,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,924,924,0.0924,0.0924,0.0924,0.08687959415678817,0.09823344131498737,0.002895897788251512,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",14.695977595823045,7.934978499038208,27.108483670156115,0.0,0.0,46.078370533047405,31.467439996095713,65.70825727380127,0.0,0.0,16.39133470670975,9.226032700422143,29.376101149369454,0.0,0.0
8x8_uniform_spread_loglinear_e0.1_np500_nq50,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,500,50,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,2822772580412432673,4.584418473056804,0.39597756100209897,0.0,0.875,0.03125,1.0,0.0010921875,0.462975,0.0,0.0097,0.0,0.0107,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,1768,1768,0.1768,0.1768,0.1768,0.1694472639143879,0.18440095263241746,0.003814993577976246,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np500_nq50,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,500,50,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,2822772580412432673,4.584418473056804,0.39597756100209897,0.0,0.875,0.03125,1.0,0.0010921875,0.462975,0.0,0.0097,0.0,0.0107,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,1639,1639,0.1639,0.1639,0.1639,0.15677381815940675,0.17128430554536203,0.0037018480519870074,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.1_np500_nq50,8x8_uniform_spread_loglinear_e0.1,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,500,50,0.1,0.09416488454643623,0.01883297690928698,0.028249465363931137,0.009416488454643625,0.018832976909287247,0.028249465363930873,10000,2822772580412432673,4.584418473056804,0.39597756100209897,0.0,0.875,0.03125,1.0,0.0010921875,0.462975,0.0,0.0097,0.0,0.0107,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,1368,1368,0.1368,0.1368,0.1368,0.1302041737958663,0.1436747626205932,0.003436360865799749,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",40.02663464135195,27.325191305375174,57.36655109605275,0.0,0.0,14.895963471408987,8.036121926731628,27.00404532267747,0.0,0.0,16.408490552773117,9.177902652536444,28.979527187433067,0.0,0.0
8x8_uniform_spread_loglinear_e0.3_np10_nq10,8x8_uniform_spread_loglinear_e0.3,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,10,10,0.3,0.09416488454643623,0.01883297690928698,0.04708244227321856,0.02824946536393087,0.018832976909287247,0.04708244227321812,10000,11299879306392810791,0.09168836946113607,0.06117547877262358,1.0,1.0,1.0,1.0,0.854378125,0.855309375,0.972,0.974,0.9718,0.9753,normal_wald,Normal Wald,0.05,10000,1.0,9998,0.9998,1344,1342,0.1344,0.1344,0.1342268453690738,0.12785512320476278,0.1412256564038759,0.0034108157382069177,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.3_np10_nq10,8x8_uniform_spread_loglinear_e0.3,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,10,10,0.3,0.09416488454643623,0.01883297690928698,0.04708244227321856,0.02824946536393087,0.018832976909287247,0.04708244227321812,10000,11299879306392810791,0.09168836946113607,0.06117547877262358,1.0,1.0,1.0,1.0,0.854378125,0.855309375,0.972,0.974,0.9718,0.9753,simple_welch,Simple Welch,0.05,10000,1.0,9998,0.9998,1090,1088,0.109,0.109,0.10882176435287057,0.10304145440447762,0.11525883232139147,0.003116392144772541,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.3_np10_nq10,8x8_uniform_spread_loglinear_e0.3,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,10,10,0.3,0.09416488454643623,0.01883297690928698,0.04708244227321856,0.02824946536393087,0.018832976909287247,0.04708244227321812,10000,11299879306392810791,0.09168836946113607,0.06117547877262358,1.0,1.0,1.0,1.0,0.854378125,0.855309375,0.972,0.974,0.9718,0.9753,expanded_welch,Expanded Welch,0.05,9998,0.9998,9998,0.9998,779,779,0.0779,0.07791558311662332,0.07791558311662332,0.07280761282706955,0.08331655859745563,0.002680141600736797,,"{""invalid_base"": 0, ""invalid_combined_df"": 2, ""invalid_component_p"": 1, ""invalid_component_q"": 1}",4.371027054009223,1.3776401932456492,14.877736707092136,0.023104620924184836,0.0,4.322039073573001,1.3449452348984514,14.516996041296151,0.02600520104020804,0.0,8.643670817039867,3.8857214544907297,19.90731674617959,0.0,0.0
8x8_uniform_spread_loglinear_e0.3_np50_nq50,8x8_uniform_spread_loglinear_e0.3,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,50,0.3,0.09416488454643623,0.01883297690928698,0.04708244227321856,0.02824946536393087,0.018832976909287247,0.04708244227321812,10000,142786469389468209,0.4584418473056804,0.3058773938631179,0.90625,0.875,1.0,1.0,0.4604671875,0.4679234375,0.0089,0.0095,0.0105,0.0111,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,814,814,0.0814,0.0814,0.0814,0.07619986982723691,0.08692161360869353,0.0027344842292468976,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
8x8_uniform_spread_loglinear_e0.3_np50_nq50,8x8_uniform_spread_loglinear_e0.3,8x8,8,8,construction_check,uniform,spread,loglinear,uniform,50,50,0.3,0.09416488454643623,0.01883297690928698,0.04708244227321856,0.02824946536393087,0.018832976909287247,0.04708244227321812,10000,142786469389468209,0.4584418473056804,0.3058773938631179,0.90625,0.875,1.0,1.0,0.4604671875,0.4679234375,0.0089,0.0095,0.0105,0.0111,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,784,784,0.0784,0.0784,0.0784,0.07329203481457597,0.08383175261157852,0.0026880000000000003,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
