configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
8x8_different_skew_rare_loglinear_e0.3_np250_nq250,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,2672745444665538792,0.05,expanded_welch,normal_wald,188,9695,0,117,-0.0117,0.0010753727924139918,-0.013807730673131425,-0.009592269326868576
8x8_different_skew_rare_loglinear_e0.3_np250_nq250,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,2672745444665538792,0.05,simple_welch,normal_wald,299,9695,0,6,-0.0006,0.00024488772325231,-0.0010799799375745276,-0.00012002006242547238
8x8_different_skew_rare_loglinear_e0.3_np250_nq250,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,2672745444665538792,0.05,expanded_welch,simple_welch,188,9701,0,111,-0.0111,0.0010477541595612435,-0.013153598152740038,-0.009046401847259963
8x8_different_skew_rare_loglinear_e0.3_np1000_nq1000,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,4998499228463706145,0.05,expanded_welch,normal_wald,102,9849,0,49,-0.0049,0.0006983178107255161,-0.0062687029090220114,-0.0035312970909779882
8x8_different_skew_rare_loglinear_e0.3_np1000_nq1000,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,4998499228463706145,0.05,simple_welch,normal_wald,151,9849,0,0,0.0,0.0,0.0,0.0
8x8_different_skew_rare_loglinear_e0.3_np1000_nq1000,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,4998499228463706145,0.05,expanded_welch,simple_welch,102,9849,0,49,-0.0049,0.0006983178107255161,-0.0062687029090220114,-0.0035312970909779882
8x8_different_skew_rare_loglinear_e0.3_np50_nq500,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,6696584449501109010,0.05,expanded_welch,normal_wald,7347,2197,0,456,-0.0456,0.002086264424737428,-0.04968907827248536,-0.041510921727514645
8x8_different_skew_rare_loglinear_e0.3_np50_nq500,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,6696584449501109010,0.05,simple_welch,normal_wald,7685,2197,0,118,-0.0118,0.0010799039861311404,-0.013916611812817035,-0.009683388187182965
8x8_different_skew_rare_loglinear_e0.3_np50_nq500,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,6696584449501109010,0.05,expanded_welch,simple_welch,7347,2315,0,338,-0.0338,0.0018072306461159918,-0.03734217206638734,-0.030257827933612653
8x8_different_skew_rare_loglinear_e0.3_np500_nq50,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,12081908621134850690,0.05,expanded_welch,normal_wald,9359,470,0,171,-0.0171,0.0012965057241328597,-0.019641151219300407,-0.014558848780699596
8x8_different_skew_rare_loglinear_e0.3_np500_nq50,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,12081908621134850690,0.05,simple_welch,normal_wald,9492,470,0,38,-0.0038,0.0006152998126002791,-0.005005987632696547,-0.002594012367303453
8x8_different_skew_rare_loglinear_e0.3_np500_nq50,8x8_different_skew_rare_loglinear_e0.3,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.3,0.00188160108219515,0.0003763202164395185,0.0009408005410951326,0.0005644803246585451,0.00037632021643903003,0.000940800541097575,10000,12081908621134850690,0.05,expanded_welch,simple_welch,9359,508,0,133,-0.0133,0.0011456187167746615,-0.015545412684878336,-0.011054587315121663
8x8_different_skew_rare_loglinear_e0.6_np10_nq10,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,17116020141461878671,0.05,expanded_welch,normal_wald,973,8237,0,790,-0.079,0.002697522504589401,-0.08428714410899522,-0.07371285589100478
8x8_different_skew_rare_loglinear_e0.6_np10_nq10,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,17116020141461878671,0.05,simple_welch,normal_wald,1167,8237,0,596,-0.0596,0.0023675608829454515,-0.06424041933057309,-0.05495958066942692
8x8_different_skew_rare_loglinear_e0.6_np10_nq10,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,17116020141461878671,0.05,expanded_welch,simple_welch,746,8606,227,421,-0.0194,0.00253830815718464,-0.024375083988081893,-0.014424916011918107
8x8_different_skew_rare_loglinear_e0.6_np50_nq50,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,10265375301924203808,0.05,expanded_welch,normal_wald,866,8761,0,373,-0.0373,0.0018950541213939775,-0.041014306077932196,-0.033585693922067804
8x8_different_skew_rare_loglinear_e0.6_np50_nq50,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,10265375301924203808,0.05,simple_welch,normal_wald,1163,8761,0,76,-0.0076,0.0008685041335209604,-0.009302268101701082,-0.005897731898298918
8x8_different_skew_rare_loglinear_e0.6_np50_nq50,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,10265375301924203808,0.05,expanded_welch,simple_welch,866,8837,0,297,-0.0297,0.0016976687568312,-0.033027430763389154,-0.026372569236610847
8x8_different_skew_rare_loglinear_e0.6_np250_nq250,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,10414988271830240324,0.05,expanded_welch,normal_wald,171,9710,0,119,-0.0119,0.0010844153243382195,-0.01402545403570291,-0.009774545964297091
8x8_different_skew_rare_loglinear_e0.6_np250_nq250,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,10414988271830240324,0.05,simple_welch,normal_wald,282,9710,0,8,-0.0008,0.0002827436902911185,-0.0013541776329705924,-0.00024582236702940777
8x8_different_skew_rare_loglinear_e0.6_np250_nq250,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,10414988271830240324,0.05,expanded_welch,simple_welch,171,9718,0,111,-0.0111,0.0010477541595612435,-0.013153598152740038,-0.009046401847259963
8x8_different_skew_rare_loglinear_e0.6_np1000_nq1000,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,9558192476492315465,0.05,expanded_welch,normal_wald,89,9859,0,52,-0.0052,0.0007192688890626907,-0.006609767022562873,-0.003790232977437126
8x8_different_skew_rare_loglinear_e0.6_np1000_nq1000,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,9558192476492315465,0.05,simple_welch,normal_wald,141,9859,0,0,0.0,0.0,0.0,0.0
8x8_different_skew_rare_loglinear_e0.6_np1000_nq1000,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,9558192476492315465,0.05,expanded_welch,simple_welch,89,9859,0,52,-0.0052,0.0007192688890626907,-0.006609767022562873,-0.003790232977437126
8x8_different_skew_rare_loglinear_e0.6_np50_nq500,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,7168239864896122554,0.05,expanded_welch,normal_wald,7426,2088,0,486,-0.0486,0.0021504107576560028,-0.052814805085005766,-0.04438519491499423
8x8_different_skew_rare_loglinear_e0.6_np50_nq500,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,7168239864896122554,0.05,simple_welch,normal_wald,7790,2088,0,122,-0.0122,0.0010978326482904237,-0.014351751990649232,-0.01004824800935077
8x8_different_skew_rare_loglinear_e0.6_np50_nq500,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,7168239864896122554,0.05,expanded_welch,simple_welch,7426,2210,0,364,-0.0364,0.001872926796615006,-0.04007093652136541,-0.03272906347863459
8x8_different_skew_rare_loglinear_e0.6_np500_nq50,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,11256320198148627311,0.05,expanded_welch,normal_wald,9327,479,0,194,-0.0194,0.0013793310898495483,-0.022103488936105115,-0.016696511063894887
8x8_different_skew_rare_loglinear_e0.6_np500_nq50,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,11256320198148627311,0.05,simple_welch,normal_wald,9487,479,0,34,-0.0034,0.0005821321909916843,-0.004540979094343701,-0.0022590209056562987
8x8_different_skew_rare_loglinear_e0.6_np500_nq50,8x8_different_skew_rare_loglinear_e0.6,8x8,8,8,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.6,0.00188160108219515,0.0003763202164395185,0.0015052808657561867,0.0011289606493170901,0.00037632021643903003,0.0015052808657561201,10000,11256320198148627311,0.05,expanded_welch,simple_welch,9327,513,0,160,-0.016,0.0012548137135629234,-0.01845943487858333,-0.013540565121416671
8x8_different_skew_spread_additive_e0_np10_nq10,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,10,10,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,7183896963839553623,0.05,expanded_welch,normal_wald,968,8310,0,722,-0.0722,0.0025883172020820513,-0.07727310171608082,-0.06712689828391918
8x8_different_skew_spread_additive_e0_np10_nq10,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,10,10,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,7183896963839553623,0.05,simple_welch,normal_wald,1104,8310,0,586,-0.0586,0.0023488626429767146,-0.06320377078023436,-0.053996229219765636
8x8_different_skew_spread_additive_e0_np10_nq10,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,10,10,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,7183896963839553623,0.05,expanded_welch,simple_welch,751,8679,217,353,-0.0136,0.0023837097573363923,-0.018272071124379327,-0.008927928875620671
8x8_different_skew_spread_additive_e0_np50_nq50,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,50,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,844677418367061667,0.05,expanded_welch,normal_wald,1028,8521,0,451,-0.0451,0.002075338455040598,-0.049167663371879576,-0.041032336628120426
8x8_different_skew_spread_additive_e0_np50_nq50,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,50,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,844677418367061667,0.05,simple_welch,normal_wald,1395,8521,0,84,-0.0084,0.0009127032939188249,-0.010188898456080897,-0.006611101543919103
8x8_different_skew_spread_additive_e0_np50_nq50,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,50,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,844677418367061667,0.05,expanded_welch,simple_welch,1028,8605,0,367,-0.0367,0.001880336290788604,-0.040385459129945664,-0.03301454087005434
8x8_different_skew_spread_additive_e0_np250_nq250,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,250,250,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,7141512256519384694,0.05,expanded_welch,normal_wald,308,9489,0,203,-0.0203,0.0014103155317126371,-0.023064218442156767,-0.01753578155784323
8x8_different_skew_spread_additive_e0_np250_nq250,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,250,250,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,7141512256519384694,0.05,simple_welch,normal_wald,503,9489,0,8,-0.0008,0.0002827436902911185,-0.0013541776329705924,-0.00024582236702940777
8x8_different_skew_spread_additive_e0_np250_nq250,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,250,250,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,7141512256519384694,0.05,expanded_welch,simple_welch,308,9497,0,195,-0.0195,0.0013828109836928769,-0.022210309528038038,-0.016789690471961962
8x8_different_skew_spread_additive_e0_np1000_nq1000,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,5467912871752260187,0.05,expanded_welch,normal_wald,117,9817,0,66,-0.0066,0.0008097589585531583,-0.00818712755876419,-0.00501287244123581
8x8_different_skew_spread_additive_e0_np1000_nq1000,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,5467912871752260187,0.05,simple_welch,normal_wald,182,9817,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
8x8_different_skew_spread_additive_e0_np1000_nq1000,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,5467912871752260187,0.05,expanded_welch,simple_welch,117,9818,0,65,-0.0065,0.0008036414523644209,-0.008075137246634265,-0.004924862753365735
8x8_different_skew_spread_additive_e0_np50_nq500,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,3359632188245964151,0.05,expanded_welch,normal_wald,7612,1960,0,428,-0.0428,0.0020241604982244505,-0.04676735457651992,-0.038832645423480076
8x8_different_skew_spread_additive_e0_np50_nq500,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,3359632188245964151,0.05,simple_welch,normal_wald,7922,1960,0,118,-0.0118,0.0010799039861311404,-0.013916611812817035,-0.009683388187182965
8x8_different_skew_spread_additive_e0_np50_nq500,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,3359632188245964151,0.05,expanded_welch,simple_welch,7612,2078,0,310,-0.031,0.0017332629402494024,-0.03439719536288883,-0.02760280463711117
8x8_different_skew_spread_additive_e0_np500_nq50,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,9094916688318040112,0.05,expanded_welch,normal_wald,9524,308,0,168,-0.0168,0.001285278644543436,-0.019319146143305134,-0.014280853856694864
8x8_different_skew_spread_additive_e0_np500_nq50,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,9094916688318040112,0.05,simple_welch,normal_wald,9660,308,0,32,-0.0032,0.0005648078441293808,-0.004307023374493586,-0.002092976625506414
8x8_different_skew_spread_additive_e0_np500_nq50,8x8_different_skew_spread_additive_e0,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.004717565530532819,0.0009435131061066304,0.0009435131061065194,0.0,0.0009435131061065638,0.0009435131061065638,10000,9094916688318040112,0.05,expanded_welch,simple_welch,9524,340,0,136,-0.0136,0.0011582910531539045,-0.015870250464181654,-0.011329749535818346
8x8_different_skew_spread_additive_e0.1_np10_nq10,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,10,10,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,3017272271641315732,0.05,expanded_welch,normal_wald,951,8313,0,736,-0.0736,0.00261131880447215,-0.07871818485676542,-0.06848181514323458
8x8_different_skew_spread_additive_e0.1_np10_nq10,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,10,10,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,3017272271641315732,0.05,simple_welch,normal_wald,1108,8313,0,579,-0.0579,0.0023356593352740988,-0.06247789229713723,-0.05332210770286277
8x8_different_skew_spread_additive_e0.1_np10_nq10,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,10,10,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,3017272271641315732,0.05,expanded_welch,simple_welch,742,8683,209,366,-0.0157,0.0023928902173646067,-0.02039006482603463,-0.011009935173965368
8x8_different_skew_spread_additive_e0.1_np50_nq50,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,50,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8162311699905030187,0.05,expanded_welch,normal_wald,1003,8565,0,432,-0.0432,0.0020331722452704036,-0.047185017600729996,-0.03921498239927001
8x8_different_skew_spread_additive_e0.1_np50_nq50,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,50,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8162311699905030187,0.05,simple_welch,normal_wald,1356,8565,0,79,-0.0079,0.000885345911911482,-0.009635277987346506,-0.0061647220126534955
8x8_different_skew_spread_additive_e0.1_np50_nq50,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,50,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8162311699905030187,0.05,expanded_welch,simple_welch,1003,8644,0,353,-0.0353,0.0018454624279993662,-0.03891710635887875,-0.03168289364112124
8x8_different_skew_spread_additive_e0.1_np250_nq250,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,250,250,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8064886152899874364,0.05,expanded_welch,normal_wald,288,9473,0,239,-0.0239,0.0015274528834733736,-0.026893807651607815,-0.020906192348392187
8x8_different_skew_spread_additive_e0.1_np250_nq250,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,250,250,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8064886152899874364,0.05,simple_welch,normal_wald,520,9473,0,7,-0.0007,0.00026449573871724277,-0.0012184116478857958,-0.00018158835211420422
8x8_different_skew_spread_additive_e0.1_np250_nq250,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,250,250,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8064886152899874364,0.05,expanded_welch,simple_welch,288,9480,0,232,-0.0232,0.0015054576182224548,-0.02615069693171601,-0.020249303068283986
8x8_different_skew_spread_additive_e0.1_np1000_nq1000,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8621045973368334457,0.05,expanded_welch,normal_wald,107,9831,0,62,-0.0062,0.0007849953004713953,-0.007738590788923935,-0.004661409211076065
8x8_different_skew_spread_additive_e0.1_np1000_nq1000,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8621045973368334457,0.05,simple_welch,normal_wald,165,9831,0,4,-0.0004,0.00019996999474891224,-0.000791941189707868,-8.058810292132026e-06
8x8_different_skew_spread_additive_e0.1_np1000_nq1000,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,8621045973368334457,0.05,expanded_welch,simple_welch,107,9835,0,58,-0.0058,0.0007594034957563315,-0.007288430851682409,-0.00431156914831759
8x8_different_skew_spread_additive_e0.1_np50_nq500,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,500,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,2573600495023536589,0.05,expanded_welch,normal_wald,7651,1915,0,434,-0.0434,0.0020376602282815926,-0.047393814047431926,-0.039406185952568076
8x8_different_skew_spread_additive_e0.1_np50_nq500,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,500,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,2573600495023536589,0.05,simple_welch,normal_wald,7981,1915,0,104,-0.0104,0.0010145377906676859,-0.012388494069708664,-0.008411505930291335
8x8_different_skew_spread_additive_e0.1_np50_nq500,8x8_different_skew_spread_additive_e0.1,8x8,8,8,construction_check,different_skew,spread,additive,different_skew,50,500,0.1,0.004717565530532819,0.0009435131061066304,0.0014152696591597236,0.00047175655305328203,0.0009435131061065638,0.0014152696591598459,10000,2573600495023536589,0.05,expanded_welch,simple_welch,7651,2019,0,330,-0.033,0.0017864543492387907,-0.03650145052450803,-0.02949854947549197
