shape,profile,family,constructor,n_p,n_q,relative_effect,achieved_mi_p,achieved_mi_q,absolute_mi_difference,wald_rejection,wald_valid,welch_rejection,welch_valid,welch_minus_wald
8x8,different_skew,spread,additive,250,250,0.0,0.0009435131061066,0.0009435131061065,0.0,0.0511,1.0,0.0308,1.0,-0.0203
8x8,different_skew,spread,additive,1000,1000,0.0,0.0009435131061066,0.0009435131061065,0.0,0.0183,1.0,0.0117,1.0,-0.0066
8x8,different_skew,spread,additive,50,500,0.0,0.0009435131061066,0.0009435131061065,0.0,0.804,1.0,0.7612,1.0,-0.04280000000000006
8x8,different_skew,spread,additive,500,50,0.0,0.0009435131061066,0.0009435131061065,0.0,0.9692,1.0,0.9524,1.0,-0.016799999999999926
8x8,different_skew,spread,additive,10,10,0.1,0.0009435131061066,0.0014152696591597,0.0004717565530532,0.1687,0.9897,0.0951,0.7959,-0.07359999999999998
8x8,different_skew,spread,additive,50,50,0.1,0.0009435131061066,0.0014152696591597,0.0004717565530532,0.1435,1.0,0.1003,0.9999,-0.04319999999999999
8x8,different_skew,spread,additive,250,250,0.1,0.0009435131061066,0.0014152696591597,0.0004717565530532,0.0527,1.0,0.0288,1.0,-0.023899999999999998
8x8,different_skew,spread,additive,1000,1000,0.1,0.0009435131061066,0.0014152696591597,0.0004717565530532,0.0169,1.0,0.0107,1.0,-0.006199999999999999
8x8,different_skew,spread,additive,50,500,0.1,0.0009435131061066,0.0014152696591597,0.0004717565530532,0.8085,1.0,0.7651,1.0,-0.043399999999999994
8x8,different_skew,spread,additive,500,50,0.1,0.0009435131061066,0.0014152696591597,0.0004717565530532,0.9677,1.0,0.952,1.0,-0.015700000000000047
8x8,different_skew,spread,additive,10,10,0.3,0.0009435131061066,0.0023587827652662,0.0014152696591598,0.1726,0.9886,0.0963,0.7938,-0.0763
8x8,different_skew,spread,additive,50,50,0.3,0.0009435131061066,0.0023587827652662,0.0014152696591598,0.1412,1.0,0.0969,1.0,-0.04429999999999999
8x8,different_skew,spread,additive,250,250,0.3,0.0009435131061066,0.0023587827652662,0.0014152696591598,0.045,1.0,0.0272,1.0,-0.0178
8x8,different_skew,spread,additive,1000,1000,0.3,0.0009435131061066,0.0023587827652662,0.0014152696591598,0.0151,1.0,0.0101,1.0,-0.005000000000000001
8x8,different_skew,spread,additive,50,500,0.3,0.0009435131061066,0.0023587827652662,0.0014152696591598,0.8125,1.0,0.7688,1.0,-0.04369999999999996
8x8,different_skew,spread,additive,500,50,0.3,0.0009435131061066,0.0023587827652662,0.0014152696591598,0.9677,1.0,0.9495,1.0,-0.018199999999999994
8x8,different_skew,spread,additive,10,10,0.6,0.0009435131061066,0.0037740524244264,0.0028305393183196,0.1689,0.9888,0.0982,0.7972,-0.0707
8x8,different_skew,spread,additive,50,50,0.6,0.0009435131061066,0.0037740524244264,0.0028305393183196,0.1434,1.0,0.0985,0.9999,-0.044899999999999995
8x8,different_skew,spread,additive,250,250,0.6,0.0009435131061066,0.0037740524244264,0.0028305393183196,0.0481,1.0,0.0266,1.0,-0.0215
8x8,different_skew,spread,additive,1000,1000,0.6,0.0009435131061066,0.0037740524244264,0.0028305393183196,0.017,1.0,0.0102,1.0,-0.0068000000000000005
8x8,different_skew,spread,additive,50,500,0.6,0.0009435131061066,0.0037740524244264,0.0028305393183196,0.8108,1.0,0.7658,1.0,-0.04499999999999993
8x8,different_skew,spread,additive,500,50,0.6,0.0009435131061066,0.0037740524244264,0.0028305393183196,0.9692,1.0,0.9512,1.0,-0.017999999999999905
8x8,different_skew,spread,loglinear,10,10,0.0,0.0009435131061061,0.0009435131061044,0.0,0.1762,0.9881,0.102,0.7908,-0.0742
8x8,different_skew,spread,loglinear,50,50,0.0,0.0009435131061061,0.0009435131061044,0.0,0.1341,1.0,0.0962,0.9999,-0.0379
8x8,different_skew,spread,loglinear,250,250,0.0,0.0009435131061061,0.0009435131061044,0.0,0.036,1.0,0.0212,1.0,-0.014799999999999997
8x8,different_skew,spread,loglinear,1000,1000,0.0,0.0009435131061061,0.0009435131061044,0.0,0.0111,1.0,0.0059,1.0,-0.005200000000000001
8x8,different_skew,spread,loglinear,50,500,0.0,0.0009435131061061,0.0009435131061044,0.0,0.7724,1.0,0.7243,1.0,-0.04809999999999992
8x8,different_skew,spread,loglinear,500,50,0.0,0.0009435131061061,0.0009435131061044,0.0,0.9543,1.0,0.9368,0.9999,-0.01750000000000007
8x8,different_skew,spread,loglinear,10,10,0.1,0.0009435131061061,0.0014152696591597,0.0004717565530532,0.1754,0.9878,0.0958,0.792,-0.0796
8x8,different_skew,spread,loglinear,50,50,0.1,0.0009435131061061,0.0014152696591597,0.0004717565530532,0.1372,1.0,0.0988,1.0,-0.03839999999999999
8x8,different_skew,spread,loglinear,250,250,0.1,0.0009435131061061,0.0014152696591597,0.0004717565530532,0.0311,1.0,0.0184,1.0,-0.0127
8x8,different_skew,spread,loglinear,1000,1000,0.1,0.0009435131061061,0.0014152696591597,0.0004717565530532,0.0127,1.0,0.0088,1.0,-0.003899999999999999
8x8,different_skew,spread,loglinear,50,500,0.1,0.0009435131061061,0.0014152696591597,0.0004717565530532,0.7663,1.0,0.7174,1.0,-0.048899999999999944
8x8,different_skew,spread,loglinear,500,50,0.1,0.0009435131061061,0.0014152696591597,0.0004717565530532,0.9521,1.0,0.9343,1.0,-0.017799999999999927
8x8,different_skew,spread,loglinear,10,10,0.3,0.0009435131061061,0.0023587827652665,0.0014152696591598,0.1715,0.9888,0.0978,0.7952,-0.07370000000000002
8x8,different_skew,spread,loglinear,50,50,0.3,0.0009435131061061,0.0023587827652665,0.0014152696591598,0.1256,1.0,0.0899,1.0,-0.035699999999999996
8x8,different_skew,spread,loglinear,250,250,0.3,0.0009435131061061,0.0023587827652665,0.0014152696591598,0.0251,1.0,0.0138,1.0,-0.011300000000000001
8x8,different_skew,spread,loglinear,1000,1000,0.3,0.0009435131061061,0.0023587827652665,0.0014152696591598,0.0135,1.0,0.01,1.0,-0.0034999999999999996
8x8,different_skew,spread,loglinear,50,500,0.3,0.0009435131061061,0.0023587827652665,0.0014152696591598,0.7741,1.0,0.7275,1.0,-0.046599999999999975
8x8,different_skew,spread,loglinear,500,50,0.3,0.0009435131061061,0.0023587827652665,0.0014152696591598,0.9442,1.0,0.9253,1.0,-0.018900000000000028
8x8,different_skew,spread,loglinear,10,10,0.6,0.0009435131061061,0.0037740524244206,0.0028305393183196,0.1698,0.988,0.0941,0.788,-0.0757
8x8,different_skew,spread,loglinear,50,50,0.6,0.0009435131061061,0.0037740524244206,0.0028305393183196,0.1137,1.0,0.0832,1.0,-0.0305
8x8,different_skew,spread,loglinear,250,250,0.6,0.0009435131061061,0.0037740524244206,0.0028305393183196,0.0194,1.0,0.0114,1.0,-0.008
8x8,different_skew,spread,loglinear,1000,1000,0.6,0.0009435131061061,0.0037740524244206,0.0028305393183196,0.0175,1.0,0.0125,1.0,-0.005000000000000001
8x8,different_skew,spread,loglinear,50,500,0.6,0.0009435131061061,0.0037740524244206,0.0028305393183196,0.7781,1.0,0.7327,1.0,-0.045399999999999996
8x8,different_skew,spread,loglinear,500,50,0.6,0.0009435131061061,0.0037740524244206,0.0028305393183196,0.9346,1.0,0.9137,0.9999,-0.02090000000000003
