configuration_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,relative_effect,replicates,structural_breakdown,simulation_seed
calibration__2x3__balanced__equal_mi_different_shape__primary__np500__nq500__e0,calibration,2x3,2,3,balanced,equal_mi_different_shape,primary,500,500,1.0,0.0,10000,False,12528264892463272076
calibration__2x3__balanced__equal_mi_different_shape__primary__np50__nq50__e0,calibration,2x3,2,3,balanced,equal_mi_different_shape,primary,50,50,1.0,0.0,10000,False,1867882860197033235
calibration__2x3__balanced__equal_mi_different_shape__primary__np5__nq5__e0,calibration,2x3,2,3,balanced,equal_mi_different_shape,primary,5,5,1.0,0.0,10000,False,5491571850077828813
calibration__2x3__balanced__equal_mi_different_shape__primary__np6__nq6__e0,calibration,2x3,2,3,balanced,equal_mi_different_shape,primary,6,6,1.0,0.0,10000,False,9077029227469145660
calibration__2x3__balanced__equal_mi_different_shape__primary__np75__nq75__e0,calibration,2x3,2,3,balanced,equal_mi_different_shape,primary,75,75,1.0,0.0,10000,False,4357320897262998906
calibration__2x3__balanced__equal_mi_different_shape__primary__np8__nq8__e0,calibration,2x3,2,3,balanced,equal_mi_different_shape,primary,8,8,1.0,0.0,10000,False,12956540868761659398
calibration__2x3__balanced__identical_distribution__primary__np1000__nq1000__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,1000,1000,1.0,0.0,10000,False,11987059818445048756
calibration__2x3__balanced__identical_distribution__primary__np100__nq100__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,100,100,1.0,0.0,10000,False,11476964176434311140
calibration__2x3__balanced__identical_distribution__primary__np10__nq10__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,10,10,1.0,0.0,10000,False,6954540016946325086
calibration__2x3__balanced__identical_distribution__primary__np12__nq12__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,12,12,1.0,0.0,10000,False,4125103659407194887
calibration__2x3__balanced__identical_distribution__primary__np150__nq150__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,150,150,1.0,0.0,10000,False,13216409684671229198
calibration__2x3__balanced__identical_distribution__primary__np15__nq15__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,15,15,1.0,0.0,10000,False,17167726505398839741
calibration__2x3__balanced__identical_distribution__primary__np20__nq20__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,20,20,1.0,0.0,10000,False,864904764995618832
calibration__2x3__balanced__identical_distribution__primary__np250__nq250__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,250,250,1.0,0.0,10000,False,2920369774450570955
calibration__2x3__balanced__identical_distribution__primary__np2__nq2__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,2,2,1.0,0.0,10000,True,7000122789311766326
calibration__2x3__balanced__identical_distribution__primary__np30__nq30__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,30,30,1.0,0.0,10000,False,13294576721579442132
calibration__2x3__balanced__identical_distribution__primary__np3__nq3__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,3,3,1.0,0.0,10000,False,10709331236025308216
calibration__2x3__balanced__identical_distribution__primary__np4__nq4__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,4,4,1.0,0.0,10000,False,6988095109935891168
calibration__2x3__balanced__identical_distribution__primary__np500__nq500__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,500,500,1.0,0.0,10000,False,880640853498246099
calibration__2x3__balanced__identical_distribution__primary__np50__nq50__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,50,50,1.0,0.0,10000,False,9597589336667855124
calibration__2x3__balanced__identical_distribution__primary__np5__nq5__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,5,5,1.0,0.0,10000,False,12786211308540331476
calibration__2x3__balanced__identical_distribution__primary__np6__nq6__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,6,6,1.0,0.0,10000,False,3526896888250139902
calibration__2x3__balanced__identical_distribution__primary__np75__nq75__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,75,75,1.0,0.0,10000,False,16227826508545237301
calibration__2x3__balanced__identical_distribution__primary__np8__nq8__e0,calibration,2x3,2,3,balanced,identical_distribution,primary,8,8,1.0,0.0,10000,False,5156746060531522870
calibration__2x3__mild__equal_mi_different_shape__primary__np1000__nq1000__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.0,10000,False,9022834654543414126
calibration__2x3__mild__equal_mi_different_shape__primary__np100__nq100__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,100,100,1.0,0.0,10000,False,17318182843406762460
calibration__2x3__mild__equal_mi_different_shape__primary__np10__nq10__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,10,10,1.0,0.0,10000,False,10564383842148609926
calibration__2x3__mild__equal_mi_different_shape__primary__np12__nq12__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,12,12,1.0,0.0,10000,False,2225834352222804848
calibration__2x3__mild__equal_mi_different_shape__primary__np150__nq150__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,150,150,1.0,0.0,10000,False,5350784767901515637
calibration__2x3__mild__equal_mi_different_shape__primary__np15__nq15__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,15,15,1.0,0.0,10000,False,16865935054652590139
calibration__2x3__mild__equal_mi_different_shape__primary__np20__nq20__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,20,20,1.0,0.0,10000,False,6984881297542031158
calibration__2x3__mild__equal_mi_different_shape__primary__np250__nq250__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,250,250,1.0,0.0,10000,False,5799966284744659563
calibration__2x3__mild__equal_mi_different_shape__primary__np2__nq2__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,2,2,1.0,0.0,10000,True,14727004259070723802
calibration__2x3__mild__equal_mi_different_shape__primary__np30__nq30__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,30,30,1.0,0.0,10000,False,18284872549588378152
calibration__2x3__mild__equal_mi_different_shape__primary__np3__nq3__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,3,3,1.0,0.0,10000,False,17549290786378316468
calibration__2x3__mild__equal_mi_different_shape__primary__np4__nq4__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,4,4,1.0,0.0,10000,False,17488947840457367724
calibration__2x3__mild__equal_mi_different_shape__primary__np500__nq500__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,500,500,1.0,0.0,10000,False,3223997163405476592
calibration__2x3__mild__equal_mi_different_shape__primary__np50__nq50__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,50,50,1.0,0.0,10000,False,14045868242979232253
calibration__2x3__mild__equal_mi_different_shape__primary__np5__nq5__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,5,5,1.0,0.0,10000,False,8840906929188849835
calibration__2x3__mild__equal_mi_different_shape__primary__np6__nq6__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,6,6,1.0,0.0,10000,False,12689275261829841577
calibration__2x3__mild__equal_mi_different_shape__primary__np75__nq75__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,75,75,1.0,0.0,10000,False,13487850367363098480
calibration__2x3__mild__equal_mi_different_shape__primary__np8__nq8__e0,calibration,2x3,2,3,mild,equal_mi_different_shape,primary,8,8,1.0,0.0,10000,False,17382442488462411857
calibration__2x3__mild__identical_distribution__primary__np1000__nq1000__e0,calibration,2x3,2,3,mild,identical_distribution,primary,1000,1000,1.0,0.0,10000,False,5398831946890128791
calibration__2x3__mild__identical_distribution__primary__np100__nq100__e0,calibration,2x3,2,3,mild,identical_distribution,primary,100,100,1.0,0.0,10000,False,3165822326810084994
calibration__2x3__mild__identical_distribution__primary__np10__nq10__e0,calibration,2x3,2,3,mild,identical_distribution,primary,10,10,1.0,0.0,10000,False,16740964167530179471
calibration__2x3__mild__identical_distribution__primary__np12__nq12__e0,calibration,2x3,2,3,mild,identical_distribution,primary,12,12,1.0,0.0,10000,False,7313262343028559125
calibration__2x3__mild__identical_distribution__primary__np150__nq150__e0,calibration,2x3,2,3,mild,identical_distribution,primary,150,150,1.0,0.0,10000,False,12562640500746441608
calibration__2x3__mild__identical_distribution__primary__np15__nq15__e0,calibration,2x3,2,3,mild,identical_distribution,primary,15,15,1.0,0.0,10000,False,11200162682102258055
calibration__2x3__mild__identical_distribution__primary__np20__nq20__e0,calibration,2x3,2,3,mild,identical_distribution,primary,20,20,1.0,0.0,10000,False,10527838419015276216
calibration__2x3__mild__identical_distribution__primary__np250__nq250__e0,calibration,2x3,2,3,mild,identical_distribution,primary,250,250,1.0,0.0,10000,False,12175737351496146478
calibration__2x3__mild__identical_distribution__primary__np2__nq2__e0,calibration,2x3,2,3,mild,identical_distribution,primary,2,2,1.0,0.0,10000,True,15683430014232728453
calibration__2x3__mild__identical_distribution__primary__np30__nq30__e0,calibration,2x3,2,3,mild,identical_distribution,primary,30,30,1.0,0.0,10000,False,17377986794982717204
calibration__2x3__mild__identical_distribution__primary__np3__nq3__e0,calibration,2x3,2,3,mild,identical_distribution,primary,3,3,1.0,0.0,10000,False,8000393126348166500
calibration__2x3__mild__identical_distribution__primary__np4__nq4__e0,calibration,2x3,2,3,mild,identical_distribution,primary,4,4,1.0,0.0,10000,False,15516267604710513345
calibration__2x3__mild__identical_distribution__primary__np500__nq500__e0,calibration,2x3,2,3,mild,identical_distribution,primary,500,500,1.0,0.0,10000,False,3400722273517415595
calibration__2x3__mild__identical_distribution__primary__np50__nq50__e0,calibration,2x3,2,3,mild,identical_distribution,primary,50,50,1.0,0.0,10000,False,16981645499633672401
calibration__2x3__mild__identical_distribution__primary__np5__nq5__e0,calibration,2x3,2,3,mild,identical_distribution,primary,5,5,1.0,0.0,10000,False,6579218821672056141
calibration__2x3__mild__identical_distribution__primary__np6__nq6__e0,calibration,2x3,2,3,mild,identical_distribution,primary,6,6,1.0,0.0,10000,False,10088755872548427967
calibration__2x3__mild__identical_distribution__primary__np75__nq75__e0,calibration,2x3,2,3,mild,identical_distribution,primary,75,75,1.0,0.0,10000,False,16658237507826484121
calibration__2x3__mild__identical_distribution__primary__np8__nq8__e0,calibration,2x3,2,3,mild,identical_distribution,primary,8,8,1.0,0.0,10000,False,12180092657358887016
calibration__2x3__strong__equal_mi_different_shape__primary__np1000__nq1000__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,0.0,10000,False,8184183235436160968
calibration__2x3__strong__equal_mi_different_shape__primary__np100__nq100__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,100,100,1.0,0.0,10000,False,6424457964595581776
calibration__2x3__strong__equal_mi_different_shape__primary__np10__nq10__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,10,10,1.0,0.0,10000,False,8063780198469537361
calibration__2x3__strong__equal_mi_different_shape__primary__np12__nq12__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,12,12,1.0,0.0,10000,False,11159624898710466786
calibration__2x3__strong__equal_mi_different_shape__primary__np150__nq150__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,150,150,1.0,0.0,10000,False,17201033388791819178
calibration__2x3__strong__equal_mi_different_shape__primary__np15__nq15__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,15,15,1.0,0.0,10000,False,16296363415248405932
calibration__2x3__strong__equal_mi_different_shape__primary__np20__nq20__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,20,20,1.0,0.0,10000,False,12053785367556028914
calibration__2x3__strong__equal_mi_different_shape__primary__np250__nq250__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,250,250,1.0,0.0,10000,False,11650573960227100908
calibration__2x3__strong__equal_mi_different_shape__primary__np2__nq2__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,2,2,1.0,0.0,10000,True,16927742698816302120
calibration__2x3__strong__equal_mi_different_shape__primary__np30__nq30__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,30,30,1.0,0.0,10000,False,16356612724109461398
calibration__2x3__strong__equal_mi_different_shape__primary__np3__nq3__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,3,3,1.0,0.0,10000,False,9082022728060636303
calibration__2x3__strong__equal_mi_different_shape__primary__np4__nq4__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,4,4,1.0,0.0,10000,False,8903157659676878612
calibration__2x3__strong__equal_mi_different_shape__primary__np500__nq500__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,500,500,1.0,0.0,10000,False,3809920193624264143
calibration__2x3__strong__equal_mi_different_shape__primary__np50__nq50__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,50,50,1.0,0.0,10000,False,17141060060329085846
calibration__2x3__strong__equal_mi_different_shape__primary__np5__nq5__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,5,5,1.0,0.0,10000,False,10270039972178675914
calibration__2x3__strong__equal_mi_different_shape__primary__np6__nq6__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,6,6,1.0,0.0,10000,False,6655024829237461631
calibration__2x3__strong__equal_mi_different_shape__primary__np75__nq75__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,75,75,1.0,0.0,10000,False,6453113094179059276
calibration__2x3__strong__equal_mi_different_shape__primary__np8__nq8__e0,calibration,2x3,2,3,strong,equal_mi_different_shape,primary,8,8,1.0,0.0,10000,False,17404808712424128762
calibration__2x3__strong__identical_distribution__primary__np1000__nq1000__e0,calibration,2x3,2,3,strong,identical_distribution,primary,1000,1000,1.0,0.0,10000,False,2875953069715593828
calibration__2x3__strong__identical_distribution__primary__np100__nq100__e0,calibration,2x3,2,3,strong,identical_distribution,primary,100,100,1.0,0.0,10000,False,5064273366773967968
calibration__2x3__strong__identical_distribution__primary__np10__nq10__e0,calibration,2x3,2,3,strong,identical_distribution,primary,10,10,1.0,0.0,10000,False,17904247978708582567
calibration__2x3__strong__identical_distribution__primary__np12__nq12__e0,calibration,2x3,2,3,strong,identical_distribution,primary,12,12,1.0,0.0,10000,False,1034653913055898152
calibration__2x3__strong__identical_distribution__primary__np150__nq150__e0,calibration,2x3,2,3,strong,identical_distribution,primary,150,150,1.0,0.0,10000,False,11607630903093446061
calibration__2x3__strong__identical_distribution__primary__np15__nq15__e0,calibration,2x3,2,3,strong,identical_distribution,primary,15,15,1.0,0.0,10000,False,7667321642684072469
calibration__2x3__strong__identical_distribution__primary__np20__nq20__e0,calibration,2x3,2,3,strong,identical_distribution,primary,20,20,1.0,0.0,10000,False,14393424542853707182
calibration__2x3__strong__identical_distribution__primary__np250__nq250__e0,calibration,2x3,2,3,strong,identical_distribution,primary,250,250,1.0,0.0,10000,False,1589485317116127314
calibration__2x3__strong__identical_distribution__primary__np2__nq2__e0,calibration,2x3,2,3,strong,identical_distribution,primary,2,2,1.0,0.0,10000,True,16896405832134435205
calibration__2x3__strong__identical_distribution__primary__np30__nq30__e0,calibration,2x3,2,3,strong,identical_distribution,primary,30,30,1.0,0.0,10000,False,13946367545532496741
calibration__2x3__strong__identical_distribution__primary__np3__nq3__e0,calibration,2x3,2,3,strong,identical_distribution,primary,3,3,1.0,0.0,10000,False,3633309556117364058
calibration__2x3__strong__identical_distribution__primary__np4__nq4__e0,calibration,2x3,2,3,strong,identical_distribution,primary,4,4,1.0,0.0,10000,False,17186298754291265331
calibration__2x3__strong__identical_distribution__primary__np500__nq500__e0,calibration,2x3,2,3,strong,identical_distribution,primary,500,500,1.0,0.0,10000,False,2198139569584041695
calibration__2x3__strong__identical_distribution__primary__np50__nq50__e0,calibration,2x3,2,3,strong,identical_distribution,primary,50,50,1.0,0.0,10000,False,9590156094193311580
calibration__2x3__strong__identical_distribution__primary__np5__nq5__e0,calibration,2x3,2,3,strong,identical_distribution,primary,5,5,1.0,0.0,10000,False,17213944362463453665
