configuration_id,shape,alphabet_size,regime,regime_label,sample_size_p,sample_size_q,true_mi_p,true_mi_q,true_mi_difference,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,source
3x3_balanced_n1000_delta0.005,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,62,0.062,0.04866418011998064,0.07868806031336564,curve_run
3x3_balanced_n1000_delta0.005,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,curve_run
3x3_balanced_n1000_delta0.005,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,62,0.062,0.04866418011998064,0.07868806031336564,curve_run
3x3_balanced_n1000_delta0.01,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,103,0.103,0.08565481000508716,0.1233836362324436,curve_run
3x3_balanced_n1000_delta0.01,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,99,0.099,0.08199544136866538,0.11907361893674984,curve_run
3x3_balanced_n1000_delta0.01,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,102,0.102,0.08473913518484719,0.12230696456965467,curve_run
3x3_balanced_n1000_delta0.02,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.07,0.02,constrained_lr,Constrained LR,1000,1000,1.0,276,0.276,0.2491910960732594,0.3045232917282693,curve_run
3x3_balanced_n1000_delta0.02,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.07,0.02,expanded_welch,Expanded Welch,1000,1000,1.0,271,0.271,0.2443667197375407,0.2993859356488436,curve_run
3x3_balanced_n1000_delta0.02,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.07,0.02,normal_wald,Normal Wald,1000,1000,1.0,274,0.274,0.24726082477543693,0.30246887006003403,curve_run
3x3_balanced_n1000_delta0.035,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.085,0.035,constrained_lr,Constrained LR,1000,1000,1.0,574,0.574,0.5431257348487041,0.6043079048954337,curve_run
3x3_balanced_n1000_delta0.035,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.085,0.035,expanded_welch,Expanded Welch,1000,1000,1.0,568,0.568,0.5370956553028252,0.5983839055431392,curve_run
3x3_balanced_n1000_delta0.035,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.085,0.035,normal_wald,Normal Wald,1000,1000,1.0,572,0.572,0.5411151999524977,0.6023337468255823,curve_run
3x3_balanced_n1000,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,872,0.872,0.8498604138497563,0.8912924778369906,fixed_effect_screen
3x3_balanced_n1000,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,870,0.87,0.8477319733455312,0.8894362253751581,fixed_effect_screen
3x3_balanced_n1000,3x3,3,balanced,Balanced margins,1000,1000,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,871,0.871,0.8487959904982232,0.890364554705495,fixed_effect_screen
3x3_mild_n25,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,38,0.038,0.0278090045093026,0.0517269203313503,fixed_effect_screen
3x3_mild_n25,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,39,0.039,0.0286589609041804,0.0528693104195013,fixed_effect_screen
3x3_mild_n25,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,50,0.05,0.0381302623927488,0.0653138202442508,fixed_effect_screen
3x3_mild_n25_delta0.005,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,31,0.031,0.02192400344715857,0.04366549601229214,curve_run
3x3_mild_n25_delta0.005,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,37,0.037,0.026961180875554734,0.05058239748206931,curve_run
3x3_mild_n25_delta0.005,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,56,0.056,0.043374813385442,0.07202334814973096,curve_run
3x3_mild_n25_delta0.01,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,32,0.032,0.022757107858710962,0.04482473808376865,curve_run
3x3_mild_n25_delta0.01,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,36,0.036,0.02611557140738732,0.049435660467207834,curve_run
3x3_mild_n25_delta0.01,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,57,0.057,0.04425344035871594,0.07313706765948591,curve_run
3x3_mild_n25_delta0.02,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.07,0.02,constrained_lr,Constrained LR,1000,1000,1.0,28,0.028,0.019442276812770925,0.04017018319759311,curve_run
3x3_mild_n25_delta0.02,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.07,0.02,expanded_welch,Expanded Welch,1000,1000,1.0,34,0.034,0.024431348663226313,0.04713519024531107,curve_run
3x3_mild_n25_delta0.02,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.07,0.02,normal_wald,Normal Wald,1000,1000,1.0,55,0.055,0.04249742737476844,0.07090838767737563,curve_run
3x3_mild_n25_delta0.035,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,constrained_lr,Constrained LR,1000,1000,1.0,38,0.038,0.02780900450930263,0.05172692033135032,curve_run
3x3_mild_n25_delta0.035,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,expanded_welch,Expanded Welch,1000,1000,1.0,43,0.043,0.03207865341171336,0.057419003844084014,curve_run
3x3_mild_n25_delta0.035,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,normal_wald,Normal Wald,1000,1000,1.0,69,0.069,0.054883945585911253,0.08641472022863728,curve_run
3x3_mild_n25,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,32,0.032,0.0227571078587109,0.0448247380837686,fixed_effect_screen
3x3_mild_n25,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,999,0.999,34,0.034034034034034,0.0244559052771148,0.0471819973931408,fixed_effect_screen
3x3_mild_n25,3x3,3,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,54,0.054,0.0416213137230627,0.0697921548460524,fixed_effect_screen
3x3_mild_n50,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,34,0.034,0.0244313486632263,0.047135190245311,fixed_effect_screen
3x3_mild_n50,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,25,0.025,0.016990131293434,0.0366452892678433,fixed_effect_screen
3x3_mild_n50,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,33,0.033,0.0235929279584269,0.0459812644670815,fixed_effect_screen
3x3_mild_n50_delta0.005,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,33,0.033,0.023592927958426907,0.04598126446708159,curve_run
3x3_mild_n50_delta0.005,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,23,0.023,0.015374276932992918,0.03427645066222667,curve_run
3x3_mild_n50_delta0.005,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,40,0.04,0.02951097368545276,0.05400964412125796,curve_run
3x3_mild_n50_delta0.01,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,47,0.047,0.0355271051063845,0.06193993808152845,curve_run
3x3_mild_n50_delta0.01,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,32,0.032,0.022757107858710962,0.04482473808376865,curve_run
3x3_mild_n50_delta0.01,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,50,0.05,0.03813026239274882,0.06531382024425081,curve_run
3x3_mild_n50_delta0.02,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,constrained_lr,Constrained LR,1000,1000,1.0,42,0.042,0.031220885546165447,0.056284425226603055,curve_run
3x3_mild_n50_delta0.02,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,expanded_welch,Expanded Welch,1000,1000,1.0,28,0.028,0.019442276812770925,0.04017018319759311,curve_run
3x3_mild_n50_delta0.02,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,normal_wald,Normal Wald,1000,1000,1.0,47,0.047,0.0355271051063845,0.06193993808152845,curve_run
3x3_mild_n50_delta0.035,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,constrained_lr,Constrained LR,1000,1000,1.0,56,0.056,0.043374813385442,0.07202334814973096,curve_run
3x3_mild_n50_delta0.035,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,expanded_welch,Expanded Welch,1000,1000,1.0,49,0.049,0.037261034647360615,0.06419070150661013,curve_run
3x3_mild_n50_delta0.035,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,normal_wald,Normal Wald,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,curve_run
3x3_mild_n50,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,65,0.065,0.051323770569062,0.0820055093133709,fixed_effect_screen
3x3_mild_n50,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,59,0.059,0.0460142982128004,0.0753609027714591,fixed_effect_screen
3x3_mild_n50,3x3,3,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,77,0.077,0.0620479070606058,0.0951895306181737,fixed_effect_screen
3x3_mild_n75,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,42,0.042,0.0312208855461654,0.056284425226603,fixed_effect_screen
3x3_mild_n75,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,27,0.027,0.0186213827742949,0.0389987307530401,fixed_effect_screen
3x3_mild_n75,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,40,0.04,0.0295109736854527,0.0540096441212579,fixed_effect_screen
3x3_mild_n75_delta0.005,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,50,0.05,0.03813026239274882,0.06531382024425081,curve_run
3x3_mild_n75_delta0.005,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,25,0.025,0.016990131293434067,0.0366452892678433,curve_run
3x3_mild_n75_delta0.005,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,44,0.044,0.0329382145884185,0.058551789150407776,curve_run
3x3_mild_n75_delta0.01,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,45,0.045,0.03379951228563171,0.059682837936223455,curve_run
3x3_mild_n75_delta0.01,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,27,0.027,0.018621382774294995,0.03899873075304015,curve_run
3x3_mild_n75_delta0.01,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,46,0.046,0.03466249276326498,0.06081220394161907,curve_run
3x3_mild_n75_delta0.02,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.07,0.02,constrained_lr,Constrained LR,1000,1000,1.0,50,0.05,0.03813026239274882,0.06531382024425081,curve_run
3x3_mild_n75_delta0.02,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.07,0.02,expanded_welch,Expanded Welch,1000,1000,1.0,36,0.036,0.02611557140738732,0.049435660467207834,curve_run
3x3_mild_n75_delta0.02,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.07,0.02,normal_wald,Normal Wald,1000,1000,1.0,52,0.052,0.03987303628377742,0.06755573931927998,curve_run
3x3_mild_n75_delta0.035,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.085,0.035,constrained_lr,Constrained LR,1000,1000,1.0,80,0.08,0.06474803809836388,0.09846643902950242,curve_run
3x3_mild_n75_delta0.035,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.085,0.035,expanded_welch,Expanded Welch,1000,1000,1.0,60,0.06,0.04689647267593196,0.07647107479135655,curve_run
3x3_mild_n75_delta0.035,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.085,0.035,normal_wald,Normal Wald,1000,1000,1.0,78,0.078,0.06294716759073615,0.09628261657107237,curve_run
3x3_mild_n75,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,85,0.085,0.0692633185396545,0.1039128910033562,fixed_effect_screen
3x3_mild_n75,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,72,0.072,0.0575639216809144,0.0897117835827207,fixed_effect_screen
3x3_mild_n75,3x3,3,mild,Mildly skewed margins,75,75,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,96,0.096,0.0792569000983967,0.1158351207579317,fixed_effect_screen
3x3_mild_n100,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,39,0.039,0.0286589609041804,0.0528693104195013,fixed_effect_screen
3x3_mild_n100,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,22,0.022,0.014572707764791,0.0330856733473996,fixed_effect_screen
3x3_mild_n100,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,37,0.037,0.0269611808755547,0.0505823974820693,fixed_effect_screen
3x3_mild_n100_delta0.005,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,35,0.035,0.02527226301711295,0.04828662237445333,curve_run
3x3_mild_n100_delta0.005,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,21,0.021,0.013775739567924286,0.03189029506123752,curve_run
3x3_mild_n100_delta0.005,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,31,0.031,0.02192400344715857,0.04366549601229214,curve_run
3x3_mild_n100_delta0.01,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,53,0.053,0.04074650524859452,0.06867461683749176,curve_run
3x3_mild_n100_delta0.01,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,31,0.031,0.02192400344715857,0.04366549601229214,curve_run
3x3_mild_n100_delta0.01,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,51,0.051,0.03900094277526684,0.06643548634476165,curve_run
3x3_mild_n100_delta0.02,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.07,0.02,constrained_lr,Constrained LR,1000,1000,1.0,70,0.07,0.05577636414629404,0.08751464815128336,curve_run
3x3_mild_n100_delta0.02,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.07,0.02,expanded_welch,Expanded Welch,1000,1000,1.0,46,0.046,0.03466249276326498,0.06081220394161907,curve_run
3x3_mild_n100_delta0.02,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.07,0.02,normal_wald,Normal Wald,1000,1000,1.0,68,0.068,0.05399245780853015,0.08531386152298948,curve_run
3x3_mild_n100_delta0.035,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.085,0.035,constrained_lr,Constrained LR,1000,1000,1.0,88,0.088,0.07198099794232085,0.10717225104977657,curve_run
3x3_mild_n100_delta0.035,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.085,0.035,expanded_welch,Expanded Welch,1000,1000,1.0,63,0.063,0.049549663211729086,0.0797949237046461,curve_run
3x3_mild_n100_delta0.035,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.085,0.035,normal_wald,Normal Wald,1000,1000,1.0,92,0.092,0.07561389956796885,0.11150873535624412,curve_run
3x3_mild_n100,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,122,0.122,0.1031487447133298,0.1437442847017498,fixed_effect_screen
3x3_mild_n100,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,100,0.1,0.0829094435930957,0.1201519631953484,fixed_effect_screen
3x3_mild_n100,3x3,3,mild,Mildly skewed margins,100,100,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,123,0.123,0.1040741432510729,0.1448112326470356,fixed_effect_screen
3x3_mild_n150,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,41,0.041,0.0303649710820983,0.0551479932076413,fixed_effect_screen
3x3_mild_n150,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,24,0.024,0.0161801684666369,0.0354629056116114,fixed_effect_screen
3x3_mild_n150,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,36,0.036,0.0261155714073873,0.0494356604672078,fixed_effect_screen
3x3_mild_n150_delta0.005,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,63,0.063,0.049549663211729086,0.0797949237046461,curve_run
3x3_mild_n150_delta0.005,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,45,0.045,0.03379951228563171,0.059682837936223455,curve_run
3x3_mild_n150_delta0.005,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,59,0.059,0.04601429821280047,0.07536090277145915,curve_run
3x3_mild_n150_delta0.01,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,53,0.053,0.04074650524859452,0.06867461683749176,curve_run
3x3_mild_n150_delta0.01,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,41,0.041,0.030364971082098315,0.0551479932076413,curve_run
3x3_mild_n150_delta0.01,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,50,0.05,0.03813026239274882,0.06531382024425081,curve_run
3x3_mild_n150_delta0.02,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.07,0.02,constrained_lr,Constrained LR,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,curve_run
3x3_mild_n150_delta0.02,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.07,0.02,expanded_welch,Expanded Welch,1000,1000,1.0,48,0.048,0.036393301020807914,0.06306608865013393,curve_run
3x3_mild_n150_delta0.02,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.07,0.02,normal_wald,Normal Wald,1000,1000,1.0,64,0.064,0.050436200898229526,0.08090073250117454,curve_run
3x3_mild_n150_delta0.035,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.085,0.035,constrained_lr,Constrained LR,1000,1000,1.0,145,0.145,0.12453493622851891,0.16818206229622523,curve_run
3x3_mild_n150_delta0.035,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.085,0.035,expanded_welch,Expanded Welch,1000,1000,1.0,127,0.127,0.10778000925843848,0.14907475257178568,curve_run
3x3_mild_n150_delta0.035,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.085,0.035,normal_wald,Normal Wald,1000,1000,1.0,151,0.151,0.13014612063122316,0.17452495679169433,curve_run
3x3_mild_n150,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,190,0.19,0.1668892700644027,0.2154833201966415,fixed_effect_screen
3x3_mild_n150,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,173,0.173,0.1508192344529515,0.1976834655966015,fixed_effect_screen
3x3_mild_n150,3x3,3,mild,Mildly skewed margins,150,150,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,195,0.195,0.1716300938918986,0.22070422878429,fixed_effect_screen
3x3_mild_n250,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,33,0.033,0.0235929279584269,0.0459812644670815,fixed_effect_screen
3x3_mild_n250,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,25,0.025,0.016990131293434,0.0366452892678433,fixed_effect_screen
3x3_mild_n250,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,31,0.031,0.0219240034471585,0.0436654960122921,fixed_effect_screen
3x3_mild_n250_delta0.005,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.055,0.005,constrained_lr,Constrained LR,1000,1000,1.0,75,0.075,0.06025180497346736,0.0930009397392545,curve_run
3x3_mild_n250_delta0.005,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.055,0.005,expanded_welch,Expanded Welch,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,curve_run
3x3_mild_n250_delta0.005,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.055,0.005,normal_wald,Normal Wald,1000,1000,1.0,73,0.073,0.05845902621241335,0.0908090255342507,curve_run
3x3_mild_n250_delta0.01,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,1000,1000,1.0,65,0.065,0.051323770569062045,0.0820055093133709,curve_run
3x3_mild_n250_delta0.01,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,1000,1000,1.0,54,0.054,0.04162131372306273,0.06979215484605245,curve_run
3x3_mild_n250_delta0.01,3x3,3,mild,Mildly skewed margins,250,250,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,curve_run
