configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_8a3e075890370d17,pair_662ce29be1952287,5x5,5,5,uniform,,,additive,first,0.001,0.006,0.0009999999999999907,0.006000000000000005,0.005000000000000015,0.005000000000000015,20,20,20000,14622708167522849109
config_8a4dcf636a87c02e,pair_25ca8094bab22e08,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,0.00011,9.999999999872636e-06,0.00011000000000002532,0.00010000000000015269,0.00010000000000015269,10000,10000,20000,12071035425269611595
config_8a5702786e1dd27d,pair_bb82be68f37eab6b,5x5,5,5,same_skew,,,additive,first,0.021,0.02,0.020999999999999852,0.019999999999999872,-0.00099999999999998,0.00099999999999998,50,500,20000,15235616455429449850
config_8a6db57d202d3c0b,pair_b69ebfe9dd4df920,5x5,5,5,same_skew,,,additive,first,0.022,0.02,0.02199999999999992,0.019999999999999872,-0.002000000000000047,0.002000000000000047,250,50,20000,3401785730324169985
config_8a7957e83e693a67,pair_b71c16122efe963c,8x8,8,8,uniform,,,additive,first,0.02,0.022,0.019999999999999997,0.02199999999999993,0.0019999999999999324,0.0019999999999999324,50,100,20000,4280453710558049759
config_8a8546f1af25c916,pair_f3474ff3b883c7ca,2x2,2,2,different_skew,,,additive,first,0.02,0.021,0.019999999999999907,0.021000000000000026,0.0010000000000001188,0.0010000000000001188,50,250,20000,13264587036545037398
config_8a9473a31130f075,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,2500,2500,20000,10116003817598101635
config_8a9ae279da823a1e,pair_5daadbd2d6c7623a,2x2,2,2,uniform,,,additive,first,0.02,0.022,0.01999999999999985,0.02200000000000002,0.0020000000000001683,0.0020000000000001683,500,50,20000,16764066066196475505
config_8ae1ada1dc967061,pair_a6f31f5191459238,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,2e-05,9.99999999977034e-06,2.000000000001012e-05,1.0000000000239779e-05,1.0000000000239779e-05,1000,1000,20000,14937354094724721341
config_8ae45953bb6d4988,pair_216d8620d929c614,3x3,3,3,uniform,,,additive,first,0.02,0.03,0.01999999999999999,0.030000000000000054,0.010000000000000064,0.010000000000000064,10,10,20000,9864449555532894784
config_8ae8ea8be4ccd949,pair_45790469839a0dd5,3x3,3,3,different_skew,,,loglinear,first,0.0001,0.0051,9.99999999999248e-05,0.005100000000000093,0.005000000000000168,0.005000000000000168,1000,1000,20000,6531854562889439209
config_8b02f4a3c0b9cbf0,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,5,5,20000,8055480296699039648
config_8b2793004b4ac351,pair_439e0b86f0b9a244,5x5,5,5,different_skew,,,additive,first,0.0001,0.0021,0.00010000000000014209,0.002100000000000048,0.001999999999999906,0.001999999999999906,20,20,20000,17457107458836563848
config_8b39e68b65cda00f,pair_4f79562663eb21be,2x2,2,2,uniform,,,additive,first,0.0001,0.0001,9.999999999994562e-05,9.999999999994562e-05,0.0,0.0,20,20,20000,16562251166899946268
config_8b43e6966fe2ca33,pair_e8e59865e2e619f9,2x2,2,2,different_skew,,,additive,first,0.022,0.02,0.021999999999999936,0.01999999999999995,-0.001999999999999988,0.001999999999999988,50,250,20000,17615052121218241873
config_8b504469060a53f0,pair_dc9e16529236fd76,3x3,3,3,same_skew,,,additive,first,0.02,0.07,0.019999999999999858,0.07000000000000009,0.05000000000000023,0.05000000000000023,100,100,20000,11958302969439964951
config_8b8fe94a555d34e7,pair_4c334422f578b90a,3x3,3,3,same_skew,,,additive,first,0.02,0.03,0.019999999999999858,0.029999999999999954,0.010000000000000096,0.010000000000000096,5,5,20000,18259497468494088944
config_8ba0c3d2aa9c5225,pair_9d9ce76321ecdc54,8x8,8,8,same_skew,,,additive,first,0.0,0.002,7.63833440942107e-16,0.0019999999999999437,0.00199999999999918,0.00199999999999918,2,2,20000,17746503069742338898
config_8ba41ce414d82d50,pair_ccfbca6fc83cb15d,3x3,3,3,different_skew,,,additive,first,0.02,0.03,0.01999999999999983,0.029999999999999954,0.010000000000000123,0.010000000000000123,100,50,20000,16498170135017710010
config_8ba812796882c0fe,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,500,500,20000,9706790990669965053
config_8bd8161d91730bc1,pair_5c38765fa78c09fa,5x5,5,5,uniform,,,loglinear,first,0.02,0.02,0.02000000000000002,0.02000000000000002,0.0,0.0,100,100,20000,6413263093800693907
config_8be244c92203b43d,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,50,50,20000,18410005442975329147
config_8bff7f71fa659508,pair_231968622555fd5e,3x3,3,3,different_skew,,,loglinear,first,0.0001,0.0201,9.99999999999248e-05,0.020099999999999865,0.01999999999999994,0.01999999999999994,20,20,20000,14020932058277516820
config_8c05accc1e57637b,pair_bb0d270c06c57be5,3x3,3,3,same_skew,,,additive,first,0.02,0.025,0.019999999999999858,0.025000000000000328,0.005000000000000469,0.005000000000000469,5,5,20000,2455262998820758235
config_8c066b953d43bd17,pair_f5a04326c5b6256a,8x8,8,8,different_skew,,,additive,first,0.02,0.03,0.020000000000000108,0.029999999999999114,0.009999999999999006,0.009999999999999006,100,100,20000,1609245449314426056
config_8c069f2318803293,pair_f79a47be5e38070d,2x2,2,2,different_skew,,,additive,first,0.02,0.04,0.019999999999999907,0.039999999999999994,0.020000000000000087,0.020000000000000087,10,10,20000,9516518464443225927
config_8c13516d24acfd11,pair_550a5f0c85f72176,2x2,2,2,same_skew,,,additive,first,0.021,0.02,0.021000000000000026,0.01999999999999995,-0.0010000000000000772,0.0010000000000000772,50,100,20000,16517703795680885942
config_8c320500494efb28,pair_0a0e0f72610302eb,2x2,2,2,uniform,,,additive,first,0.02,0.02,0.01999999999999985,0.01999999999999985,0.0,0.0,10000,10000,20000,16102368800285928628
config_8c4d985adbac2067,pair_256ab9b3d2111c19,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.99999999977034e-06,9.999999999955183e-06,1.8484291788162244e-16,1.8484291788162244e-16,20,20,20000,1988861117780032022
config_8c5caa4e91f1df59,pair_35951f1a26df8a14,3x3,3,3,uniform,,,additive,first,0.021,0.02,0.021000000000000067,0.01999999999999999,-0.0010000000000000772,0.0010000000000000772,500,50,20000,6541692665985208937
config_8cadd2e72ddf5a71,pair_59641391e1eee31f,8x8,8,8,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000011325,0.00010000000000011325,0.0,0.0,1000,1000,20000,6995685301304081146
config_8cc87977b12845e0,pair_403658f671d2ae42,2x2,2,2,custom_extreme,0.999,0.9995,additive,first,1e-05,2e-05,1.000000000002521e-05,1.9999999999953222e-05,9.999999999928011e-06,9.999999999928011e-06,1,1,20000,9402653859744770476
config_8ccd934afb172629,pair_07e3b8f9e4822ff6,5x5,5,5,uniform,,,additive,first,0.02,0.021,0.019999999999999993,0.02100000000000002,0.0010000000000000252,0.0010000000000000252,2,2,20000,12196520886922542479
config_8cd058df25468f11,pair_8ab925e202967006,5x5,5,5,different_skew,,,additive,first,0.02,0.03,0.019999999999999993,0.029999999999999978,0.009999999999999985,0.009999999999999985,500,500,20000,871100296573858507
config_8d265f09083dffa5,pair_8be7ffcf8156e09b,5x5,5,5,different_skew,,,additive,first,0.0001,0.0101,0.00010000000000014209,0.010100000000000144,0.010000000000000002,0.010000000000000002,20,20,20000,15023862898435000574
config_8d37c51b46fb2637,pair_dc088329505f2a4c,2x2,2,2,same_skew,,,additive,first,0.022,0.02,0.021999999999999957,0.01999999999999995,-0.0020000000000000087,0.0020000000000000087,250,50,20000,16965126864441154526
config_8d42ff234567d796,pair_adb8c500a3ca4c7f,2x3,2,3,uniform,,,additive,first,0.02,0.03,0.019999999999999934,0.030000000000000054,0.01000000000000012,0.01000000000000012,20,20,20000,13224103685595149869
config_8d61b86294d67102,pair_45f2b342723736ae,5x5,5,5,uniform,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999981,0.019999999999999813,0.019999999999999813,500,50,20000,13413805101848988093
config_8db4f67696ffa030,pair_35e2c04092db2c07,8x8,8,8,same_skew,,,additive,first,0.02,0.03,0.019999999999999997,0.029999999999999114,0.009999999999999117,0.009999999999999117,250,50,20000,8796817963533346315
config_8db9f0c03741ad54,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,10,10,20000,5339344947848980943
config_8dc4fdfe532661ff,pair_2a086b31cfcac20e,5x5,5,5,same_skew,,,additive,first,0.001,0.002,0.0010000000000000503,0.0019999999999998444,0.000999999999999794,0.000999999999999794,1000,1000,20000,15122622703051166128
config_8de426030397f86b,pair_7ce1d258fd1cfc5a,5x5,5,5,same_skew,,,additive,first,0.02,0.04,0.019999999999999872,0.03999999999999988,0.02000000000000001,0.02000000000000001,1000,1000,20000,5027520691002673902
config_8e1461e609cc7ae5,pair_7f0664fb80f13022,2x2,2,2,different_skew,,,additive,first,0.02,0.12000000000000001,0.019999999999999907,0.12000000000000009,0.10000000000000019,0.10000000000000019,100,100,20000,9825187356921661861
config_8e221207ee4be0c8,pair_915fd4445dd7693e,3x3,3,3,uniform,,,additive,first,0.02,0.02,0.01999999999999999,0.01999999999999999,0.0,0.0,2,2,20000,70357195949530107
config_8e347c7d9c772d43,pair_0e678b31b33a4770,5x5,5,5,same_skew,,,additive,first,0.02,0.02,0.019999999999999872,0.019999999999999872,0.0,0.0,50,250,20000,5763417475312451298
config_8e3e6510b0502b30,pair_d87a950c6b080de1,8x8,8,8,uniform,,,additive,first,0.02,0.021,0.019999999999999997,0.020999999999999998,0.0010000000000000009,0.0010000000000000009,1000,1000,20000,1699836138915787682
config_8e53f19e91bc8e80,pair_edb64280f7f8e823,3x3,3,3,uniform,,,additive,first,0.025,0.02,0.025000000000000022,0.01999999999999999,-0.005000000000000032,0.005000000000000032,50,100,20000,1030054238089298221
config_8e8352b14b555778,pair_a015c96ec9a0da3e,8x8,8,8,same_skew,,,additive,first,0.001,0.011,0.0010000000000001032,0.010999999999999956,0.009999999999999853,0.009999999999999853,1000,1000,20000,2141954778053312820
config_8e8f0d01a5620efa,pair_edb64280f7f8e823,3x3,3,3,uniform,,,additive,first,0.025,0.02,0.025000000000000022,0.01999999999999999,-0.005000000000000032,0.005000000000000032,50,500,20000,4889121583446018019
config_8ea690dff2062be3,pair_f6824d049588e85b,3x3,3,3,different_skew,,,additive,first,0.02,0.022,0.01999999999999983,0.021999999999999704,0.0019999999999998734,0.0019999999999998734,1000,1000,20000,13296614183663465724
config_8ec3d8b97edd0217,pair_416685eb037a66f0,2x2,2,2,different_skew,,,additive,first,0.02,0.03,0.019999999999999907,0.029999999999999513,0.009999999999999606,0.009999999999999606,500,50,20000,16987016569558735333
config_8ed357332a3246b9,pair_089f263aa01245a7,3x3,3,3,same_skew,,,additive,first,0.001,0.011,0.0009999999999998205,0.011000000000000282,0.010000000000000462,0.010000000000000462,20,20,20000,1983192547023325484
config_8ef58d8ec7e83d66,pair_dd545e3377fa7848,8x8,8,8,same_skew,,,additive,first,0.02,0.025,0.019999999999999997,0.025000000000000012,0.005000000000000015,0.005000000000000015,50,50,20000,7946845311816236396
config_8ef67e9b96c5efbe,pair_c6d13f7ebf1a5166,2x2,2,2,same_skew,,,additive,first,0.02,0.022,0.01999999999999995,0.021999999999999957,0.0020000000000000087,0.0020000000000000087,2,2,20000,14181924229273135331
config_8f00fba078dce25a,pair_77d4726f9e436b7f,3x3,3,3,same_skew,,,additive,first,0.025,0.02,0.025000000000000328,0.019999999999999858,-0.005000000000000469,0.005000000000000469,500,50,20000,9859699698055526713
config_8f18f00d62c6d5fd,pair_376364bc9af6c929,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,6e-05,9.99999999992635e-06,6.00000000000064e-05,5.000000000008005e-05,5.000000000008005e-05,10000,10000,20000,5843321620005138009
config_8f2a0f85b12e9ff5,pair_c67ddcfe92c8546c,3x5,3,5,same_skew,,,additive,first,0.02,0.025,0.01999999999999993,0.025,0.00500000000000007,0.00500000000000007,20,20,20000,16711849553963866549
config_8f2f14b85bfd2ff3,pair_57c0709ba92e2e9a,8x8,8,8,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,50,250,20000,14038595642030203960
config_8f5f1e3d125bbe01,pair_55c101b3144989ea,8x8,8,8,custom_extreme,0.99,0.995,additive,first,1e-05,6e-05,1.0000000000052644e-05,6.000000000000371e-05,4.9999999999951064e-05,4.9999999999951064e-05,20,20,20000,16699612154573398571
config_8f6537edcbbc33a7,pair_d5ecf9e882332aca,3x3,3,3,uniform,,,loglinear,first,0.0001,0.0011,0.00010000000000048729,0.001099999999999851,0.0009999999999993638,0.0009999999999993638,20,20,20000,2725085989233397755
config_8f68a865aff43d70,pair_7f0664fb80f13022,2x2,2,2,different_skew,,,additive,first,0.02,0.12000000000000001,0.019999999999999907,0.12000000000000009,0.10000000000000019,0.10000000000000019,1000,1000,20000,9745969660075328504
config_8f8fb2f26b8d4764,pair_843b32122b86c600,2x2,2,2,uniform,,,additive,first,0.02,0.03,0.01999999999999985,0.030000000000000054,0.010000000000000203,0.010000000000000203,50,50,20000,17907730777459268688
config_8fa2a45092d9ae3c,pair_ea0b97af1cf3295a,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.99999999992635e-06,0.00021000000000009395,0.0002000000000001676,0.0002000000000001676,10000,10000,20000,14512734227199504163
config_8fae09f772ec6a7e,pair_44334a4676b6d518,8x8,8,8,different_skew,,,additive,first,0.022,0.02,0.021999999999999915,0.019999999999999997,-0.0019999999999999185,0.0019999999999999185,50,250,20000,10385258950403253727
config_8fb5f621aa0b130e,pair_945449187c98f72d,3x5,3,5,uniform,,,additive,first,0.02,0.022,0.019999999999999997,0.022000000000000006,0.0020000000000000087,0.0020000000000000087,20,20,20000,4384172992741675034
config_8fde83f16e2de79b,pair_3799557d6ec6afb0,5x5,5,5,different_skew,,,additive,first,0.02,0.025,0.019999999999999993,0.02499999999999993,0.004999999999999935,0.004999999999999935,500,50,20000,12302571144738645392
config_8fea3c5cc124b223,pair_a6fbb01ede8852fa,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,3.5000000000000004e-05,9.99999999998444e-06,3.5000000000077585e-05,2.5000000000093144e-05,2.5000000000093144e-05,20,20,20000,5862491599957862931
config_8ffcec4b9c0faaac,pair_212269bba79e6769,2x2,2,2,uniform,,,additive,first,0.025,0.02,0.024999999999999967,0.01999999999999985,-0.0050000000000001155,0.0050000000000001155,50,500,20000,585691188966494512
config_90019d2a32494afa,pair_3741bcd0bf96e8ca,8x8,8,8,same_skew,,,additive,first,0.001,0.006,0.0010000000000001032,0.006000000000000098,0.004999999999999995,0.004999999999999995,1000,1000,20000,2916523720300025304
config_9009a1bcb7564aca,pair_23938b64c626920d,5x5,5,5,uniform,,,additive,first,0.0001,0.0201,0.00010000000000000011,0.020100000000000028,0.020000000000000028,0.020000000000000028,20,20,20000,612101321293931985
config_9032792d9d1e7232,pair_5f0ceac385cdd688,5x5,5,5,same_skew,,,additive,first,0.03,0.02,0.029999999999999978,0.019999999999999872,-0.010000000000000106,0.010000000000000106,50,50,20000,5355631626391584298
config_9037bbc5c7cc5111,pair_c05eb36f14bc3704,3x3,3,3,same_skew,,,additive,first,0.02,0.021,0.019999999999999858,0.020999999999999974,0.0010000000000001154,0.0010000000000001154,50,500,20000,13806069731457105
config_9051fb9ad3efefbe,pair_d6bb8b052a2b31ad,8x8,8,8,different_skew,,,additive,first,0.0001,0.00035,9.999999999998935e-05,0.0003499999999999415,0.00024999999999995214,0.00024999999999995214,1000,1000,20000,2429932263215618664
config_90766962f6560cea,pair_26a1cb58fe278277,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,3.5000000000000004e-05,9.99999999977034e-06,3.5000000000050724e-05,2.5000000000280386e-05,2.5000000000280386e-05,10000,10000,20000,14057991955061868078
config_908bdbcb2b6bab93,pair_1280eaf26768bc08,2x2,2,2,uniform,,,additive,first,0.0,0.005,0.0,0.004999999999999942,0.004999999999999942,0.004999999999999942,1000,1000,20000,490552229553734668
config_909da87b72772f94,pair_a1e0a47621ca83d1,5x5,5,5,uniform,,,additive,first,0.0001,0.0001,0.00010000000000000011,0.00010000000000000011,0.0,0.0,20,20,20000,6961366475071489183
config_90a99d07d22b614e,pair_5b37ff86eea397f4,8x8,8,8,uniform,,,additive,first,0.02,0.04,0.019999999999999997,0.04000000000000001,0.02000000000000001,0.02000000000000001,5,5,20000,13768727662622464548
config_90b90688be067775,pair_fe9fdec5f8aaeffd,8x8,8,8,different_skew,,,additive,first,0.02,0.022,0.020000000000000108,0.022000000000000023,0.001999999999999915,0.001999999999999915,2,2,20000,2252465106323128353
config_90c0c2dd271b389f,pair_033e6541456c59c0,3x3,3,3,different_skew,,,additive,first,0.0001,0.0101,9.999999999999766e-05,0.010099999999999991,0.009999999999999993,0.009999999999999993,1000,1000,20000,13920378299830589717
config_90cbf97e61da3f12,pair_002394c5f121757e,2x2,2,2,same_skew,,,additive,first,0.02,0.03,0.01999999999999995,0.029999999999999513,0.009999999999999565,0.009999999999999565,5,5,20000,7456655927897819364
config_90e0353110b2d0e5,pair_d6bb95c6c0342cae,8x8,8,8,same_skew,,,additive,first,0.02,0.021,0.019999999999999997,0.02100000000000014,0.0010000000000001431,0.0010000000000001431,5,5,20000,5580246004512361443
config_90e3d996d46ae296,pair_a79a01604a575a12,2x2,2,2,custom_extreme,0.999,0.9995,additive,first,1e-05,0.00011,1.000000000002521e-05,0.00010999999999908724,9.999999999906203e-05,9.999999999906203e-05,10000,10000,20000,13408834081894166513
config_90f4dcf2c71839d6,pair_6174d1bdd29a7695,3x3,3,3,uniform,,,additive,first,0.02,0.22,0.01999999999999999,0.21999999999999992,0.19999999999999993,0.19999999999999993,100,100,20000,6849612293838782137
config_90f8d781ec434ad0,pair_84b4c2fa979853ff,8x8,8,8,different_skew,,,additive,first,0.0001,0.0001,9.999999999998935e-05,0.00010000000000011325,1.2389720326078102e-16,1.2389720326078102e-16,100,100,20000,7535383671935954850
config_910698cead85b808,pair_3081fe9cc66e6ec5,8x8,8,8,different_skew,,,additive,first,0.02,0.02,0.020000000000000108,0.019999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,100,50,20000,1151571561701311944
config_911c1a627b06a166,pair_78ae30007a2e1c1e,8x8,8,8,uniform,,,additive,first,0.02,0.025,0.019999999999999997,0.025,0.0050000000000000044,0.0050000000000000044,50,100,20000,13998534984288218981
config_9126b352eb3b0e06,pair_a3c9f50d8e0225c2,2x2,2,2,different_skew,,,additive,first,0.02,0.022,0.019999999999999907,0.021999999999999957,0.0020000000000000503,0.0020000000000000503,50,250,20000,15217248461520702996
config_9130764835255281,pair_f1985c9a6524d20d,8x8,8,8,different_skew,,,loglinear,first,0.02,0.022,0.019999999999999907,0.0219999999999999,0.001999999999999995,0.001999999999999995,1000,1000,20000,9961502929224610281
config_9143beefcb1564b1,pair_c06fb5e56046eb4f,5x5,5,5,different_skew,,,additive,first,0.0001,0.0006000000000000001,0.00010000000000014209,0.0005999999999999039,0.0004999999999997618,0.0004999999999997618,100,100,20000,14597092843781996501
