configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,15215419473731274312,0.05,simple_welch,normal_wald,938,9050,0,12,-0.0012,0.00034621956443661565,-0.0018785903462957667,-0.0005214096537042332
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,15215419473731274312,0.1,simple_welch,normal_wald,1690,8303,0,7,-0.0007,0.00026449573871724277,-0.0012184116478857958,-0.00018158835211420422
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,15215419473731274312,0.01,expanded_welch,simple_welch,148,9769,0,83,-0.0083,0.0009073000161644069,-0.010078308031682238,-0.006521691968317762
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,15215419473731274312,0.05,expanded_welch,simple_welch,791,9062,0,147,-0.0147,0.0012035513506225475,-0.017058960647220192,-0.012341039352779807
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,15215419473731274312,0.1,expanded_welch,simple_welch,1505,8310,0,185,-0.0185,0.0013475743377118629,-0.02114124570191525,-0.015858754298084747
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.01,expanded_welch,normal_wald,800,9125,0,75,-0.0075,0.0008628148381573502,-0.009191117082788407,-0.005808882917211594
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.05,expanded_welch,normal_wald,2220,7682,0,98,-0.0098,0.0009851360562404211,-0.011730866670231224,-0.007869133329768775
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.1,expanded_welch,normal_wald,3302,6630,0,68,-0.0068,0.0008218537244269416,-0.008410833299876805,-0.005189166700123194
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.01,simple_welch,normal_wald,872,9125,0,3,-0.0003,0.0001731877576503027,-0.0006394480049945932,3.9448004994593314e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.05,simple_welch,normal_wald,2315,7682,0,3,-0.0003,0.0001731877576503027,-0.0006394480049945932,3.9448004994593314e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.1,simple_welch,normal_wald,3368,6630,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.01,expanded_welch,simple_welch,800,9128,0,72,-0.0072,0.0008455101943494678,-0.008857199980924957,-0.005542800019075043
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.05,expanded_welch,simple_welch,2220,7685,0,95,-0.0095,0.0009700871645943425,-0.01140137084260491,-0.007598629157395088
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.1,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1328286287645824,0.02656572575291648,0.03984858862937472,0.026565725753040975,0.03984858862937466,0.013282862876333686,False,10000,10877519731663066578,0.1,expanded_welch,simple_welch,3302,6632,0,66,-0.0066,0.0008097589585531583,-0.00818712755876419,-0.00501287244123581
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.01,expanded_welch,normal_wald,524,8662,0,814,-0.0814,0.0027346209637135305,-0.08675985708887853,-0.07604014291112147
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.05,expanded_welch,normal_wald,1700,7646,0,654,-0.0654,0.0024724270038828148,-0.07024595692761032,-0.06055404307238968
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.1,expanded_welch,normal_wald,2500,6897,0,603,-0.0603,0.0023805372704012798,-0.0649658530499865,-0.055634146950013494
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.01,simple_welch,normal_wald,1238,8662,0,100,-0.01,0.000995037190209989,-0.01195027289281158,-0.008049727107188421
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.05,simple_welch,normal_wald,2313,7646,0,41,-0.0041,0.0006390303873710533,-0.005352499559247265,-0.0028475004407527357
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.1,simple_welch,normal_wald,3057,6897,0,46,-0.0046,0.0006767051004531427,-0.00592634199688816,-0.0032736580031118402
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.01,expanded_welch,simple_welch,524,8762,0,714,-0.0714,0.002575047006698843,-0.07644709213312974,-0.06635290786687027
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.05,expanded_welch,simple_welch,1700,7687,0,613,-0.0613,0.002398917772798406,-0.06600187883468488,-0.056598121165315124
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np50_nq50,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,13651799067344712372,0.1,expanded_welch,simple_welch,2500,6943,0,557,-0.0557,0.002293529382349999,-0.060195317589405994,-0.051204682410594005
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.01,expanded_welch,normal_wald,2994,6624,0,382,-0.0382,0.0019168837847778966,-0.041957092218164675,-0.03444290778183532
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.05,expanded_welch,normal_wald,5500,4280,0,220,-0.022,0.001466906671031989,-0.024875137075222698,-0.0191248629247773
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.1,expanded_welch,normal_wald,6743,3141,0,116,-0.0116,0.0010708214911303313,-0.013698810122615448,-0.00950118987738455
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.01,simple_welch,normal_wald,3340,6624,0,36,-0.0036,0.0005989489744438992,-0.0047739399899100424,-0.0024260600100899574
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.05,simple_welch,normal_wald,5704,4280,0,16,-0.0016,0.0003996998573900168,-0.0023834117204844327,-0.0008165882795155672
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.1,simple_welch,normal_wald,6847,3141,0,12,-0.0012,0.00034621956443661565,-0.0018785903462957667,-0.0005214096537042332
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.01,expanded_welch,simple_welch,2994,6660,0,346,-0.0346,0.0018277357746146405,-0.038182362118244696,-0.031017637881755305
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.05,expanded_welch,simple_welch,5500,4296,0,204,-0.0204,0.0014137127920429379,-0.02317087707240416,-0.017629122927595844
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np250_nq250,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,16622410556191282594,0.1,expanded_welch,simple_welch,6743,3153,0,104,-0.0104,0.0010145377906676859,-0.012388494069708664,-0.008411505930291335
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.01,expanded_welch,normal_wald,9473,492,0,35,-0.0035,0.000590601287662073,-0.004657578523817664,-0.002342421476182337
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.05,expanded_welch,normal_wald,9878,121,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.1,expanded_welch,normal_wald,9952,46,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.01,simple_welch,normal_wald,9506,492,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.05,simple_welch,normal_wald,9879,121,0,0,0.0,0.0,0.0,0.0
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.1,simple_welch,normal_wald,9953,46,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.01,expanded_welch,simple_welch,9473,494,0,33,-0.0033,0.000573536306077862,-0.00442413115991261,-0.0021758688400873904
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.05,expanded_welch,simple_welch,9878,121,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4_np1000_nq1000,heterogeneous_margins_2x2_balanced_vs_mild_b0.2_e0.4,heterogeneous_margins,2x2,2,2,balanced_vs_mild,equal_mi_different_shape,primary,1000,1000,1.0,1,0.4,0.2,0.1328286287645824,0.02656572575291648,0.07969717725874945,0.026565725753040975,0.07969717725874978,0.053131451505708804,False,10000,12085365480973993631,0.1,expanded_welch,simple_welch,9952,47,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.01,expanded_welch,normal_wald,95,9819,0,86,-0.0086,0.0009234117548130371,-0.010409887039433553,-0.006790112960566447
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.05,expanded_welch,normal_wald,486,9353,0,161,-0.0161,0.0012586649370433635,-0.01856698327660499,-0.013633016723395007
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.1,expanded_welch,normal_wald,986,8838,0,176,-0.0176,0.0013149893230334493,-0.02017737907314556,-0.01502262092685444
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.01,simple_welch,normal_wald,150,9819,0,31,-0.0031,0.0005559405606633672,-0.0041896434989002,-0.0020103565010998
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.05,simple_welch,normal_wald,599,9353,0,48,-0.0048,0.0006911901144963212,-0.006154732624412789,-0.00344526737558721
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.1,simple_welch,normal_wald,1127,8838,0,35,-0.0035,0.000590601287662073,-0.004657578523817664,-0.002342421476182337
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.01,expanded_welch,simple_welch,95,9850,0,55,-0.0055,0.0007396145637900169,-0.006949644545028433,-0.004050355454971567
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.05,expanded_welch,simple_welch,486,9401,0,113,-0.0113,0.0010570443388398744,-0.013371806904126152,-0.009228193095873846
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np50_nq50,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,4955354697568469408,0.1,expanded_welch,simple_welch,986,8873,0,141,-0.0141,0.0011790920344920408,-0.0164110203876044,-0.0117889796123956
heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0_np250_nq250,heterogeneous_margins_3x3_balanced_vs_mild_b0.2_e0,heterogeneous_margins,3x3,3,3,balanced_vs_mild,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,0.4279099268351994,0.08558198536703988,0.08558198536703988,0.08558198536704023,0.08558198536703965,5.828670879282072e-16,False,10000,9604312328330070432,0.01,expanded_welch,normal_wald,92,9883,0,25,-0.0025,0.0004993995794892095,-0.003478823175798851,-0.0015211768242011493
