configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed
allocation_reversal_3x3_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,4356461683481787212
allocation_reversal_3x3_ultra_b0.2_e0_np40_nq20,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,6554808936523632555
allocation_reversal_3x3_ultra_b0.2_e0.1_np40_nq20,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,5197368715449285053
allocation_reversal_3x3_ultra_b0.2_e0.4_np40_nq20,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,7890631622620768953
allocation_reversal_3x3_ultra_b0.2_e0_np100_nq50,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,50,0.5,2,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,627406697462089777
allocation_reversal_3x3_ultra_b0.2_e0.1_np100_nq50,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,50,0.5,2,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,14403013137248457881
allocation_reversal_3x3_ultra_b0.2_e0.4_np100_nq50,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,50,0.5,2,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,4289481241541245976
allocation_reversal_3x3_ultra_b0.2_e0_np250_nq50,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,250,50,0.2,5,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,11354601592049747637
allocation_reversal_3x3_ultra_b0.2_e0.1_np250_nq50,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,250,50,0.2,5,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,17179331428577306826
allocation_reversal_3x3_ultra_b0.2_e0.4_np250_nq50,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,250,50,0.2,5,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,14760481688864063570
allocation_reversal_3x3_ultra_b0.2_e0_np500_nq50,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,500,50,0.1,10,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,3073275309264340150
allocation_reversal_3x3_ultra_b0.2_e0.1_np500_nq50,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,500,50,0.1,10,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,1178491108179494426
allocation_reversal_3x3_ultra_b0.2_e0.4_np500_nq50,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,500,50,0.1,10,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,17670983652357823554
allocation_reversal_3x3_ultra_b0.2_e0_np10_nq5,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,10,5,0.5,2,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,13748663304504955539
allocation_reversal_3x3_ultra_b0.2_e0.1_np10_nq5,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,10,5,0.5,2,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,18409252076817832508
allocation_reversal_3x3_ultra_b0.2_e0.4_np10_nq5,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,10,5,0.5,2,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,5597303696766513005
allocation_reversal_3x3_ultra_b0.2_e0_np25_nq5,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,25,5,0.2,5,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,13410899480539212444
allocation_reversal_3x3_ultra_b0.2_e0.1_np25_nq5,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,25,5,0.2,5,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,8285668877714574130
allocation_reversal_3x3_ultra_b0.2_e0.4_np25_nq5,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,25,5,0.2,5,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,7123715799246656961
allocation_reversal_3x3_ultra_b0.2_e0_np50_nq5,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,50,5,0.1,10,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,16991260025801780348
allocation_reversal_3x3_ultra_b0.2_e0.1_np50_nq5,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,50,5,0.1,10,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,5777760838662631272
allocation_reversal_3x3_ultra_b0.2_e0.4_np50_nq5,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,50,5,0.1,10,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,3019557054534833663
allocation_reversal_5x5_strong_b0.2_e0_np1000_nq100,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,4355481568794569295
allocation_reversal_5x5_strong_b0.2_e0.1_np1000_nq100,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,15665013734736911758
allocation_reversal_5x5_strong_b0.2_e0.4_np1000_nq100,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,10022628260271298998
allocation_reversal_5x5_strong_b0.2_e0_np200_nq100,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,7002988326495411071
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq100,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,2675324230534927485
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq100,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,6415920320956682979
allocation_reversal_5x5_strong_b0.2_e0_np500_nq100,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,12797364488560076300
allocation_reversal_5x5_strong_b0.2_e0.1_np500_nq100,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,7577626249520180654
allocation_reversal_5x5_strong_b0.2_e0.4_np500_nq100,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,11066788775062516308
allocation_reversal_5x5_strong_b0.2_e0_np100_nq10,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,132188014627749501
allocation_reversal_5x5_strong_b0.2_e0.1_np100_nq10,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,8037608566171823214
allocation_reversal_5x5_strong_b0.2_e0.4_np100_nq10,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,6032886430388240764
allocation_reversal_5x5_strong_b0.2_e0_np20_nq10,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,17513606143643946142
allocation_reversal_5x5_strong_b0.2_e0.1_np20_nq10,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,718200944833866081
allocation_reversal_5x5_strong_b0.2_e0.4_np20_nq10,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,2793198379073501827
allocation_reversal_5x5_strong_b0.2_e0_np50_nq10,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,13709746959466070646
allocation_reversal_5x5_strong_b0.2_e0.1_np50_nq10,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,16792830146832026289
allocation_reversal_5x5_strong_b0.2_e0.4_np50_nq10,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,4997179343291644521
allocation_reversal_5x5_strong_b0.2_e0_np100_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,13802759983614925817
allocation_reversal_5x5_strong_b0.2_e0.1_np100_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,9598581518223771683
allocation_reversal_5x5_strong_b0.2_e0.4_np100_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,11673060869718701049
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095
allocation_reversal_5x5_strong_b0.2_e0_np40_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,7612082163232104907
allocation_reversal_5x5_strong_b0.2_e0.1_np40_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,7869656075744416133
allocation_reversal_5x5_strong_b0.2_e0.4_np40_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1563899772065921633
allocation_reversal_5x5_strong_b0.2_e0_np100_nq50,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,4631144809333666150
allocation_reversal_5x5_strong_b0.2_e0.1_np100_nq50,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,17481413485532416582
allocation_reversal_5x5_strong_b0.2_e0.4_np100_nq50,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,14109738520764912152
allocation_reversal_5x5_strong_b0.2_e0_np250_nq50,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,17050323525393207824
allocation_reversal_5x5_strong_b0.2_e0.1_np250_nq50,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,10141602835600186969
allocation_reversal_5x5_strong_b0.2_e0.4_np250_nq50,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1047435804214813042
allocation_reversal_5x5_strong_b0.2_e0_np500_nq50,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,12902666304193611303
allocation_reversal_5x5_strong_b0.2_e0.1_np500_nq50,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,5202893231137466196
allocation_reversal_5x5_strong_b0.2_e0.4_np500_nq50,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,5033979184591119
allocation_reversal_5x5_strong_b0.2_e0_np10_nq5,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,8590042017190682611
allocation_reversal_5x5_strong_b0.2_e0.1_np10_nq5,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,12328983145099137077
allocation_reversal_5x5_strong_b0.2_e0.4_np10_nq5,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,17328641598036396163
allocation_reversal_5x5_strong_b0.2_e0_np25_nq5,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,8167036458058942110
allocation_reversal_5x5_strong_b0.2_e0.1_np25_nq5,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,1361253482943273996
allocation_reversal_5x5_strong_b0.2_e0.4_np25_nq5,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,10269829511039684335
allocation_reversal_5x5_strong_b0.2_e0_np50_nq5,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,11522216166388308320
allocation_reversal_5x5_strong_b0.2_e0.1_np50_nq5,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,12522260112483361378
allocation_reversal_5x5_strong_b0.2_e0.4_np50_nq5,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,18177282080893337649
allocation_reversal_5x5_ultra_b0.2_e0_np1000_nq100,allocation_reversal_5x5_ultra_b0.2_e0,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.0,0.2,0.1945195813371506,0.03890391626743012,0.03890391626743012,0.03890391626742991,0.038903916267432975,3.066991105526995e-15,False,10000,8178514974548232641
allocation_reversal_5x5_ultra_b0.2_e0.1_np1000_nq100,allocation_reversal_5x5_ultra_b0.2_e0.1,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.1,0.2,0.1945195813371506,0.03890391626743012,0.05835587440114519,0.03890391626742991,0.058355874401145494,0.019451958133715586,False,10000,8647443135314520577
allocation_reversal_5x5_ultra_b0.2_e0.4_np1000_nq100,allocation_reversal_5x5_ultra_b0.2_e0.4,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.4,0.2,0.1945195813371506,0.03890391626743012,0.11671174880229038,0.03890391626742991,0.11671174880229042,0.07780783253486051,False,10000,17291096835202572839
allocation_reversal_5x5_ultra_b0.2_e0_np200_nq100,allocation_reversal_5x5_ultra_b0.2_e0,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.0,0.2,0.1945195813371506,0.03890391626743012,0.03890391626743012,0.03890391626742991,0.038903916267432975,3.066991105526995e-15,False,10000,653916953089573117
allocation_reversal_5x5_ultra_b0.2_e0.1_np200_nq100,allocation_reversal_5x5_ultra_b0.2_e0.1,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.1,0.2,0.1945195813371506,0.03890391626743012,0.05835587440114519,0.03890391626742991,0.058355874401145494,0.019451958133715586,False,10000,16960083893354247452
allocation_reversal_5x5_ultra_b0.2_e0.4_np200_nq100,allocation_reversal_5x5_ultra_b0.2_e0.4,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.4,0.2,0.1945195813371506,0.03890391626743012,0.11671174880229038,0.03890391626742991,0.11671174880229042,0.07780783253486051,False,10000,3790900045266821964
allocation_reversal_5x5_ultra_b0.2_e0_np500_nq100,allocation_reversal_5x5_ultra_b0.2_e0,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.1945195813371506,0.03890391626743012,0.03890391626743012,0.03890391626742991,0.038903916267432975,3.066991105526995e-15,False,10000,5710804020475430291
allocation_reversal_5x5_ultra_b0.2_e0.1_np500_nq100,allocation_reversal_5x5_ultra_b0.2_e0.1,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.1945195813371506,0.03890391626743012,0.05835587440114519,0.03890391626742991,0.058355874401145494,0.019451958133715586,False,10000,324090400678384075
allocation_reversal_5x5_ultra_b0.2_e0.4_np500_nq100,allocation_reversal_5x5_ultra_b0.2_e0.4,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.1945195813371506,0.03890391626743012,0.11671174880229038,0.03890391626742991,0.11671174880229042,0.07780783253486051,False,10000,10430201180771790463
allocation_reversal_5x5_ultra_b0.2_e0_np100_nq10,allocation_reversal_5x5_ultra_b0.2_e0,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.1945195813371506,0.03890391626743012,0.03890391626743012,0.03890391626742991,0.038903916267432975,3.066991105526995e-15,False,10000,1885548194487736886
allocation_reversal_5x5_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_5x5_ultra_b0.2_e0.1,allocation_reversal,5x5,5,5,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.1945195813371506,0.03890391626743012,0.05835587440114519,0.03890391626742991,0.058355874401145494,0.019451958133715586,False,10000,11714832432556373553
